Model Parameters:  (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters:  (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters:  (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
[07/16/24 12:03:17] (0.22s) | Epoch: 1 | Batch: 0 (0.209s) | LR: 0.001 | KL Weight: 0.1 | Loss: 54851.05078125
[07/16/24 12:03:37] (19.97s) | Epoch: 2 | Batch: 68 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10554.62890625
[07/16/24 12:03:37] (20.01s) | Epoch: 2 | Batch: 69 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10854.1669921875
[07/16/24 12:03:37] (20.04s) | Epoch: 2 | Batch: 70 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10916.953125
[07/16/24 12:03:37] (20.07s) | Epoch: 2 | Batch: 71 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10815.4150390625
[07/16/24 12:03:37] (20.10s) | Epoch: 2 | Batch: 72 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10807.591796875
[07/16/24 12:03:37] (20.13s) | Epoch: 2 | Batch: 73 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10414.1455078125
[07/16/24 12:03:37] (20.17s) | Epoch: 2 | Batch: 74 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11057.7509765625
[07/16/24 12:03:37] (20.20s) | Epoch: 2 | Batch: 75 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10670.7783203125
[07/16/24 12:03:37] (20.23s) | Epoch: 2 | Batch: 76 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11231.6474609375
[07/16/24 12:03:37] (20.26s) | Epoch: 2 | Batch: 77 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11063.697265625
[07/16/24 12:03:37] (20.29s) | Epoch: 2 | Batch: 78 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10812.021484375
[07/16/24 12:03:37] (20.32s) | Epoch: 2 | Batch: 79 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10852.7529296875
[07/16/24 12:03:37] (20.35s) | Epoch: 2 | Batch: 80 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10648.7412109375
[07/16/24 12:03:37] (20.39s) | Epoch: 2 | Batch: 81 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10793.8408203125
[07/16/24 12:03:37] (20.42s) | Epoch: 2 | Batch: 82 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10492.205078125
[07/16/24 12:03:37] (20.45s) | Epoch: 2 | Batch: 83 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10300.2587890625
[07/16/24 12:03:37] (20.48s) | Epoch: 2 | Batch: 84 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10516.703125
[07/16/24 12:03:37] (20.51s) | Epoch: 2 | Batch: 85 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10090.32421875
[07/16/24 12:03:37] (20.54s) | Epoch: 2 | Batch: 86 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10495.107421875
[07/16/24 12:03:37] (20.58s) | Epoch: 2 | Batch: 87 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10364.9599609375
[07/16/24 12:03:37] (20.61s) | Epoch: 2 | Batch: 88 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10724.1240234375
[07/16/24 12:03:37] (20.64s) | Epoch: 2 | Batch: 89 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11452.6689453125
[07/16/24 12:03:38] (20.67s) | Epoch: 2 | Batch: 90 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11330.8583984375
[07/16/24 12:03:38] (20.71s) | Epoch: 2 | Batch: 91 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10772.4892578125
[07/16/24 12:03:38] (20.74s) | Epoch: 2 | Batch: 92 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10784.849609375
[07/16/24 12:03:38] (20.77s) | Epoch: 2 | Batch: 93 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11173.5146484375
[07/16/24 12:03:38] (20.80s) | Epoch: 2 | Batch: 94 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10794.8916015625
[07/16/24 12:03:38] (20.83s) | Epoch: 2 | Batch: 95 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10491.56640625
[07/16/24 12:03:38] (20.86s) | Epoch: 2 | Batch: 96 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10856.8251953125
[07/16/24 12:03:38] (20.89s) | Epoch: 2 | Batch: 97 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11247.0859375
[07/16/24 12:03:38] (20.93s) | Epoch: 2 | Batch: 98 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10190.31640625
[07/16/24 12:03:38] (20.96s) | Epoch: 2 | Batch: 99 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10946.7470703125
[07/16/24 12:03:38] (20.99s) | Epoch: 2 | Batch: 100 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10569.634765625
[07/16/24 12:03:38] (21.02s) | Epoch: 2 | Batch: 101 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10431.4609375
[07/16/24 12:03:38] (21.06s) | Epoch: 2 | Batch: 102 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11112.982421875
[07/16/24 12:03:38] (21.09s) | Epoch: 2 | Batch: 103 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10648.5537109375
[07/16/24 12:03:38] (21.12s) | Epoch: 2 | Batch: 104 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10854.642578125
[07/16/24 12:03:38] (21.15s) | Epoch: 2 | Batch: 105 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10994.94140625
[07/16/24 12:03:38] (21.18s) | Epoch: 2 | Batch: 106 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11022.1630859375
[07/16/24 12:03:38] (21.21s) | Epoch: 2 | Batch: 107 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10273.5966796875
[07/16/24 12:03:38] (21.24s) | Epoch: 2 | Batch: 108 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9933.7431640625
[07/16/24 12:03:38] (21.28s) | Epoch: 2 | Batch: 109 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11126.7412109375
[07/16/24 12:03:38] (21.31s) | Epoch: 2 | Batch: 110 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10339.49609375
[07/16/24 12:03:38] (21.34s) | Epoch: 2 | Batch: 111 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10279.7333984375
[07/16/24 12:03:38] (21.37s) | Epoch: 2 | Batch: 112 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10859.2060546875
[07/16/24 12:03:38] (21.40s) | Epoch: 2 | Batch: 113 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10433.216796875
[07/16/24 12:03:38] (21.44s) | Epoch: 2 | Batch: 114 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10541.0341796875
[07/16/24 12:03:38] (21.47s) | Epoch: 2 | Batch: 115 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10686.7587890625
[07/16/24 12:03:38] (21.50s) | Epoch: 2 | Batch: 116 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10262.71484375
[07/16/24 12:03:38] (21.53s) | Epoch: 2 | Batch: 117 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11518.15234375
[07/16/24 12:03:38] (21.56s) | Epoch: 2 | Batch: 118 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10549.0205078125
[07/16/24 12:03:38] (21.59s) | Epoch: 2 | Batch: 119 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10906.98046875
[07/16/24 12:03:38] (21.63s) | Epoch: 2 | Batch: 120 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10721.39453125
[07/16/24 12:03:38] (21.66s) | Epoch: 2 | Batch: 121 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10219.05078125
[07/16/24 12:03:39] (21.69s) | Epoch: 2 | Batch: 122 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10631.7021484375
[07/16/24 12:03:39] (21.72s) | Epoch: 2 | Batch: 123 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11030.3134765625
[07/16/24 12:03:39] (21.75s) | Epoch: 2 | Batch: 124 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10863.1728515625
[07/16/24 12:03:39] (21.78s) | Epoch: 2 | Batch: 125 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10717.6943359375
[07/16/24 12:03:39] (21.81s) | Epoch: 2 | Batch: 126 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10825.9677734375
[07/16/24 12:03:39] (21.84s) | Epoch: 2 | Batch: 127 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10122.5986328125
[07/16/24 12:03:39] (21.88s) | Epoch: 2 | Batch: 128 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10932.6123046875
[07/16/24 12:03:39] (21.91s) | Epoch: 2 | Batch: 129 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10543.6591796875
[07/16/24 12:03:39] (21.94s) | Epoch: 2 | Batch: 130 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10668.6435546875
[07/16/24 12:03:39] (21.97s) | Epoch: 2 | Batch: 131 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10746.146484375
[07/16/24 12:03:39] (22.01s) | Epoch: 2 | Batch: 132 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10169.09765625
[07/16/24 12:03:39] (22.04s) | Epoch: 2 | Batch: 133 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10772.1962890625
[07/16/24 12:03:39] (22.07s) | Epoch: 2 | Batch: 134 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10995.23828125
[07/16/24 12:03:39] (22.10s) | Epoch: 2 | Batch: 135 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10704.1708984375
[07/16/24 12:03:39] (22.13s) | Epoch: 2 | Batch: 136 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10954.296875
[07/16/24 12:03:39] (22.16s) | Epoch: 2 | Batch: 137 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10433.5361328125
[07/16/24 12:03:39] (22.19s) | Epoch: 2 | Batch: 138 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10708.0498046875
[07/16/24 12:03:39] (22.23s) | Epoch: 2 | Batch: 139 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10326.55859375
[07/16/24 12:03:39] (22.26s) | Epoch: 2 | Batch: 140 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10403.1435546875
[07/16/24 12:03:39] (22.29s) | Epoch: 2 | Batch: 141 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11305.5224609375
[07/16/24 12:03:39] (22.32s) | Epoch: 2 | Batch: 142 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10628.1513671875
[07/16/24 12:03:39] (22.35s) | Epoch: 2 | Batch: 143 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10324.1796875
[07/16/24 12:03:39] (22.39s) | Epoch: 2 | Batch: 144 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10730.951171875
[07/16/24 12:03:39] (22.42s) | Epoch: 2 | Batch: 145 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10821.8115234375
[07/16/24 12:03:39] (22.45s) | Epoch: 2 | Batch: 146 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10966.537109375
[07/16/24 12:03:39] (22.48s) | Epoch: 2 | Batch: 147 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10098.7216796875
[07/16/24 12:03:39] (22.51s) | Epoch: 2 | Batch: 148 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10308.4560546875
[07/16/24 12:03:39] (22.55s) | Epoch: 2 | Batch: 149 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10614.5703125
[07/16/24 12:03:39] (22.58s) | Epoch: 2 | Batch: 150 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10180.8466796875
[07/16/24 12:03:39] (22.61s) | Epoch: 2 | Batch: 151 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10765.23828125
[07/16/24 12:03:39] (22.64s) | Epoch: 2 | Batch: 152 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10721.5517578125
[07/16/24 12:03:40] (22.67s) | Epoch: 2 | Batch: 153 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10063.6474609375
[07/16/24 12:03:40] (22.70s) | Epoch: 2 | Batch: 154 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10165.2509765625
[07/16/24 12:03:40] (22.74s) | Epoch: 2 | Batch: 155 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10764.193359375
[07/16/24 12:03:40] (22.77s) | Epoch: 2 | Batch: 156 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10444.84765625
[07/16/24 12:03:40] (22.80s) | Epoch: 2 | Batch: 157 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10636.7705078125
[07/16/24 12:03:40] (22.83s) | Epoch: 2 | Batch: 158 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11044.1328125
[07/16/24 12:03:40] (22.86s) | Epoch: 2 | Batch: 159 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10502.1162109375
[07/16/24 12:03:40] (22.90s) | Epoch: 2 | Batch: 160 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10851.6845703125
[07/16/24 12:03:40] (22.93s) | Epoch: 2 | Batch: 161 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10331.189453125
[07/16/24 12:03:40] (22.96s) | Epoch: 2 | Batch: 162 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10701.5400390625
[07/16/24 12:03:40] (23.00s) | Epoch: 2 | Batch: 163 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10403.8623046875
[07/16/24 12:03:40] (23.03s) | Epoch: 2 | Batch: 164 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10940.9052734375
[07/16/24 12:03:40] (23.06s) | Epoch: 2 | Batch: 165 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10717.619140625
[07/16/24 12:03:40] (23.09s) | Epoch: 2 | Batch: 166 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10841.1640625
[07/16/24 12:03:40] (23.12s) | Epoch: 2 | Batch: 167 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10486.8564453125
[07/16/24 12:03:40] (23.16s) | Epoch: 2 | Batch: 168 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10326.8603515625
[07/16/24 12:03:40] (23.19s) | Epoch: 2 | Batch: 169 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10307.9990234375
[07/16/24 12:03:40] (23.22s) | Epoch: 2 | Batch: 170 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10169.783203125
[07/16/24 12:03:40] (23.25s) | Epoch: 2 | Batch: 171 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10232.265625
[07/16/24 12:03:40] (23.29s) | Epoch: 2 | Batch: 172 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10369.908203125
[07/16/24 12:03:40] (23.32s) | Epoch: 2 | Batch: 173 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10746.17578125
[07/16/24 12:03:40] (23.35s) | Epoch: 2 | Batch: 174 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10472.8525390625
[07/16/24 12:03:40] (23.38s) | Epoch: 2 | Batch: 175 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10210.2060546875
[07/16/24 12:03:40] (23.41s) | Epoch: 2 | Batch: 176 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10344.84375
[07/16/24 12:03:40] (23.44s) | Epoch: 2 | Batch: 177 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10700.7529296875
[07/16/24 12:03:40] (23.48s) | Epoch: 2 | Batch: 178 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10141.14453125
[07/16/24 12:03:40] (23.51s) | Epoch: 2 | Batch: 179 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10465.345703125
[07/16/24 12:03:40] (23.54s) | Epoch: 2 | Batch: 180 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10710.0078125
[07/16/24 12:03:40] (23.57s) | Epoch: 2 | Batch: 181 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10845.9951171875
[07/16/24 12:03:40] (23.60s) | Epoch: 2 | Batch: 182 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10121.6025390625
[07/16/24 12:03:40] (23.64s) | Epoch: 2 | Batch: 183 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10382.203125
[07/16/24 12:03:41] (23.67s) | Epoch: 2 | Batch: 184 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9907.2158203125
[07/16/24 12:03:41] (23.70s) | Epoch: 2 | Batch: 185 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10349.5087890625
[07/16/24 12:03:41] (23.73s) | Epoch: 2 | Batch: 186 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10555.3662109375
[07/16/24 12:03:41] (23.76s) | Epoch: 2 | Batch: 187 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10208.876953125
[07/16/24 12:03:41] (23.79s) | Epoch: 2 | Batch: 188 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10069.91796875
[07/16/24 12:03:41] (23.82s) | Epoch: 2 | Batch: 189 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10146.38671875
[07/16/24 12:03:41] (23.86s) | Epoch: 2 | Batch: 190 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10427.337890625
[07/16/24 12:03:41] (23.89s) | Epoch: 2 | Batch: 191 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10337.8427734375
[07/16/24 12:03:41] (23.92s) | Epoch: 2 | Batch: 192 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10934.2958984375
[07/16/24 12:03:41] (23.95s) | Epoch: 2 | Batch: 193 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10366.6171875
[07/16/24 12:03:41] (23.99s) | Epoch: 2 | Batch: 194 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10481.494140625
[07/16/24 12:03:41] (24.02s) | Epoch: 2 | Batch: 195 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10687.455078125
[07/16/24 12:03:41] (24.05s) | Epoch: 2 | Batch: 196 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10007.921875
[07/16/24 12:03:41] (24.08s) | Epoch: 2 | Batch: 197 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10321.2841796875
[07/16/24 12:03:41] (24.11s) | Epoch: 2 | Batch: 198 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10341.4326171875
[07/16/24 12:03:41] (24.14s) | Epoch: 2 | Batch: 199 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10523.822265625
[07/16/24 12:03:41] (24.17s) | Epoch: 2 | Batch: 200 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10457.345703125
[07/16/24 12:03:41] (24.21s) | Epoch: 2 | Batch: 201 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9939.513671875
[07/16/24 12:03:41] (24.24s) | Epoch: 2 | Batch: 202 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10312.84765625
[07/16/24 12:03:41] (24.27s) | Epoch: 2 | Batch: 203 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10640.90234375
[07/16/24 12:03:41] (24.30s) | Epoch: 2 | Batch: 204 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10344.455078125
[07/16/24 12:03:41] (24.33s) | Epoch: 2 | Batch: 205 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10269.818359375
[07/16/24 12:03:41] (24.37s) | Epoch: 2 | Batch: 206 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10684.8642578125
[07/16/24 12:03:41] (24.40s) | Epoch: 2 | Batch: 207 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9877.974609375
[07/16/24 12:03:41] (24.43s) | Epoch: 2 | Batch: 208 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10819.00390625
[07/16/24 12:03:41] (24.46s) | Epoch: 2 | Batch: 209 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10282.291015625
[07/16/24 12:03:41] (24.49s) | Epoch: 2 | Batch: 210 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10433.5087890625
[07/16/24 12:03:41] (24.52s) | Epoch: 2 | Batch: 211 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10177.177734375
[07/16/24 12:03:41] (24.56s) | Epoch: 2 | Batch: 212 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10480.5361328125
[07/16/24 12:03:41] (24.59s) | Epoch: 2 | Batch: 213 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10231.3212890625
[07/16/24 12:03:41] (24.62s) | Epoch: 2 | Batch: 214 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9903.6640625
[07/16/24 12:03:41] (24.65s) | Epoch: 2 | Batch: 215 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10268.859375
[07/16/24 12:03:42] (24.69s) | Epoch: 2 | Batch: 216 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9944.05078125
[07/16/24 12:03:42] (24.72s) | Epoch: 2 | Batch: 217 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10241.26953125
[07/16/24 12:03:42] (24.75s) | Epoch: 2 | Batch: 218 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10688.98046875
[07/16/24 12:03:42] (24.78s) | Epoch: 2 | Batch: 219 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9472.5126953125
[07/16/24 12:03:42] (24.81s) | Epoch: 2 | Batch: 220 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10087.787109375
[07/16/24 12:03:42] (24.84s) | Epoch: 2 | Batch: 221 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10801.990234375
[07/16/24 12:03:42] (24.88s) | Epoch: 2 | Batch: 222 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10356.1171875
[07/16/24 12:03:42] (24.91s) | Epoch: 2 | Batch: 223 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10425.3388671875
[07/16/24 12:03:42] (24.94s) | Epoch: 2 | Batch: 224 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10310.17578125
[07/16/24 12:03:42] (24.97s) | Epoch: 2 | Batch: 225 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9971.86328125
[07/16/24 12:03:42] (25.01s) | Epoch: 2 | Batch: 226 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10245.1396484375
[07/16/24 12:03:42] (25.04s) | Epoch: 2 | Batch: 227 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10210.25390625
[07/16/24 12:03:42] (25.07s) | Epoch: 2 | Batch: 228 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9927.5390625
[07/16/24 12:03:42] (25.10s) | Epoch: 2 | Batch: 229 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10163.90234375
[07/16/24 12:03:42] (25.14s) | Epoch: 2 | Batch: 230 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10091.1884765625
[07/16/24 12:03:42] (25.17s) | Epoch: 2 | Batch: 231 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10519.046875
[07/16/24 12:03:42] (25.20s) | Epoch: 2 | Batch: 232 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10303.666015625
[07/16/24 12:03:42] (25.23s) | Epoch: 2 | Batch: 233 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10088.2177734375
[07/16/24 12:03:42] (25.26s) | Epoch: 2 | Batch: 234 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10603.3427734375
[07/16/24 12:03:42] (25.30s) | Epoch: 2 | Batch: 235 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10436.9140625
[07/16/24 12:03:42] (25.33s) | Epoch: 2 | Batch: 236 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10014.6044921875
[07/16/24 12:03:42] (25.36s) | Epoch: 2 | Batch: 237 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10210.609375
[07/16/24 12:03:42] (25.39s) | Epoch: 2 | Batch: 238 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9702.517578125
[07/16/24 12:03:42] (25.42s) | Epoch: 2 | Batch: 239 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10276.1328125
[07/16/24 12:03:42] (25.46s) | Epoch: 2 | Batch: 240 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9625.5712890625
[07/16/24 12:03:42] (25.49s) | Epoch: 2 | Batch: 241 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9844.6240234375
[07/16/24 12:03:42] (25.52s) | Epoch: 2 | Batch: 242 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10544.546875
[07/16/24 12:03:42] (25.55s) | Epoch: 2 | Batch: 243 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9555.3447265625
[07/16/24 12:03:42] (25.59s) | Epoch: 2 | Batch: 244 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10640.1884765625
[07/16/24 12:03:42] (25.62s) | Epoch: 2 | Batch: 245 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10694.951171875
