07/27/24 13:13:30 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01), ('stochastic', False))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))

07/27/24 13:13:31 (0m 01s) | [1/15] Batch 0 (1.115s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 54078.711 | Loss: 54079.41 | Abs. Loss: 54079.41
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 424 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10392.335 | Loss: 10405.43 | Abs. Loss: 21212832.01
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 425 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9499.930 | Loss: 9512.18 | Abs. Loss: 21222344.19
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 426 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9772.893 | Loss: 9785.68 | Abs. Loss: 21232129.87
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 427 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9979.930 | Loss: 9993.29 | Abs. Loss: 21242123.16
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 428 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9853.678 | Loss: 9867.03 | Abs. Loss: 21251990.19
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 429 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9821.489 | Loss: 9834.21 | Abs. Loss: 21261824.40
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 430 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10387.488 | Loss: 10400.99 | Abs. Loss: 21272225.39
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 431 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10775.771 | Loss: 10789.25 | Abs. Loss: 21283014.63
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 432 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10959.088 | Loss: 10972.51 | Abs. Loss: 21293987.15
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 433 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10777.534 | Loss: 10791.22 | Abs. Loss: 21304778.37
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 434 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10428.379 | Loss: 10441.36 | Abs. Loss: 21315219.73
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 435 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10471.187 | Loss: 10484.36 | Abs. Loss: 21325704.10
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 436 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10637.014 | Loss: 10649.77 | Abs. Loss: 21336353.86
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 437 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9948.160 | Loss: 9959.72 | Abs. Loss: 21346313.58
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 438 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10405.432 | Loss: 10417.07 | Abs. Loss: 21356730.65
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 439 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10015.744 | Loss: 10027.69 | Abs. Loss: 21366758.34
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 440 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10102.211 | Loss: 10115.06 | Abs. Loss: 21376873.40
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 441 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9848.873 | Loss: 9861.88 | Abs. Loss: 21386735.28
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 442 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10202.467 | Loss: 10215.04 | Abs. Loss: 21396950.31
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 443 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10399.568 | Loss: 10413.66 | Abs. Loss: 21407363.97
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 444 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10629.158 | Loss: 10643.04 | Abs. Loss: 21418007.01
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 445 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10090.656 | Loss: 10104.22 | Abs. Loss: 21428111.23
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 446 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10528.880 | Loss: 10542.01 | Abs. Loss: 21438653.24
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 447 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9790.994 | Loss: 9803.97 | Abs. Loss: 21448457.21
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 448 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10438.509 | Loss: 10451.21 | Abs. Loss: 21458908.42
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 449 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10085.228 | Loss: 10099.19 | Abs. Loss: 21469007.62
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 450 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9983.652 | Loss: 9997.11 | Abs. Loss: 21479004.73
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 451 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9552.416 | Loss: 9567.01 | Abs. Loss: 21488571.74
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 452 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10320.259 | Loss: 10333.31 | Abs. Loss: 21498905.05
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 453 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10157.514 | Loss: 10169.99 | Abs. Loss: 21509075.04
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 454 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9945.637 | Loss: 9958.77 | Abs. Loss: 21519033.80
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 455 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10327.096 | Loss: 10341.05 | Abs. Loss: 21529374.86
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 456 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10051.219 | Loss: 10064.53 | Abs. Loss: 21539439.39
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 457 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10120.264 | Loss: 10133.23 | Abs. Loss: 21549572.61
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 458 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10397.380 | Loss: 10410.40 | Abs. Loss: 21559983.02
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 459 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9429.579 | Loss: 9442.14 | Abs. Loss: 21569425.16
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 460 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10174.959 | Loss: 10188.11 | Abs. Loss: 21579613.27
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 461 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10106.984 | Loss: 10120.84 | Abs. Loss: 21589734.11
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 462 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10149.985 | Loss: 10163.97 | Abs. Loss: 21599898.08
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 463 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9768.354 | Loss: 9780.86 | Abs. Loss: 21609678.95
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 464 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9815.844 | Loss: 9828.38 | Abs. Loss: 21619507.32
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 465 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9819.465 | Loss: 9833.05 | Abs. Loss: 21629340.37
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 466 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9621.532 | Loss: 9634.75 | Abs. Loss: 21638975.12
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 467 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10083.797 | Loss: 10097.24 | Abs. Loss: 21649072.36
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 468 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10469.203 | Loss: 10482.93 | Abs. Loss: 21659555.29
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 469 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10020.910 | Loss: 10034.39 | Abs. Loss: 21669589.68
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 470 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9792.430 | Loss: 9805.78 | Abs. Loss: 21679395.46
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 471 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10176.578 | Loss: 10189.86 | Abs. Loss: 21689585.32
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 472 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10488.230 | Loss: 10501.76 | Abs. Loss: 21700087.07
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 473 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9863.862 | Loss: 9878.16 | Abs. Loss: 21709965.23
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 474 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10222.616 | Loss: 10235.97 | Abs. Loss: 21720201.20
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 475 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10090.376 | Loss: 10102.81 | Abs. Loss: 21730304.01
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 476 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10499.535 | Loss: 10512.38 | Abs. Loss: 21740816.40
07/27/24 13:14:07 (0m 37s) | [4/15] Batch 477 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10712.482 | Loss: 10725.33 | Abs. Loss: 21751541.73
07/27/24 13:14:08 (0m 37s) | [4/15] Batch 478 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10513.991 | Loss: 10527.44 | Abs. Loss: 21762069.17
07/27/24 13:14:08 (0m 37s) | [4/15] Batch 479 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10193.741 | Loss: 10206.30 | Abs. Loss: 21772275.47
07/27/24 13:14:09 (0m 39s) | VALIDATION (Epoch 4/15) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9969.345 | Loss: 10133.53 |  Abs. Loss: 21772275.47 -----------
07/27/24 13:14:09 Checkpoint saved for epoch 4.
07/27/24 13:14:09 (0m 39s) | [5/15] Batch 0 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9893.783 | Loss: 9906.40 | Abs. Loss: 21782181.87
07/27/24 13:14:09 (0m 39s) | [5/15] Batch 1 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10185.170 | Loss: 10197.11 | Abs. Loss: 21792378.99
07/27/24 13:14:09 (0m 39s) | [5/15] Batch 2 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10234.520 | Loss: 10247.18 | Abs. Loss: 21802626.17
07/27/24 13:14:09 (0m 39s) | [5/15] Batch 3 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9739.887 | Loss: 9753.43 | Abs. Loss: 21812379.60
07/27/24 13:14:09 (0m 39s) | [5/15] Batch 4 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9933.531 | Loss: 9945.90 | Abs. Loss: 21822325.50
07/27/24 13:14:09 (0m 39s) | [5/15] Batch 5 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10044.882 | Loss: 10058.20 | Abs. Loss: 21832383.70
07/27/24 13:14:09 (0m 39s) | [5/15] Batch 6 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9356.783 | Loss: 9369.98 | Abs. Loss: 21841753.68
07/27/24 13:14:09 (0m 39s) | [5/15] Batch 7 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10800.906 | Loss: 10814.63 | Abs. Loss: 21852568.32
07/27/24 13:14:09 (0m 39s) | [5/15] Batch 8 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10612.722 | Loss: 10625.93 | Abs. Loss: 21863194.24
07/27/24 13:14:09 (0m 39s) | [5/15] Batch 9 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10267.629 | Loss: 10280.44 | Abs. Loss: 21873474.69
07/27/24 13:14:09 (0m 39s) | [5/15] Batch 10 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10243.246 | Loss: 10256.26 | Abs. Loss: 21883730.95
07/27/24 13:14:09 (0m 39s) | [5/15] Batch 11 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10578.925 | Loss: 10591.71 | Abs. Loss: 21894322.65
07/27/24 13:14:09 (0m 39s) | [5/15] Batch 12 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10603.521 | Loss: 10616.76 | Abs. Loss: 21904939.42
07/27/24 13:14:09 (0m 39s) | [5/15] Batch 13 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9416.172 | Loss: 9428.91 | Abs. Loss: 21914368.33
07/27/24 13:14:09 (0m 39s) | [5/15] Batch 14 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10049.127 | Loss: 10061.36 | Abs. Loss: 21924429.69
07/27/24 13:14:09 (0m 39s) | [5/15] Batch 15 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9600.826 | Loss: 9614.13 | Abs. Loss: 21934043.82
07/27/24 13:14:09 (0m 39s) | [5/15] Batch 16 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10257.002 | Loss: 10269.90 | Abs. Loss: 21944313.71
07/27/24 13:14:09 (0m 39s) | [5/15] Batch 17 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10149.697 | Loss: 10164.51 | Abs. Loss: 21954478.23
07/27/24 13:14:09 (0m 39s) | [5/15] Batch 18 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9660.883 | Loss: 9673.36 | Abs. Loss: 21964151.59
07/27/24 13:14:09 (0m 39s) | [5/15] Batch 19 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10190.027 | Loss: 10202.95 | Abs. Loss: 21974354.55
07/27/24 13:14:09 (0m 39s) | [5/15] Batch 20 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9960.150 | Loss: 9973.89 | Abs. Loss: 21984328.44
07/27/24 13:14:09 (0m 39s) | [5/15] Batch 21 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10556.143 | Loss: 10569.15 | Abs. Loss: 21994897.59
07/27/24 13:14:09 (0m 39s) | [5/15] Batch 22 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9945.932 | Loss: 9958.44 | Abs. Loss: 22004856.03
07/27/24 13:14:09 (0m 39s) | [5/15] Batch 23 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10093.667 | Loss: 10106.35 | Abs. Loss: 22014962.38
07/27/24 13:14:09 (0m 39s) | [5/15] Batch 24 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10649.441 | Loss: 10663.25 | Abs. Loss: 22025625.62
07/27/24 13:14:09 (0m 39s) | [5/15] Batch 25 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10221.102 | Loss: 10234.32 | Abs. Loss: 22035859.94
07/27/24 13:14:09 (0m 39s) | [5/15] Batch 26 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10066.514 | Loss: 10080.10 | Abs. Loss: 22045940.04
07/27/24 13:14:09 (0m 39s) | [5/15] Batch 27 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10196.684 | Loss: 10208.27 | Abs. Loss: 22056148.31
07/27/24 13:14:09 (0m 39s) | [5/15] Batch 28 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10140.150 | Loss: 10152.77 | Abs. Loss: 22066301.08
07/27/24 13:14:09 (0m 39s) | [5/15] Batch 29 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10035.264 | Loss: 10048.34 | Abs. Loss: 22076349.42
07/27/24 13:14:09 (0m 39s) | [5/15] Batch 30 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9907.230 | Loss: 9918.90 | Abs. Loss: 22086268.33
07/27/24 13:14:09 (0m 39s) | [5/15] Batch 31 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10398.279 | Loss: 10410.50 | Abs. Loss: 22096678.83
07/27/24 13:14:09 (0m 39s) | [5/15] Batch 32 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10076.406 | Loss: 10088.34 | Abs. Loss: 22106767.17
07/27/24 13:14:10 (0m 39s) | [5/15] Batch 33 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10688.861 | Loss: 10701.85 | Abs. Loss: 22117469.02
07/27/24 13:14:10 (0m 39s) | [5/15] Batch 34 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10236.764 | Loss: 10249.56 | Abs. Loss: 22127718.58
07/27/24 13:14:10 (0m 39s) | [5/15] Batch 35 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10027.010 | Loss: 10039.39 | Abs. Loss: 22137757.97
07/27/24 13:14:10 (0m 39s) | [5/15] Batch 36 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10279.520 | Loss: 10292.11 | Abs. Loss: 22148050.08
07/27/24 13:14:10 (0m 39s) | [5/15] Batch 37 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10563.220 | Loss: 10576.80 | Abs. Loss: 22158626.89
07/27/24 13:14:10 (0m 39s) | [5/15] Batch 38 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10271.755 | Loss: 10285.33 | Abs. Loss: 22168912.21
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 39 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10937.049 | Loss: 10949.41 | Abs. Loss: 22179861.62
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 40 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10119.674 | Loss: 10131.82 | Abs. Loss: 22189993.45
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 41 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10421.038 | Loss: 10434.00 | Abs. Loss: 22200427.44
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 42 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10226.221 | Loss: 10238.47 | Abs. Loss: 22210665.91
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 43 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10290.209 | Loss: 10302.73 | Abs. Loss: 22220968.64
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 44 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10654.275 | Loss: 10666.64 | Abs. Loss: 22231635.28
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 45 (0.011s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10160.714 | Loss: 10172.79 | Abs. Loss: 22241808.07
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 46 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9817.268 | Loss: 9829.35 | Abs. Loss: 22251637.42
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 47 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10124.168 | Loss: 10136.97 | Abs. Loss: 22261774.39
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 48 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10120.415 | Loss: 10133.21 | Abs. Loss: 22271907.60
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 49 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10177.875 | Loss: 10190.85 | Abs. Loss: 22282098.45
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 50 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9853.725 | Loss: 9867.06 | Abs. Loss: 22291965.51
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 51 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10392.199 | Loss: 10405.33 | Abs. Loss: 22302370.84
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 52 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10177.889 | Loss: 10190.97 | Abs. Loss: 22312561.81
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 53 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9848.628 | Loss: 9860.93 | Abs. Loss: 22322422.74
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 54 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9921.507 | Loss: 9934.35 | Abs. Loss: 22332357.10
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 55 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9659.533 | Loss: 9672.47 | Abs. Loss: 22342029.56
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 56 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10205.897 | Loss: 10219.11 | Abs. Loss: 22352248.68
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 57 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10340.556 | Loss: 10352.44 | Abs. Loss: 22362601.11
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 58 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10024.939 | Loss: 10038.24 | Abs. Loss: 22372639.35
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 59 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10544.437 | Loss: 10558.16 | Abs. Loss: 22383197.51
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 60 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10181.606 | Loss: 10193.95 | Abs. Loss: 22393391.46
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 61 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10019.275 | Loss: 10031.71 | Abs. Loss: 22403423.17
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 62 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9959.580 | Loss: 9971.91 | Abs. Loss: 22413395.08
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 63 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10212.713 | Loss: 10225.09 | Abs. Loss: 22423620.16
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 64 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9962.642 | Loss: 9974.21 | Abs. Loss: 22433594.37
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 65 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10399.520 | Loss: 10411.23 | Abs. Loss: 22444005.61
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 66 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10129.273 | Loss: 10141.54 | Abs. Loss: 22454147.15
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 67 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10478.115 | Loss: 10490.98 | Abs. Loss: 22464638.12
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 68 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10372.497 | Loss: 10384.18 | Abs. Loss: 22475022.30
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 69 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10371.010 | Loss: 10383.88 | Abs. Loss: 22485406.18
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 70 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10164.488 | Loss: 10176.64 | Abs. Loss: 22495582.83
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 71 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9906.031 | Loss: 9919.51 | Abs. Loss: 22505502.34
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 72 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10387.195 | Loss: 10400.01 | Abs. Loss: 22515902.35
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 73 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9849.743 | Loss: 9861.64 | Abs. Loss: 22525763.99
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 74 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10143.523 | Loss: 10156.63 | Abs. Loss: 22535920.62
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 75 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9819.249 | Loss: 9832.65 | Abs. Loss: 22545753.28
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 76 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10598.194 | Loss: 10611.47 | Abs. Loss: 22556364.75
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 77 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10283.803 | Loss: 10297.05 | Abs. Loss: 22566661.80
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 78 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9601.454 | Loss: 9614.81 | Abs. Loss: 22576276.61
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 79 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10042.488 | Loss: 10055.32 | Abs. Loss: 22586331.93
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 80 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10389.322 | Loss: 10402.02 | Abs. Loss: 22596733.95
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 81 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9950.666 | Loss: 9963.68 | Abs. Loss: 22606697.63
07/27/24 13:14:10 (0m 40s) | [5/15] Batch 82 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9902.545 | Loss: 9914.68 | Abs. Loss: 22616612.31
