09/26/24 19:34:11 Textual logger initiated. Now configuring tensorboard writer.
09/26/24 19:34:11 Tensorboard writers created. Tensorboard logs will be saved to "Training Logs/09-26-24__19-34-11/tensorboard".
09/26/24 19:34:11 Starting Tensorboard thread...
09/26/24 19:34:15 Tensorboard is ready at http://localhost:6006/.
09/26/24 19:34:15 Continuing to training script...
09/26/24 19:34:18 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))

09/26/24 19:34:18 Train Loader Image Data Size: (28, 28)
09/26/24 19:34:19 (0m 01s) | [1/10000] Batch 0 (1.150s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.880, Rec. Loss: 0.24783418 | Total Loss: 0.24783418
09/26/24 19:35:11 (0m 53s) | [1/10000] Batch 132 (0.022s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.192, Rec. Loss: 0.24616027 | Total Loss: 0.24616027
09/26/24 19:35:11 (0m 53s) | [1/10000] Batch 133 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.208, Rec. Loss: 0.24602515 | Total Loss: 0.24602515
09/26/24 19:35:12 (0m 53s) | [1/10000] Batch 134 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.203, Rec. Loss: 0.24610139 | Total Loss: 0.24610139
09/26/24 19:35:12 (0m 54s) | [1/10000] Batch 135 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.224, Rec. Loss: 0.24597278 | Total Loss: 0.24597278
09/26/24 19:35:12 (0m 54s) | [1/10000] Batch 136 (0.052s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.213, Rec. Loss: 0.24610761 | Total Loss: 0.24610761
09/26/24 19:35:13 (0m 55s) | [1/10000] Batch 137 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.231, Rec. Loss: 0.24600828 | Total Loss: 0.24600828
09/26/24 19:35:13 (0m 55s) | [1/10000] Batch 138 (0.007s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.225, Rec. Loss: 0.24608107 | Total Loss: 0.24608107
09/26/24 19:35:13 (0m 55s) | [1/10000] Batch 139 (0.007s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.234, Rec. Loss: 0.24603775 | Total Loss: 0.24603775
09/26/24 19:35:14 (0m 56s) | [1/10000] Batch 140 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.250, Rec. Loss: 0.24593663 | Total Loss: 0.24593663
09/26/24 19:35:14 (0m 56s) | [1/10000] Batch 141 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.250, Rec. Loss: 0.24599753 | Total Loss: 0.24599753
09/26/24 19:35:15 (0m 56s) | [1/10000] Batch 142 (0.022s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.252, Rec. Loss: 0.24599130 | Total Loss: 0.24599130
09/26/24 19:35:15 (0m 57s) | [1/10000] Batch 143 (0.022s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.245, Rec. Loss: 0.24612975 | Total Loss: 0.24612975
09/26/24 19:35:15 (0m 57s) | [1/10000] Batch 144 (0.022s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.269, Rec. Loss: 0.24594143 | Total Loss: 0.24594143
09/26/24 19:35:16 (0m 57s) | [1/10000] Batch 145 (0.050s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.280, Rec. Loss: 0.24593072 | Total Loss: 0.24593072
09/26/24 19:35:16 (0m 58s) | [1/10000] Batch 146 (0.053s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.289, Rec. Loss: 0.24590650 | Total Loss: 0.24590650
09/26/24 19:35:16 (0m 58s) | [1/10000] Batch 147 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.294, Rec. Loss: 0.24590218 | Total Loss: 0.24590218
09/26/24 19:35:17 (0m 58s) | [1/10000] Batch 148 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.294, Rec. Loss: 0.24599533 | Total Loss: 0.24599533
09/26/24 19:35:17 (0m 59s) | [1/10000] Batch 149 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.302, Rec. Loss: 0.24595852 | Total Loss: 0.24595852
09/26/24 19:35:17 (0m 59s) | [1/10000] Batch 150 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.322, Rec. Loss: 0.24586408 | Total Loss: 0.24586408
09/26/24 19:35:18 (0m 59s) | [1/10000] Batch 151 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.346, Rec. Loss: 0.24574916 | Total Loss: 0.24574916
09/26/24 19:35:18 (1m 00s) | [1/10000] Batch 152 (0.022s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.330, Rec. Loss: 0.24585502 | Total Loss: 0.24585502
09/26/24 19:35:19 (1m 00s) | [1/10000] Batch 153 (0.023s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.327, Rec. Loss: 0.24590561 | Total Loss: 0.24590561
09/26/24 19:35:19 (1m 01s) | [1/10000] Batch 154 (0.023s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.361, Rec. Loss: 0.24577604 | Total Loss: 0.24577604
09/26/24 19:35:19 (1m 01s) | [1/10000] Batch 155 (0.023s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.345, Rec. Loss: 0.24582036 | Total Loss: 0.24582036
09/26/24 19:35:20 (1m 01s) | [1/10000] Batch 156 (0.055s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.363, Rec. Loss: 0.24581219 | Total Loss: 0.24581219
09/26/24 19:35:20 (1m 02s) | [1/10000] Batch 157 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.390, Rec. Loss: 0.24570024 | Total Loss: 0.24570024
09/26/24 19:35:20 (1m 02s) | [1/10000] Batch 158 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.387, Rec. Loss: 0.24577345 | Total Loss: 0.24577345
09/26/24 19:35:21 (1m 03s) | [1/10000] Batch 159 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.387, Rec. Loss: 0.24578883 | Total Loss: 0.24578883
09/26/24 19:35:21 (1m 03s) | [1/10000] Batch 160 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.415, Rec. Loss: 0.24566162 | Total Loss: 0.24566162
09/26/24 19:35:22 (1m 04s) | [1/10000] Batch 161 (0.032s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.418, Rec. Loss: 0.24566291 | Total Loss: 0.24566291
09/26/24 19:35:22 (1m 04s) | [1/10000] Batch 162 (0.022s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.451, Rec. Loss: 0.24558030 | Total Loss: 0.24558030
09/26/24 19:35:23 (1m 04s) | [1/10000] Batch 163 (0.022s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.461, Rec. Loss: 0.24553220 | Total Loss: 0.24553220
09/26/24 19:35:23 (1m 05s) | [1/10000] Batch 164 (0.054s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.451, Rec. Loss: 0.24562547 | Total Loss: 0.24562547
09/26/24 19:35:24 (1m 05s) | [1/10000] Batch 165 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.484, Rec. Loss: 0.24549685 | Total Loss: 0.24549685
09/26/24 19:35:24 (1m 06s) | [1/10000] Batch 166 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.491, Rec. Loss: 0.24551885 | Total Loss: 0.24551885
09/26/24 19:35:24 (1m 06s) | [1/10000] Batch 167 (0.022s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.483, Rec. Loss: 0.24554996 | Total Loss: 0.24554996
09/26/24 19:35:25 (1m 06s) | [1/10000] Batch 168 (0.025s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.491, Rec. Loss: 0.24556261 | Total Loss: 0.24556261
09/26/24 19:35:25 (1m 07s) | [1/10000] Batch 169 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.520, Rec. Loss: 0.24550186 | Total Loss: 0.24550186
09/26/24 19:35:25 (1m 07s) | [1/10000] Batch 170 (0.025s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.525, Rec. Loss: 0.24550538 | Total Loss: 0.24550538
09/26/24 19:35:26 (1m 08s) | [1/10000] Batch 171 (0.023s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.550, Rec. Loss: 0.24540587 | Total Loss: 0.24540587
09/26/24 19:35:26 (1m 08s) | [1/10000] Batch 172 (0.027s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.558, Rec. Loss: 0.24544023 | Total Loss: 0.24544023
09/26/24 19:35:27 (1m 08s) | [1/10000] Batch 173 (0.028s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.582, Rec. Loss: 0.24531703 | Total Loss: 0.24531703
09/26/24 19:35:27 (1m 09s) | [1/10000] Batch 174 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.614, Rec. Loss: 0.24529488 | Total Loss: 0.24529488
09/26/24 19:35:27 (1m 09s) | [1/10000] Batch 175 (0.041s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.611, Rec. Loss: 0.24531604 | Total Loss: 0.24531604
09/26/24 19:35:28 (1m 10s) | [1/10000] Batch 176 (0.007s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.611, Rec. Loss: 0.24534999 | Total Loss: 0.24534999
09/26/24 19:35:28 (1m 10s) | [1/10000] Batch 177 (0.007s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.604, Rec. Loss: 0.24537608 | Total Loss: 0.24537608
09/26/24 19:35:29 (1m 10s) | [1/10000] Batch 178 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.639, Rec. Loss: 0.24530837 | Total Loss: 0.24530837
09/26/24 19:35:29 (1m 11s) | [1/10000] Batch 179 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.640, Rec. Loss: 0.24529965 | Total Loss: 0.24529965
09/26/24 19:35:29 (1m 11s) | [1/10000] Batch 180 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.667, Rec. Loss: 0.24525112 | Total Loss: 0.24525112
09/26/24 19:35:30 (1m 12s) | [1/10000] Batch 181 (0.022s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.624, Rec. Loss: 0.24538821 | Total Loss: 0.24538821
09/26/24 19:35:30 (1m 12s) | [1/10000] Batch 182 (0.023s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.703, Rec. Loss: 0.24520807 | Total Loss: 0.24520807
09/26/24 19:35:31 (1m 12s) | [1/10000] Batch 183 (0.054s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.690, Rec. Loss: 0.24528131 | Total Loss: 0.24528131
09/26/24 19:35:31 (1m 13s) | [1/10000] Batch 184 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.736, Rec. Loss: 0.24516676 | Total Loss: 0.24516676
09/26/24 19:35:31 (1m 13s) | [1/10000] Batch 185 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.701, Rec. Loss: 0.24530667 | Total Loss: 0.24530667
09/26/24 19:35:32 (1m 14s) | [1/10000] Batch 186 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.745, Rec. Loss: 0.24517399 | Total Loss: 0.24517399
09/26/24 19:35:32 (1m 14s) | [1/10000] Batch 187 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.750, Rec. Loss: 0.24520996 | Total Loss: 0.24520996
09/26/24 19:35:32 (1m 14s) | [1/10000] Batch 188 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.815, Rec. Loss: 0.24503668 | Total Loss: 0.24503668
09/26/24 19:35:33 (1m 15s) | [1/10000] Batch 189 (0.022s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.879, Rec. Loss: 0.24491385 | Total Loss: 0.24491385
09/26/24 19:35:33 (1m 15s) | [1/10000] Batch 190 (0.022s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.873, Rec. Loss: 0.24495241 | Total Loss: 0.24495241
09/26/24 19:35:33 (1m 15s) | [1/10000] Batch 191 (0.022s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.805, Rec. Loss: 0.24513577 | Total Loss: 0.24513577
09/26/24 19:35:34 (1m 16s) | [1/10000] Batch 192 (0.023s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.808, Rec. Loss: 0.24513537 | Total Loss: 0.24513537
09/26/24 19:35:34 (1m 16s) | [1/10000] Batch 193 (0.054s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.871, Rec. Loss: 0.24499303 | Total Loss: 0.24499303
09/26/24 19:35:35 (1m 16s) | [1/10000] Batch 194 (0.053s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.842, Rec. Loss: 0.24508719 | Total Loss: 0.24508719
09/26/24 19:35:35 (1m 17s) | [1/10000] Batch 195 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.862, Rec. Loss: 0.24507187 | Total Loss: 0.24507187
09/26/24 19:35:35 (1m 17s) | [1/10000] Batch 196 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.949, Rec. Loss: 0.24489556 | Total Loss: 0.24489556
09/26/24 19:35:36 (1m 17s) | [1/10000] Batch 197 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.897, Rec. Loss: 0.24503401 | Total Loss: 0.24503401
09/26/24 19:35:36 (1m 18s) | [1/10000] Batch 198 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.949, Rec. Loss: 0.24492711 | Total Loss: 0.24492711
09/26/24 19:35:36 (1m 18s) | [1/10000] Batch 199 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.954, Rec. Loss: 0.24496238 | Total Loss: 0.24496238
09/26/24 19:35:37 (1m 18s) | [1/10000] Batch 200 (0.053s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.949, Rec. Loss: 0.24498218 | Total Loss: 0.24498218
09/26/24 19:35:37 (1m 19s) | [1/10000] Batch 201 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.974, Rec. Loss: 0.24495117 | Total Loss: 0.24495117
09/26/24 19:35:37 (1m 19s) | [1/10000] Batch 202 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.076, Rec. Loss: 0.24475190 | Total Loss: 0.24475190
09/26/24 19:35:38 (1m 19s) | [1/10000] Batch 203 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.134, Rec. Loss: 0.24466817 | Total Loss: 0.24466817
09/26/24 19:35:38 (1m 20s) | [1/10000] Batch 204 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.061, Rec. Loss: 0.24481049 | Total Loss: 0.24481049
09/26/24 19:35:38 (1m 20s) | [1/10000] Batch 205 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.138, Rec. Loss: 0.24470304 | Total Loss: 0.24470304
09/26/24 19:35:39 (1m 20s) | [1/10000] Batch 206 (0.052s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.151, Rec. Loss: 0.24469514 | Total Loss: 0.24469514
09/26/24 19:35:39 (1m 21s) | [1/10000] Batch 207 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.186, Rec. Loss: 0.24462920 | Total Loss: 0.24462920
09/26/24 19:35:39 (1m 21s) | [1/10000] Batch 208 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.240, Rec. Loss: 0.24459927 | Total Loss: 0.24459927
09/26/24 19:35:40 (1m 22s) | [1/10000] Batch 209 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.174, Rec. Loss: 0.24472094 | Total Loss: 0.24472094
09/26/24 19:35:40 (1m 22s) | [1/10000] Batch 210 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.260, Rec. Loss: 0.24460058 | Total Loss: 0.24460058
09/26/24 19:35:40 (1m 22s) | [1/10000] Batch 211 (0.007s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.193, Rec. Loss: 0.24471433 | Total Loss: 0.24471433
09/26/24 19:35:41 (1m 22s) | [1/10000] Batch 212 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.328, Rec. Loss: 0.24453245 | Total Loss: 0.24453245
09/26/24 19:35:42 (1m 23s) | [1/10000] Batch 213 (0.054s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.291, Rec. Loss: 0.24458860 | Total Loss: 0.24458860
09/26/24 19:35:42 (1m 24s) | [1/10000] Batch 214 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.309, Rec. Loss: 0.24457544 | Total Loss: 0.24457544
09/26/24 19:35:42 (1m 24s) | [1/10000] Batch 215 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.313, Rec. Loss: 0.24460150 | Total Loss: 0.24460150
09/26/24 19:35:43 (1m 24s) | [1/10000] Batch 216 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.421, Rec. Loss: 0.24446712 | Total Loss: 0.24446712
09/26/24 19:35:43 (1m 25s) | [1/10000] Batch 217 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.471, Rec. Loss: 0.24439353 | Total Loss: 0.24439353
09/26/24 19:35:43 (1m 25s) | [1/10000] Batch 218 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.442, Rec. Loss: 0.24445452 | Total Loss: 0.24445452
09/26/24 19:35:44 (1m 25s) | [1/10000] Batch 219 (0.022s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.489, Rec. Loss: 0.24440005 | Total Loss: 0.24440005
09/26/24 19:35:44 (1m 26s) | [1/10000] Batch 220 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.613, Rec. Loss: 0.24426225 | Total Loss: 0.24426225
09/26/24 19:35:44 (1m 26s) | [1/10000] Batch 221 (0.022s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.585, Rec. Loss: 0.24432051 | Total Loss: 0.24432051
09/26/24 19:35:45 (1m 26s) | [1/10000] Batch 222 (0.023s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.546, Rec. Loss: 0.24437505 | Total Loss: 0.24437505
09/26/24 19:35:45 (1m 27s) | [1/10000] Batch 223 (0.023s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.593, Rec. Loss: 0.24433041 | Total Loss: 0.24433041
09/26/24 19:35:45 (1m 27s) | [1/10000] Batch 224 (0.034s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.576, Rec. Loss: 0.24437630 | Total Loss: 0.24437630
09/26/24 19:35:46 (1m 28s) | [1/10000] Batch 225 (0.250s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.524, Rec. Loss: 0.24443865 | Total Loss: 0.24443865
09/26/24 19:35:46 (1m 28s) | [1/10000] Batch 226 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.747, Rec. Loss: 0.24419139 | Total Loss: 0.24419139
09/26/24 19:35:47 (1m 28s) | [1/10000] Batch 227 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.675, Rec. Loss: 0.24429172 | Total Loss: 0.24429172
09/26/24 19:35:47 (1m 29s) | [1/10000] Batch 228 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.746, Rec. Loss: 0.24421516 | Total Loss: 0.24421516
09/26/24 19:35:47 (1m 29s) | [1/10000] Batch 229 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.768, Rec. Loss: 0.24418183 | Total Loss: 0.24418183
09/26/24 19:35:48 (1m 29s) | [1/10000] Batch 230 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.852, Rec. Loss: 0.24411894 | Total Loss: 0.24411894
09/26/24 19:35:48 (1m 30s) | [1/10000] Batch 231 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.921, Rec. Loss: 0.24405333 | Total Loss: 0.24405333
09/26/24 19:35:49 (1m 30s) | [1/10000] Batch 232 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.960, Rec. Loss: 0.24404281 | Total Loss: 0.24404281
09/26/24 19:35:49 (1m 31s) | [1/10000] Batch 233 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.872, Rec. Loss: 0.24412821 | Total Loss: 0.24412821
09/26/24 19:35:49 (1m 31s) | [1/10000] Batch 234 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.904, Rec. Loss: 0.24410766 | Total Loss: 0.24410766
09/26/24 19:35:50 (1m 31s) | [1/10000] Batch 235 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.065, Rec. Loss: 0.24396686 | Total Loss: 0.24396686
09/26/24 19:35:50 (1m 32s) | [1/10000] Batch 236 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.096, Rec. Loss: 0.24394944 | Total Loss: 0.24394944
09/26/24 19:35:50 (1m 32s) | [1/10000] Batch 237 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.097, Rec. Loss: 0.24396034 | Total Loss: 0.24396034
09/26/24 19:35:51 (1m 32s) | [1/10000] Batch 238 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.073, Rec. Loss: 0.24397387 | Total Loss: 0.24397387
09/26/24 19:35:51 (1m 33s) | [1/10000] Batch 239 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.094, Rec. Loss: 0.24399664 | Total Loss: 0.24399664
09/26/24 19:35:51 (1m 33s) | [1/10000] Batch 240 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.372, Rec. Loss: 0.24374159 | Total Loss: 0.24374159
09/26/24 19:35:52 (1m 33s) | [1/10000] Batch 241 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.046, Rec. Loss: 0.24403544 | Total Loss: 0.24403544
09/26/24 19:35:52 (1m 34s) | [1/10000] Batch 242 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.505, Rec. Loss: 0.24365720 | Total Loss: 0.24365720
09/26/24 19:35:52 (1m 34s) | [1/10000] Batch 243 (0.022s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.382, Rec. Loss: 0.24377771 | Total Loss: 0.24377771
09/26/24 19:35:53 (1m 34s) | [1/10000] Batch 244 (0.022s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.387, Rec. Loss: 0.24376132 | Total Loss: 0.24376132
09/26/24 19:35:53 (1m 35s) | [1/10000] Batch 245 (0.023s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.259, Rec. Loss: 0.24386381 | Total Loss: 0.24386381
09/26/24 19:35:53 (1m 35s) | [1/10000] Batch 246 (0.054s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.528, Rec. Loss: 0.24366225 | Total Loss: 0.24366225
09/26/24 19:35:54 (1m 36s) | [1/10000] Batch 247 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.555, Rec. Loss: 0.24365625 | Total Loss: 0.24365625
09/26/24 19:35:54 (1m 36s) | [1/10000] Batch 248 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.600, Rec. Loss: 0.24365127 | Total Loss: 0.24365127
09/26/24 19:35:54 (1m 36s) | [1/10000] Batch 249 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.763, Rec. Loss: 0.24352123 | Total Loss: 0.24352123
09/26/24 19:35:55 (1m 37s) | [1/10000] Batch 250 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.818, Rec. Loss: 0.24349137 | Total Loss: 0.24349137
09/26/24 19:35:55 (1m 37s) | [1/10000] Batch 251 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.872, Rec. Loss: 0.24347763 | Total Loss: 0.24347763
09/26/24 19:35:55 (1m 37s) | [1/10000] Batch 252 (0.012s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.876, Rec. Loss: 0.24347094 | Total Loss: 0.24347094
09/26/24 19:35:56 (1m 38s) | [1/10000] Batch 253 (0.025s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.691, Rec. Loss: 0.24360807 | Total Loss: 0.24360807
09/26/24 19:35:56 (1m 38s) | [1/10000] Batch 254 (0.022s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.798, Rec. Loss: 0.24354540 | Total Loss: 0.24354540
09/26/24 19:35:57 (1m 38s) | [1/10000] Batch 255 (0.023s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.037, Rec. Loss: 0.24338892 | Total Loss: 0.24338892
09/26/24 19:35:57 (1m 39s) | [1/10000] Batch 256 (0.030s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.140, Rec. Loss: 0.24333267 | Total Loss: 0.24333267
09/26/24 19:35:57 (1m 39s) | [1/10000] Batch 257 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.296, Rec. Loss: 0.24323805 | Total Loss: 0.24323805
09/26/24 19:35:58 (1m 40s) | [1/10000] Batch 258 (0.022s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.228, Rec. Loss: 0.24328434 | Total Loss: 0.24328434
09/26/24 19:35:58 (1m 40s) | [1/10000] Batch 259 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.290, Rec. Loss: 0.24325769 | Total Loss: 0.24325769
09/26/24 19:35:59 (1m 40s) | [1/10000] Batch 260 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.177, Rec. Loss: 0.24332654 | Total Loss: 0.24332654
09/26/24 19:35:59 (1m 41s) | [1/10000] Batch 261 (0.037s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.360, Rec. Loss: 0.24323317 | Total Loss: 0.24323317
09/26/24 19:35:59 (1m 41s) | [1/10000] Batch 262 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.564, Rec. Loss: 0.24312687 | Total Loss: 0.24312687
09/26/24 19:36:00 (1m 42s) | [1/10000] Batch 263 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.382, Rec. Loss: 0.24323140 | Total Loss: 0.24323140
09/26/24 19:36:00 (1m 42s) | [1/10000] Batch 264 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.445, Rec. Loss: 0.24319495 | Total Loss: 0.24319495
09/26/24 19:36:01 (1m 42s) | [1/10000] Batch 265 (0.028s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.460, Rec. Loss: 0.24318643 | Total Loss: 0.24318643
09/26/24 19:36:01 (1m 43s) | [1/10000] Batch 266 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.745, Rec. Loss: 0.24301736 | Total Loss: 0.24301736
09/26/24 19:36:01 (1m 43s) | [1/10000] Batch 267 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.767, Rec. Loss: 0.24302971 | Total Loss: 0.24302971
09/26/24 19:36:02 (1m 44s) | [1/10000] Batch 268 (0.022s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.687, Rec. Loss: 0.24306336 | Total Loss: 0.24306336
09/26/24 19:36:02 (1m 44s) | [1/10000] Batch 269 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.656, Rec. Loss: 0.24309972 | Total Loss: 0.24309972
