Model Parameters:  (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters:  (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters:  (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
[07/16/24 12:13:37] (0.23s) | Epoch: 1 | Batch: 0 (0.214s) | LR: 0.001 | KL Weight: 0.1 | Loss: 52614.7734375
[07/16/24 12:13:52] (15.11s) | Epoch: 1 | Batch: 467 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10931.2333984375
[07/16/24 12:13:52] (15.14s) | Epoch: 1 | Batch: 468 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11171.5615234375
[07/16/24 12:13:52] (15.17s) | Epoch: 1 | Batch: 469 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11452.830078125
[07/16/24 12:13:52] (15.21s) | Epoch: 1 | Batch: 470 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10303.0234375
[07/16/24 12:13:52] (15.24s) | Epoch: 1 | Batch: 471 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11070.7763671875
[07/16/24 12:13:52] (15.27s) | Epoch: 1 | Batch: 472 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10958.26171875
[07/16/24 12:13:52] (15.30s) | Epoch: 1 | Batch: 473 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10652.0439453125
[07/16/24 12:13:52] (15.33s) | Epoch: 1 | Batch: 474 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10979.17578125
[07/16/24 12:13:52] (15.36s) | Epoch: 1 | Batch: 475 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10960.8349609375
[07/16/24 12:13:52] (15.39s) | Epoch: 1 | Batch: 476 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10946.552734375
[07/16/24 12:13:52] (15.42s) | Epoch: 1 | Batch: 477 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11180.6123046875
[07/16/24 12:13:52] (15.46s) | Epoch: 1 | Batch: 478 (0.024s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10784.6435546875
[07/16/24 12:13:52] (15.49s) | Epoch: 1 | Batch: 479 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10450.1259765625
[07/16/24 12:13:55] (17.78s)  VALIDATION (Epoch 1/5) | LR: 0.001 | KL Weight: 0.1 | Loss: 10651.783203125 -----------
[07/16/24 12:13:55] (17.81s) | Epoch: 2 | Batch: 0 (0.014s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10800.3544921875
[07/16/24 12:13:55] (17.84s) | Epoch: 2 | Batch: 1 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10766.4658203125
[07/16/24 12:13:55] (17.87s) | Epoch: 2 | Batch: 2 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10640.8876953125
[07/16/24 12:13:55] (17.90s) | Epoch: 2 | Batch: 3 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10782.623046875
[07/16/24 12:13:55] (17.93s) | Epoch: 2 | Batch: 4 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10949.7509765625
[07/16/24 12:13:55] (17.96s) | Epoch: 2 | Batch: 5 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10390.52734375
[07/16/24 12:13:55] (17.99s) | Epoch: 2 | Batch: 6 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10784.9833984375
[07/16/24 12:13:55] (18.03s) | Epoch: 2 | Batch: 7 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11448.5234375
[07/16/24 12:13:55] (18.06s) | Epoch: 2 | Batch: 8 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10933.6953125
[07/16/24 12:13:55] (18.09s) | Epoch: 2 | Batch: 9 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10781.6650390625
[07/16/24 12:13:55] (18.12s) | Epoch: 2 | Batch: 10 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10723.7119140625
[07/16/24 12:13:55] (18.16s) | Epoch: 2 | Batch: 11 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10645.234375
[07/16/24 12:13:55] (18.19s) | Epoch: 2 | Batch: 12 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10200.923828125
[07/16/24 12:13:55] (18.22s) | Epoch: 2 | Batch: 13 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10843.408203125
[07/16/24 12:13:55] (18.25s) | Epoch: 2 | Batch: 14 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10846.8037109375
[07/16/24 12:13:55] (18.28s) | Epoch: 2 | Batch: 15 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10685.857421875
[07/16/24 12:13:55] (18.31s) | Epoch: 2 | Batch: 16 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11137.71875
[07/16/24 12:13:55] (18.35s) | Epoch: 2 | Batch: 17 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10814.37890625
[07/16/24 12:13:55] (18.38s) | Epoch: 2 | Batch: 18 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10961.6376953125
[07/16/24 12:13:55] (18.41s) | Epoch: 2 | Batch: 19 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11000.216796875
[07/16/24 12:13:55] (18.44s) | Epoch: 2 | Batch: 20 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10857.2509765625
[07/16/24 12:13:55] (18.47s) | Epoch: 2 | Batch: 21 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10508.958984375
[07/16/24 12:13:55] (18.51s) | Epoch: 2 | Batch: 22 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10306.1123046875
[07/16/24 12:13:55] (18.54s) | Epoch: 2 | Batch: 23 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10638.994140625
[07/16/24 12:13:56] (18.57s) | Epoch: 2 | Batch: 24 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10105.265625
[07/16/24 12:13:56] (18.60s) | Epoch: 2 | Batch: 25 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9682.1064453125
[07/16/24 12:13:56] (18.63s) | Epoch: 2 | Batch: 26 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11018.3896484375
[07/16/24 12:13:56] (18.66s) | Epoch: 2 | Batch: 27 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10802.142578125
[07/16/24 12:13:56] (18.70s) | Epoch: 2 | Batch: 28 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11295.5498046875
[07/16/24 12:13:56] (18.73s) | Epoch: 2 | Batch: 29 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10991.7578125
[07/16/24 12:13:56] (18.76s) | Epoch: 2 | Batch: 30 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10699.4921875
[07/16/24 12:13:56] (18.79s) | Epoch: 2 | Batch: 31 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10860.8671875
[07/16/24 12:13:56] (18.82s) | Epoch: 2 | Batch: 32 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10499.98046875
[07/16/24 12:13:56] (18.86s) | Epoch: 2 | Batch: 33 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10768.4267578125
[07/16/24 12:13:56] (18.89s) | Epoch: 2 | Batch: 34 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10775.8984375
[07/16/24 12:13:56] (18.92s) | Epoch: 2 | Batch: 35 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10719.96484375
[07/16/24 12:13:56] (18.95s) | Epoch: 2 | Batch: 36 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10392.2607421875
[07/16/24 12:13:56] (18.98s) | Epoch: 2 | Batch: 37 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10697.2548828125
[07/16/24 12:13:56] (19.01s) | Epoch: 2 | Batch: 38 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10801.9189453125
[07/16/24 12:13:56] (19.05s) | Epoch: 2 | Batch: 39 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10846.1904296875
[07/16/24 12:13:56] (19.08s) | Epoch: 2 | Batch: 40 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10519.6533203125
[07/16/24 12:13:56] (19.11s) | Epoch: 2 | Batch: 41 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10710.6083984375
[07/16/24 12:13:56] (19.14s) | Epoch: 2 | Batch: 42 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10648.91015625
[07/16/24 12:13:56] (19.17s) | Epoch: 2 | Batch: 43 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10759.3427734375
[07/16/24 12:13:56] (19.21s) | Epoch: 2 | Batch: 44 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10878.3564453125
[07/16/24 12:13:56] (19.24s) | Epoch: 2 | Batch: 45 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10536.25
[07/16/24 12:13:56] (19.27s) | Epoch: 2 | Batch: 46 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10745.5595703125
[07/16/24 12:13:56] (19.30s) | Epoch: 2 | Batch: 47 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10165.423828125
[07/16/24 12:13:56] (19.34s) | Epoch: 2 | Batch: 48 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11004.580078125
[07/16/24 12:13:56] (19.37s) | Epoch: 2 | Batch: 49 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10452.5458984375
[07/16/24 12:13:56] (19.40s) | Epoch: 2 | Batch: 50 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10903.349609375
[07/16/24 12:13:56] (19.43s) | Epoch: 2 | Batch: 51 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10104.8427734375
[07/16/24 12:13:56] (19.46s) | Epoch: 2 | Batch: 52 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10522.7890625
[07/16/24 12:13:56] (19.49s) | Epoch: 2 | Batch: 53 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10843.8203125
[07/16/24 12:13:56] (19.53s) | Epoch: 2 | Batch: 54 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10806.3701171875
[07/16/24 12:13:56] (19.56s) | Epoch: 2 | Batch: 55 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10469.3388671875
[07/16/24 12:13:57] (19.59s) | Epoch: 2 | Batch: 56 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10725.96875
[07/16/24 12:13:57] (19.62s) | Epoch: 2 | Batch: 57 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10886.859375
[07/16/24 12:13:57] (19.66s) | Epoch: 2 | Batch: 58 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11126.6640625
[07/16/24 12:13:57] (19.69s) | Epoch: 2 | Batch: 59 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10799.763671875
[07/16/24 12:13:57] (19.72s) | Epoch: 2 | Batch: 60 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10829.3642578125
[07/16/24 12:13:57] (19.75s) | Epoch: 2 | Batch: 61 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10828.82421875
[07/16/24 12:13:57] (19.78s) | Epoch: 2 | Batch: 62 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10750.6005859375
[07/16/24 12:13:57] (19.81s) | Epoch: 2 | Batch: 63 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11283.5166015625
[07/16/24 12:13:57] (19.85s) | Epoch: 2 | Batch: 64 (0.024s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10995.8828125
[07/16/24 12:13:57] (19.88s) | Epoch: 2 | Batch: 65 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11091.681640625
[07/16/24 12:13:57] (19.91s) | Epoch: 2 | Batch: 66 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10564.6982421875
[07/16/24 12:13:57] (19.94s) | Epoch: 2 | Batch: 67 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9968.5888671875
[07/16/24 12:13:57] (19.97s) | Epoch: 2 | Batch: 68 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10500.2314453125
[07/16/24 12:13:57] (20.01s) | Epoch: 2 | Batch: 69 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10284.58203125
[07/16/24 12:13:57] (20.04s) | Epoch: 2 | Batch: 70 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10215.6181640625
[07/16/24 12:13:57] (20.07s) | Epoch: 2 | Batch: 71 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10219.529296875
[07/16/24 12:13:57] (20.10s) | Epoch: 2 | Batch: 72 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10442.62109375
[07/16/24 12:13:57] (20.13s) | Epoch: 2 | Batch: 73 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10309.8876953125
[07/16/24 12:13:57] (20.16s) | Epoch: 2 | Batch: 74 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10371.361328125
[07/16/24 12:13:57] (20.19s) | Epoch: 2 | Batch: 75 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10089.23828125
[07/16/24 12:13:57] (20.23s) | Epoch: 2 | Batch: 76 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10913.455078125
[07/16/24 12:13:57] (20.26s) | Epoch: 2 | Batch: 77 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10387.2373046875
[07/16/24 12:13:57] (20.29s) | Epoch: 2 | Batch: 78 (0.024s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10474.3564453125
[07/16/24 12:13:57] (20.32s) | Epoch: 2 | Batch: 79 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9987.2939453125
[07/16/24 12:13:57] (20.36s) | Epoch: 2 | Batch: 80 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10531.30078125
[07/16/24 12:13:57] (20.39s) | Epoch: 2 | Batch: 81 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10431.353515625
[07/16/24 12:13:57] (20.42s) | Epoch: 2 | Batch: 82 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11237.65234375
[07/16/24 12:13:57] (20.45s) | Epoch: 2 | Batch: 83 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10284.619140625
[07/16/24 12:13:57] (20.49s) | Epoch: 2 | Batch: 84 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10614.6611328125
[07/16/24 12:13:57] (20.52s) | Epoch: 2 | Batch: 85 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10631.6533203125
[07/16/24 12:13:57] (20.55s) | Epoch: 2 | Batch: 86 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10174.8037109375
[07/16/24 12:13:58] (20.58s) | Epoch: 2 | Batch: 87 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10906.8974609375
[07/16/24 12:13:58] (20.61s) | Epoch: 2 | Batch: 88 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10688.416015625
[07/16/24 12:13:58] (20.64s) | Epoch: 2 | Batch: 89 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10388.857421875
[07/16/24 12:13:58] (20.67s) | Epoch: 2 | Batch: 90 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10537.9931640625
[07/16/24 12:13:58] (20.71s) | Epoch: 2 | Batch: 91 (0.024s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9950.958984375
[07/16/24 12:13:58] (20.74s) | Epoch: 2 | Batch: 92 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10384.4755859375
[07/16/24 12:13:58] (20.77s) | Epoch: 2 | Batch: 93 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10323.5771484375
[07/16/24 12:13:58] (20.80s) | Epoch: 2 | Batch: 94 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10491.935546875
[07/16/24 12:13:58] (20.84s) | Epoch: 2 | Batch: 95 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10877.3046875
[07/16/24 12:13:58] (20.87s) | Epoch: 2 | Batch: 96 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10409.9775390625
[07/16/24 12:13:58] (20.90s) | Epoch: 2 | Batch: 97 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10628.9775390625
[07/16/24 12:13:58] (20.93s) | Epoch: 2 | Batch: 98 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11002.3193359375
[07/16/24 12:13:58] (20.96s) | Epoch: 2 | Batch: 99 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10691.10546875
[07/16/24 12:13:58] (20.99s) | Epoch: 2 | Batch: 100 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10093.5771484375
[07/16/24 12:13:58] (21.02s) | Epoch: 2 | Batch: 101 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10215.9970703125
[07/16/24 12:13:58] (21.06s) | Epoch: 2 | Batch: 102 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10816.681640625
[07/16/24 12:13:58] (21.09s) | Epoch: 2 | Batch: 103 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11189.806640625
[07/16/24 12:13:58] (21.12s) | Epoch: 2 | Batch: 104 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11184.21875
[07/16/24 12:13:58] (21.15s) | Epoch: 2 | Batch: 105 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10348.13671875
[07/16/24 12:13:58] (21.18s) | Epoch: 2 | Batch: 106 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11012.8154296875
[07/16/24 12:13:58] (21.21s) | Epoch: 2 | Batch: 107 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10113.5751953125
[07/16/24 12:13:58] (21.25s) | Epoch: 2 | Batch: 108 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10096.2236328125
[07/16/24 12:13:58] (21.28s) | Epoch: 2 | Batch: 109 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10681.8017578125
[07/16/24 12:13:58] (21.31s) | Epoch: 2 | Batch: 110 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10176.5380859375
[07/16/24 12:13:58] (21.34s) | Epoch: 2 | Batch: 111 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10640.361328125
[07/16/24 12:13:58] (21.38s) | Epoch: 2 | Batch: 112 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9973.2646484375
[07/16/24 12:13:58] (21.41s) | Epoch: 2 | Batch: 113 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10468.978515625
[07/16/24 12:13:58] (21.44s) | Epoch: 2 | Batch: 114 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10654.0595703125
[07/16/24 12:13:58] (21.47s) | Epoch: 2 | Batch: 115 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11389.6591796875
[07/16/24 12:13:58] (21.51s) | Epoch: 2 | Batch: 116 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10710.2236328125
[07/16/24 12:13:58] (21.54s) | Epoch: 2 | Batch: 117 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10791.234375
[07/16/24 12:13:59] (21.57s) | Epoch: 2 | Batch: 118 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10675.974609375
[07/16/24 12:13:59] (21.60s) | Epoch: 2 | Batch: 119 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10301.232421875
[07/16/24 12:13:59] (21.63s) | Epoch: 2 | Batch: 120 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10227.1845703125
[07/16/24 12:13:59] (21.66s) | Epoch: 2 | Batch: 121 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10658.869140625
[07/16/24 12:13:59] (21.70s) | Epoch: 2 | Batch: 122 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10273.314453125
[07/16/24 12:13:59] (21.73s) | Epoch: 2 | Batch: 123 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10194.9130859375
[07/16/24 12:13:59] (21.76s) | Epoch: 2 | Batch: 124 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10477.0634765625
[07/16/24 12:13:59] (21.79s) | Epoch: 2 | Batch: 125 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10473.77734375
[07/16/24 12:13:59] (21.82s) | Epoch: 2 | Batch: 126 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10580.2626953125
[07/16/24 12:13:59] (21.86s) | Epoch: 2 | Batch: 127 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10338.806640625
[07/16/24 12:13:59] (21.89s) | Epoch: 2 | Batch: 128 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10737.837890625
[07/16/24 12:13:59] (21.92s) | Epoch: 2 | Batch: 129 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10486.5810546875
[07/16/24 12:13:59] (21.95s) | Epoch: 2 | Batch: 130 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10481.98046875
[07/16/24 12:13:59] (21.98s) | Epoch: 2 | Batch: 131 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10579.923828125
[07/16/24 12:13:59] (22.01s) | Epoch: 2 | Batch: 132 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10668.28515625
[07/16/24 12:13:59] (22.05s) | Epoch: 2 | Batch: 133 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10696.6875
[07/16/24 12:13:59] (22.08s) | Epoch: 2 | Batch: 134 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10380.36328125
[07/16/24 12:13:59] (22.11s) | Epoch: 2 | Batch: 135 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10582.5224609375
[07/16/24 12:13:59] (22.14s) | Epoch: 2 | Batch: 136 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10269.0693359375
[07/16/24 12:13:59] (22.17s) | Epoch: 2 | Batch: 137 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10871.69140625
[07/16/24 12:13:59] (22.21s) | Epoch: 2 | Batch: 138 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10646.9150390625
[07/16/24 12:13:59] (22.24s) | Epoch: 2 | Batch: 139 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11142.4951171875
[07/16/24 12:13:59] (22.27s) | Epoch: 2 | Batch: 140 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10505.1064453125
[07/16/24 12:13:59] (22.30s) | Epoch: 2 | Batch: 141 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10635.7841796875
[07/16/24 12:13:59] (22.33s) | Epoch: 2 | Batch: 142 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10124.78515625
[07/16/24 12:13:59] (22.36s) | Epoch: 2 | Batch: 143 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10307.7568359375
[07/16/24 12:13:59] (22.40s) | Epoch: 2 | Batch: 144 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10757.2919921875
[07/16/24 12:13:59] (22.43s) | Epoch: 2 | Batch: 145 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9871.1572265625
[07/16/24 12:13:59] (22.46s) | Epoch: 2 | Batch: 146 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9931.02734375
[07/16/24 12:13:59] (22.49s) | Epoch: 2 | Batch: 147 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11010.6708984375
[07/16/24 12:13:59] (22.52s) | Epoch: 2 | Batch: 148 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10378.953125
[07/16/24 12:13:59] (22.56s) | Epoch: 2 | Batch: 149 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10352.041015625
[07/16/24 12:14:00] (22.59s) | Epoch: 2 | Batch: 150 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10616.83984375
[07/16/24 12:14:00] (22.62s) | Epoch: 2 | Batch: 151 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10368.6484375
[07/16/24 12:14:00] (22.65s) | Epoch: 2 | Batch: 152 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10009.25390625
[07/16/24 12:14:00] (22.68s) | Epoch: 2 | Batch: 153 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10904.0390625
[07/16/24 12:14:00] (22.71s) | Epoch: 2 | Batch: 154 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10450.7001953125
[07/16/24 12:14:00] (22.75s) | Epoch: 2 | Batch: 155 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10718.322265625
[07/16/24 12:14:00] (22.78s) | Epoch: 2 | Batch: 156 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10447.7548828125
[07/16/24 12:14:00] (22.81s) | Epoch: 2 | Batch: 157 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10023.37109375
[07/16/24 12:14:00] (22.84s) | Epoch: 2 | Batch: 158 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10864.7119140625
[07/16/24 12:14:00] (22.88s) | Epoch: 2 | Batch: 159 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11016.99609375
[07/16/24 12:14:00] (22.91s) | Epoch: 2 | Batch: 160 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10349.8544921875
[07/16/24 12:14:00] (22.94s) | Epoch: 2 | Batch: 161 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10114.4677734375
[07/16/24 12:14:00] (22.97s) | Epoch: 2 | Batch: 162 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10723.0771484375
[07/16/24 12:14:00] (23.01s) | Epoch: 2 | Batch: 163 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11012.224609375
