07/24/24 11:27:23 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))

07/24/24 11:27:24 (0m 00s) | [1/15] Batch 0 (0.755s) | LR: 0.001 | KLD: 4.743, KLW: 0.1, Rec. Loss: 0.712 | Loss: 1.19 | Abs. Loss: 1.19
07/24/24 11:27:31 (0m 08s) | [1/15] Batch 434 (0.005s) | LR: 0.001 | KLD: 0.025, KLW: 0.1, Rec. Loss: 0.240 | Loss: 0.24 | Abs. Loss: 117.26
07/24/24 11:27:31 (0m 08s) | [1/15] Batch 435 (0.006s) | LR: 0.001 | KLD: 0.024, KLW: 0.1, Rec. Loss: 0.241 | Loss: 0.24 | Abs. Loss: 117.50
07/24/24 11:27:31 (0m 08s) | [1/15] Batch 436 (0.006s) | LR: 0.001 | KLD: 0.024, KLW: 0.1, Rec. Loss: 0.238 | Loss: 0.24 | Abs. Loss: 117.74
07/24/24 11:27:31 (0m 08s) | [1/15] Batch 437 (0.006s) | LR: 0.001 | KLD: 0.023, KLW: 0.1, Rec. Loss: 0.238 | Loss: 0.24 | Abs. Loss: 117.98
07/24/24 11:27:31 (0m 08s) | [1/15] Batch 438 (0.006s) | LR: 0.001 | KLD: 0.026, KLW: 0.1, Rec. Loss: 0.240 | Loss: 0.24 | Abs. Loss: 118.22
07/24/24 11:27:31 (0m 08s) | [1/15] Batch 439 (0.006s) | LR: 0.001 | KLD: 0.026, KLW: 0.1, Rec. Loss: 0.236 | Loss: 0.24 | Abs. Loss: 118.46
07/24/24 11:27:31 (0m 08s) | [1/15] Batch 440 (0.005s) | LR: 0.001 | KLD: 0.024, KLW: 0.1, Rec. Loss: 0.242 | Loss: 0.24 | Abs. Loss: 118.71
07/24/24 11:27:32 (0m 08s) | [1/15] Batch 441 (0.006s) | LR: 0.001 | KLD: 0.026, KLW: 0.1, Rec. Loss: 0.246 | Loss: 0.25 | Abs. Loss: 118.96
07/24/24 11:27:32 (0m 08s) | [1/15] Batch 442 (0.006s) | LR: 0.001 | KLD: 0.025, KLW: 0.1, Rec. Loss: 0.236 | Loss: 0.24 | Abs. Loss: 119.19
07/24/24 11:27:32 (0m 08s) | [1/15] Batch 443 (0.006s) | LR: 0.001 | KLD: 0.025, KLW: 0.1, Rec. Loss: 0.237 | Loss: 0.24 | Abs. Loss: 119.43
07/24/24 11:27:32 (0m 08s) | [1/15] Batch 444 (0.004s) | LR: 0.001 | KLD: 0.023, KLW: 0.1, Rec. Loss: 0.243 | Loss: 0.25 | Abs. Loss: 119.68
07/24/24 11:27:32 (0m 08s) | [1/15] Batch 445 (0.006s) | LR: 0.001 | KLD: 0.027, KLW: 0.1, Rec. Loss: 0.245 | Loss: 0.25 | Abs. Loss: 119.93
07/24/24 11:27:32 (0m 08s) | [1/15] Batch 446 (0.006s) | LR: 0.001 | KLD: 0.023, KLW: 0.1, Rec. Loss: 0.238 | Loss: 0.24 | Abs. Loss: 120.17
07/24/24 11:27:32 (0m 08s) | [1/15] Batch 447 (0.004s) | LR: 0.001 | KLD: 0.023, KLW: 0.1, Rec. Loss: 0.233 | Loss: 0.24 | Abs. Loss: 120.40
07/24/24 11:27:32 (0m 08s) | [1/15] Batch 448 (0.006s) | LR: 0.001 | KLD: 0.024, KLW: 0.1, Rec. Loss: 0.249 | Loss: 0.25 | Abs. Loss: 120.65
07/24/24 11:27:32 (0m 08s) | [1/15] Batch 449 (0.006s) | LR: 0.001 | KLD: 0.025, KLW: 0.1, Rec. Loss: 0.241 | Loss: 0.24 | Abs. Loss: 120.90
07/24/24 11:27:32 (0m 08s) | [1/15] Batch 450 (0.005s) | LR: 0.001 | KLD: 0.030, KLW: 0.1, Rec. Loss: 0.250 | Loss: 0.25 | Abs. Loss: 121.15
07/24/24 11:27:32 (0m 08s) | [1/15] Batch 451 (0.005s) | LR: 0.001 | KLD: 0.033, KLW: 0.1, Rec. Loss: 0.249 | Loss: 0.25 | Abs. Loss: 121.40
07/24/24 11:27:32 (0m 08s) | [1/15] Batch 452 (0.006s) | LR: 0.001 | KLD: 0.033, KLW: 0.1, Rec. Loss: 0.250 | Loss: 0.25 | Abs. Loss: 121.66
07/24/24 11:27:32 (0m 08s) | [1/15] Batch 453 (0.005s) | LR: 0.001 | KLD: 0.032, KLW: 0.1, Rec. Loss: 0.234 | Loss: 0.24 | Abs. Loss: 121.89
07/24/24 11:27:32 (0m 08s) | [1/15] Batch 454 (0.005s) | LR: 0.001 | KLD: 0.028, KLW: 0.1, Rec. Loss: 0.236 | Loss: 0.24 | Abs. Loss: 122.13
07/24/24 11:27:32 (0m 08s) | [1/15] Batch 455 (0.006s) | LR: 0.001 | KLD: 0.035, KLW: 0.1, Rec. Loss: 0.244 | Loss: 0.25 | Abs. Loss: 122.38
07/24/24 11:27:32 (0m 08s) | [1/15] Batch 456 (0.005s) | LR: 0.001 | KLD: 0.031, KLW: 0.1, Rec. Loss: 0.247 | Loss: 0.25 | Abs. Loss: 122.63
07/24/24 11:27:32 (0m 09s) | [1/15] Batch 457 (0.005s) | LR: 0.001 | KLD: 0.032, KLW: 0.1, Rec. Loss: 0.238 | Loss: 0.24 | Abs. Loss: 122.87
07/24/24 11:27:32 (0m 09s) | [1/15] Batch 458 (0.006s) | LR: 0.001 | KLD: 0.028, KLW: 0.1, Rec. Loss: 0.237 | Loss: 0.24 | Abs. Loss: 123.11
07/24/24 11:27:32 (0m 09s) | [1/15] Batch 459 (0.005s) | LR: 0.001 | KLD: 0.035, KLW: 0.1, Rec. Loss: 0.251 | Loss: 0.25 | Abs. Loss: 123.37
07/24/24 11:27:32 (0m 09s) | [1/15] Batch 460 (0.006s) | LR: 0.001 | KLD: 0.036, KLW: 0.1, Rec. Loss: 0.251 | Loss: 0.25 | Abs. Loss: 123.62
07/24/24 11:27:32 (0m 09s) | [1/15] Batch 461 (0.006s) | LR: 0.001 | KLD: 0.036, KLW: 0.1, Rec. Loss: 0.245 | Loss: 0.25 | Abs. Loss: 123.87
07/24/24 11:27:32 (0m 09s) | [1/15] Batch 462 (0.005s) | LR: 0.001 | KLD: 0.032, KLW: 0.1, Rec. Loss: 0.242 | Loss: 0.25 | Abs. Loss: 124.11
07/24/24 11:27:32 (0m 09s) | [1/15] Batch 463 (0.006s) | LR: 0.001 | KLD: 0.036, KLW: 0.1, Rec. Loss: 0.239 | Loss: 0.24 | Abs. Loss: 124.36
07/24/24 11:27:32 (0m 09s) | [1/15] Batch 464 (0.006s) | LR: 0.001 | KLD: 0.034, KLW: 0.1, Rec. Loss: 0.244 | Loss: 0.25 | Abs. Loss: 124.60
07/24/24 11:27:32 (0m 09s) | [1/15] Batch 465 (0.006s) | LR: 0.001 | KLD: 0.035, KLW: 0.1, Rec. Loss: 0.238 | Loss: 0.24 | Abs. Loss: 124.85
07/24/24 11:27:32 (0m 09s) | [1/15] Batch 466 (0.004s) | LR: 0.001 | KLD: 0.032, KLW: 0.1, Rec. Loss: 0.250 | Loss: 0.25 | Abs. Loss: 125.10
07/24/24 11:27:32 (0m 09s) | [1/15] Batch 467 (0.006s) | LR: 0.001 | KLD: 0.032, KLW: 0.1, Rec. Loss: 0.244 | Loss: 0.25 | Abs. Loss: 125.35
07/24/24 11:27:32 (0m 09s) | [1/15] Batch 468 (0.005s) | LR: 0.001 | KLD: 0.039, KLW: 0.1, Rec. Loss: 0.235 | Loss: 0.24 | Abs. Loss: 125.58
07/24/24 11:27:32 (0m 09s) | [1/15] Batch 469 (0.004s) | LR: 0.001 | KLD: 0.029, KLW: 0.1, Rec. Loss: 0.248 | Loss: 0.25 | Abs. Loss: 125.84
07/24/24 11:27:32 (0m 09s) | [1/15] Batch 470 (0.006s) | LR: 0.001 | KLD: 0.030, KLW: 0.1, Rec. Loss: 0.233 | Loss: 0.24 | Abs. Loss: 126.07
07/24/24 11:27:32 (0m 09s) | [1/15] Batch 471 (0.006s) | LR: 0.001 | KLD: 0.034, KLW: 0.1, Rec. Loss: 0.238 | Loss: 0.24 | Abs. Loss: 126.31
07/24/24 11:27:32 (0m 09s) | [1/15] Batch 472 (0.005s) | LR: 0.001 | KLD: 0.035, KLW: 0.1, Rec. Loss: 0.230 | Loss: 0.23 | Abs. Loss: 126.55
07/24/24 11:27:32 (0m 09s) | [1/15] Batch 473 (0.006s) | LR: 0.001 | KLD: 0.036, KLW: 0.1, Rec. Loss: 0.239 | Loss: 0.24 | Abs. Loss: 126.79
07/24/24 11:27:32 (0m 09s) | [1/15] Batch 474 (0.006s) | LR: 0.001 | KLD: 0.039, KLW: 0.1, Rec. Loss: 0.244 | Loss: 0.25 | Abs. Loss: 127.04
07/24/24 11:27:32 (0m 09s) | [1/15] Batch 475 (0.005s) | LR: 0.001 | KLD: 0.031, KLW: 0.1, Rec. Loss: 0.244 | Loss: 0.25 | Abs. Loss: 127.28
07/24/24 11:27:32 (0m 09s) | [1/15] Batch 476 (0.006s) | LR: 0.001 | KLD: 0.031, KLW: 0.1, Rec. Loss: 0.253 | Loss: 0.26 | Abs. Loss: 127.54
07/24/24 11:27:32 (0m 09s) | [1/15] Batch 477 (0.006s) | LR: 0.001 | KLD: 0.032, KLW: 0.1, Rec. Loss: 0.243 | Loss: 0.25 | Abs. Loss: 127.79
07/24/24 11:27:32 (0m 09s) | [1/15] Batch 478 (0.006s) | LR: 0.001 | KLD: 0.036, KLW: 0.1, Rec. Loss: 0.248 | Loss: 0.25 | Abs. Loss: 128.04
07/24/24 11:27:32 (0m 09s) | [1/15] Batch 479 (0.005s) | LR: 0.001 | KLD: 0.029, KLW: 0.1, Rec. Loss: 0.234 | Loss: 0.24 | Abs. Loss: 128.28
07/24/24 11:27:34 (0m 10s) | VALIDATION (Epoch 1/15) | LR: 0.001 | KLD: 0.031, KLW: 0.1, Rec. Loss: 0.242 | Loss: 0.24 |  Abs. Loss: 128.28 -----------
07/24/24 11:27:34 Checkpoint saved for epoch 1.
07/24/24 11:27:34 (0m 10s) | [2/15] Batch 0 (0.005s) | LR: 0.001 | KLD: 0.030, KLW: 0.1, Rec. Loss: 0.250 | Loss: 0.25 | Abs. Loss: 128.53
07/24/24 11:27:34 (0m 10s) | [2/15] Batch 1 (0.005s) | LR: 0.001 | KLD: 0.032, KLW: 0.1, Rec. Loss: 0.239 | Loss: 0.24 | Abs. Loss: 128.77
07/24/24 11:27:34 (0m 10s) | [2/15] Batch 2 (0.004s) | LR: 0.001 | KLD: 0.031, KLW: 0.1, Rec. Loss: 0.247 | Loss: 0.25 | Abs. Loss: 129.02
07/24/24 11:27:34 (0m 10s) | [2/15] Batch 3 (0.004s) | LR: 0.001 | KLD: 0.030, KLW: 0.1, Rec. Loss: 0.230 | Loss: 0.23 | Abs. Loss: 129.25
07/24/24 11:27:34 (0m 10s) | [2/15] Batch 4 (0.005s) | LR: 0.001 | KLD: 0.033, KLW: 0.1, Rec. Loss: 0.237 | Loss: 0.24 | Abs. Loss: 129.49
07/24/24 11:27:34 (0m 10s) | [2/15] Batch 5 (0.004s) | LR: 0.001 | KLD: 0.031, KLW: 0.1, Rec. Loss: 0.239 | Loss: 0.24 | Abs. Loss: 129.74
07/24/24 11:27:34 (0m 10s) | [2/15] Batch 6 (0.006s) | LR: 0.001 | KLD: 0.031, KLW: 0.1, Rec. Loss: 0.244 | Loss: 0.25 | Abs. Loss: 129.98
07/24/24 11:27:34 (0m 10s) | [2/15] Batch 7 (0.006s) | LR: 0.001 | KLD: 0.031, KLW: 0.1, Rec. Loss: 0.232 | Loss: 0.24 | Abs. Loss: 130.22
07/24/24 11:27:34 (0m 10s) | [2/15] Batch 8 (0.005s) | LR: 0.001 | KLD: 0.033, KLW: 0.1, Rec. Loss: 0.245 | Loss: 0.25 | Abs. Loss: 130.47
07/24/24 11:27:34 (0m 10s) | [2/15] Batch 9 (0.006s) | LR: 0.001 | KLD: 0.031, KLW: 0.1, Rec. Loss: 0.250 | Loss: 0.25 | Abs. Loss: 130.72
07/24/24 11:27:34 (0m 10s) | [2/15] Batch 10 (0.006s) | LR: 0.001 | KLD: 0.032, KLW: 0.1, Rec. Loss: 0.231 | Loss: 0.23 | Abs. Loss: 130.95
07/24/24 11:27:34 (0m 10s) | [2/15] Batch 11 (0.006s) | LR: 0.001 | KLD: 0.036, KLW: 0.1, Rec. Loss: 0.241 | Loss: 0.24 | Abs. Loss: 131.20
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 12 (0.005s) | LR: 0.001 | KLD: 0.032, KLW: 0.1, Rec. Loss: 0.233 | Loss: 0.24 | Abs. Loss: 131.43
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 13 (0.006s) | LR: 0.001 | KLD: 0.029, KLW: 0.1, Rec. Loss: 0.241 | Loss: 0.24 | Abs. Loss: 131.68
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 14 (0.006s) | LR: 0.001 | KLD: 0.028, KLW: 0.1, Rec. Loss: 0.238 | Loss: 0.24 | Abs. Loss: 131.92
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 15 (0.005s) | LR: 0.001 | KLD: 0.023, KLW: 0.1, Rec. Loss: 0.240 | Loss: 0.24 | Abs. Loss: 132.16
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 16 (0.006s) | LR: 0.001 | KLD: 0.029, KLW: 0.1, Rec. Loss: 0.237 | Loss: 0.24 | Abs. Loss: 132.40
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 17 (0.006s) | LR: 0.001 | KLD: 0.029, KLW: 0.1, Rec. Loss: 0.241 | Loss: 0.24 | Abs. Loss: 132.64
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 18 (0.006s) | LR: 0.001 | KLD: 0.029, KLW: 0.1, Rec. Loss: 0.227 | Loss: 0.23 | Abs. Loss: 132.87
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 19 (0.004s) | LR: 0.001 | KLD: 0.032, KLW: 0.1, Rec. Loss: 0.245 | Loss: 0.25 | Abs. Loss: 133.12
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 20 (0.006s) | LR: 0.001 | KLD: 0.027, KLW: 0.1, Rec. Loss: 0.246 | Loss: 0.25 | Abs. Loss: 133.37
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 21 (0.006s) | LR: 0.001 | KLD: 0.030, KLW: 0.1, Rec. Loss: 0.234 | Loss: 0.24 | Abs. Loss: 133.61
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 22 (0.006s) | LR: 0.001 | KLD: 0.025, KLW: 0.1, Rec. Loss: 0.237 | Loss: 0.24 | Abs. Loss: 133.85
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 23 (0.005s) | LR: 0.001 | KLD: 0.023, KLW: 0.1, Rec. Loss: 0.240 | Loss: 0.24 | Abs. Loss: 134.09
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 24 (0.006s) | LR: 0.001 | KLD: 0.021, KLW: 0.1, Rec. Loss: 0.243 | Loss: 0.25 | Abs. Loss: 134.33
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 25 (0.004s) | LR: 0.001 | KLD: 0.021, KLW: 0.1, Rec. Loss: 0.239 | Loss: 0.24 | Abs. Loss: 134.58
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 26 (0.005s) | LR: 0.001 | KLD: 0.019, KLW: 0.1, Rec. Loss: 0.250 | Loss: 0.25 | Abs. Loss: 134.83
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 27 (0.006s) | LR: 0.001 | KLD: 0.023, KLW: 0.1, Rec. Loss: 0.242 | Loss: 0.24 | Abs. Loss: 135.07
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 28 (0.005s) | LR: 0.001 | KLD: 0.023, KLW: 0.1, Rec. Loss: 0.249 | Loss: 0.25 | Abs. Loss: 135.32
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 29 (0.006s) | LR: 0.001 | KLD: 0.026, KLW: 0.1, Rec. Loss: 0.240 | Loss: 0.24 | Abs. Loss: 135.57
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 30 (0.006s) | LR: 0.001 | KLD: 0.032, KLW: 0.1, Rec. Loss: 0.240 | Loss: 0.24 | Abs. Loss: 135.81
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 31 (0.004s) | LR: 0.001 | KLD: 0.031, KLW: 0.1, Rec. Loss: 0.243 | Loss: 0.25 | Abs. Loss: 136.06
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 32 (0.006s) | LR: 0.001 | KLD: 0.026, KLW: 0.1, Rec. Loss: 0.233 | Loss: 0.24 | Abs. Loss: 136.29
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 33 (0.006s) | LR: 0.001 | KLD: 0.023, KLW: 0.1, Rec. Loss: 0.247 | Loss: 0.25 | Abs. Loss: 136.54
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 34 (0.005s) | LR: 0.001 | KLD: 0.022, KLW: 0.1, Rec. Loss: 0.240 | Loss: 0.24 | Abs. Loss: 136.78
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 35 (0.005s) | LR: 0.001 | KLD: 0.026, KLW: 0.1, Rec. Loss: 0.243 | Loss: 0.25 | Abs. Loss: 137.03
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 36 (0.006s) | LR: 0.001 | KLD: 0.025, KLW: 0.1, Rec. Loss: 0.238 | Loss: 0.24 | Abs. Loss: 137.27
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 37 (0.005s) | LR: 0.001 | KLD: 0.024, KLW: 0.1, Rec. Loss: 0.241 | Loss: 0.24 | Abs. Loss: 137.51
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 38 (0.005s) | LR: 0.001 | KLD: 0.026, KLW: 0.1, Rec. Loss: 0.237 | Loss: 0.24 | Abs. Loss: 137.75
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 39 (0.006s) | LR: 0.001 | KLD: 0.029, KLW: 0.1, Rec. Loss: 0.230 | Loss: 0.23 | Abs. Loss: 137.98
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 40 (0.006s) | LR: 0.001 | KLD: 0.034, KLW: 0.1, Rec. Loss: 0.238 | Loss: 0.24 | Abs. Loss: 138.23
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 41 (0.005s) | LR: 0.001 | KLD: 0.026, KLW: 0.1, Rec. Loss: 0.245 | Loss: 0.25 | Abs. Loss: 138.47
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 42 (0.006s) | LR: 0.001 | KLD: 0.022, KLW: 0.1, Rec. Loss: 0.228 | Loss: 0.23 | Abs. Loss: 138.70
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 43 (0.004s) | LR: 0.001 | KLD: 0.028, KLW: 0.1, Rec. Loss: 0.232 | Loss: 0.23 | Abs. Loss: 138.94
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 44 (0.005s) | LR: 0.001 | KLD: 0.026, KLW: 0.1, Rec. Loss: 0.243 | Loss: 0.25 | Abs. Loss: 139.18
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 45 (0.006s) | LR: 0.001 | KLD: 0.030, KLW: 0.1, Rec. Loss: 0.239 | Loss: 0.24 | Abs. Loss: 139.42
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 46 (0.006s) | LR: 0.001 | KLD: 0.028, KLW: 0.1, Rec. Loss: 0.226 | Loss: 0.23 | Abs. Loss: 139.65
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 47 (0.006s) | LR: 0.001 | KLD: 0.029, KLW: 0.1, Rec. Loss: 0.238 | Loss: 0.24 | Abs. Loss: 139.89
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 48 (0.006s) | LR: 0.001 | KLD: 0.025, KLW: 0.1, Rec. Loss: 0.239 | Loss: 0.24 | Abs. Loss: 140.14
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 49 (0.004s) | LR: 0.001 | KLD: 0.025, KLW: 0.1, Rec. Loss: 0.238 | Loss: 0.24 | Abs. Loss: 140.38
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 50 (0.006s) | LR: 0.001 | KLD: 0.028, KLW: 0.1, Rec. Loss: 0.235 | Loss: 0.24 | Abs. Loss: 140.61
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 51 (0.006s) | LR: 0.001 | KLD: 0.024, KLW: 0.1, Rec. Loss: 0.231 | Loss: 0.23 | Abs. Loss: 140.85
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 52 (0.006s) | LR: 0.001 | KLD: 0.025, KLW: 0.1, Rec. Loss: 0.240 | Loss: 0.24 | Abs. Loss: 141.09
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 53 (0.006s) | LR: 0.001 | KLD: 0.020, KLW: 0.1, Rec. Loss: 0.239 | Loss: 0.24 | Abs. Loss: 141.33
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 54 (0.006s) | LR: 0.001 | KLD: 0.025, KLW: 0.1, Rec. Loss: 0.238 | Loss: 0.24 | Abs. Loss: 141.57
07/24/24 11:27:34 (0m 11s) | [2/15] Batch 55 (0.004s) | LR: 0.001 | KLD: 0.025, KLW: 0.1, Rec. Loss: 0.231 | Loss: 0.23 | Abs. Loss: 141.81
07/24/24 11:27:35 (0m 11s) | [2/15] Batch 56 (0.006s) | LR: 0.001 | KLD: 0.025, KLW: 0.1, Rec. Loss: 0.234 | Loss: 0.24 | Abs. Loss: 142.04
07/24/24 11:27:35 (0m 11s) | [2/15] Batch 57 (0.006s) | LR: 0.001 | KLD: 0.025, KLW: 0.1, Rec. Loss: 0.233 | Loss: 0.24 | Abs. Loss: 142.28
07/24/24 11:27:35 (0m 11s) | [2/15] Batch 58 (0.005s) | LR: 0.001 | KLD: 0.034, KLW: 0.1, Rec. Loss: 0.252 | Loss: 0.26 | Abs. Loss: 142.53
07/24/24 11:27:35 (0m 11s) | [2/15] Batch 59 (0.005s) | LR: 0.001 | KLD: 0.022, KLW: 0.1, Rec. Loss: 0.239 | Loss: 0.24 | Abs. Loss: 142.77
07/24/24 11:27:35 (0m 11s) | [2/15] Batch 60 (0.006s) | LR: 0.001 | KLD: 0.024, KLW: 0.1, Rec. Loss: 0.230 | Loss: 0.23 | Abs. Loss: 143.01
07/24/24 11:27:35 (0m 11s) | [2/15] Batch 61 (0.004s) | LR: 0.001 | KLD: 0.023, KLW: 0.1, Rec. Loss: 0.237 | Loss: 0.24 | Abs. Loss: 143.25
07/24/24 11:27:35 (0m 11s) | [2/15] Batch 62 (0.005s) | LR: 0.001 | KLD: 0.023, KLW: 0.1, Rec. Loss: 0.243 | Loss: 0.25 | Abs. Loss: 143.49
07/24/24 11:27:35 (0m 11s) | [2/15] Batch 63 (0.006s) | LR: 0.001 | KLD: 0.027, KLW: 0.1, Rec. Loss: 0.243 | Loss: 0.25 | Abs. Loss: 143.74
07/24/24 11:27:35 (0m 11s) | [2/15] Batch 64 (0.006s) | LR: 0.001 | KLD: 0.023, KLW: 0.1, Rec. Loss: 0.236 | Loss: 0.24 | Abs. Loss: 143.98
07/24/24 11:27:35 (0m 11s) | [2/15] Batch 65 (0.006s) | LR: 0.001 | KLD: 0.024, KLW: 0.1, Rec. Loss: 0.239 | Loss: 0.24 | Abs. Loss: 144.22
07/24/24 11:27:35 (0m 11s) | [2/15] Batch 66 (0.006s) | LR: 0.001 | KLD: 0.033, KLW: 0.1, Rec. Loss: 0.242 | Loss: 0.24 | Abs. Loss: 144.46
07/24/24 11:27:35 (0m 11s) | [2/15] Batch 67 (0.004s) | LR: 0.001 | KLD: 0.025, KLW: 0.1, Rec. Loss: 0.243 | Loss: 0.25 | Abs. Loss: 144.71
07/24/24 11:27:35 (0m 11s) | [2/15] Batch 68 (0.004s) | LR: 0.001 | KLD: 0.028, KLW: 0.1, Rec. Loss: 0.228 | Loss: 0.23 | Abs. Loss: 144.94
07/24/24 11:27:35 (0m 11s) | [2/15] Batch 69 (0.006s) | LR: 0.001 | KLD: 0.028, KLW: 0.1, Rec. Loss: 0.237 | Loss: 0.24 | Abs. Loss: 145.18
07/24/24 11:27:35 (0m 11s) | [2/15] Batch 70 (0.005s) | LR: 0.001 | KLD: 0.028, KLW: 0.1, Rec. Loss: 0.227 | Loss: 0.23 | Abs. Loss: 145.41
07/24/24 11:27:35 (0m 11s) | [2/15] Batch 71 (0.005s) | LR: 0.001 | KLD: 0.029, KLW: 0.1, Rec. Loss: 0.240 | Loss: 0.24 | Abs. Loss: 145.65
07/24/24 11:27:35 (0m 12s) | [2/15] Batch 72 (0.006s) | LR: 0.001 | KLD: 0.030, KLW: 0.1, Rec. Loss: 0.238 | Loss: 0.24 | Abs. Loss: 145.89
07/24/24 11:27:35 (0m 12s) | [2/15] Batch 73 (0.004s) | LR: 0.001 | KLD: 0.023, KLW: 0.1, Rec. Loss: 0.241 | Loss: 0.24 | Abs. Loss: 146.14
07/24/24 11:27:35 (0m 12s) | [2/15] Batch 74 (0.004s) | LR: 0.001 | KLD: 0.022, KLW: 0.1, Rec. Loss: 0.244 | Loss: 0.25 | Abs. Loss: 146.38
07/24/24 11:27:35 (0m 12s) | [2/15] Batch 75 (0.006s) | LR: 0.001 | KLD: 0.023, KLW: 0.1, Rec. Loss: 0.238 | Loss: 0.24 | Abs. Loss: 146.62
07/24/24 11:27:35 (0m 12s) | [2/15] Batch 76 (0.006s) | LR: 0.001 | KLD: 0.018, KLW: 0.1, Rec. Loss: 0.244 | Loss: 0.25 | Abs. Loss: 146.87
07/24/24 11:27:35 (0m 12s) | [2/15] Batch 77 (0.006s) | LR: 0.001 | KLD: 0.020, KLW: 0.1, Rec. Loss: 0.241 | Loss: 0.24 | Abs. Loss: 147.11
07/24/24 11:27:35 (0m 12s) | [2/15] Batch 78 (0.004s) | LR: 0.001 | KLD: 0.021, KLW: 0.1, Rec. Loss: 0.239 | Loss: 0.24 | Abs. Loss: 147.35
07/24/24 11:27:35 (0m 12s) | [2/15] Batch 79 (0.005s) | LR: 0.001 | KLD: 0.027, KLW: 0.1, Rec. Loss: 0.247 | Loss: 0.25 | Abs. Loss: 147.60
07/24/24 11:27:35 (0m 12s) | [2/15] Batch 80 (0.005s) | LR: 0.001 | KLD: 0.024, KLW: 0.1, Rec. Loss: 0.242 | Loss: 0.24 | Abs. Loss: 147.85
07/24/24 11:27:35 (0m 12s) | [2/15] Batch 81 (0.006s) | LR: 0.001 | KLD: 0.023, KLW: 0.1, Rec. Loss: 0.235 | Loss: 0.24 | Abs. Loss: 148.08
07/24/24 11:27:35 (0m 12s) | [2/15] Batch 82 (0.006s) | LR: 0.001 | KLD: 0.023, KLW: 0.1, Rec. Loss: 0.243 | Loss: 0.25 | Abs. Loss: 148.33
07/24/24 11:27:35 (0m 12s) | [2/15] Batch 83 (0.005s) | LR: 0.001 | KLD: 0.019, KLW: 0.1, Rec. Loss: 0.236 | Loss: 0.24 | Abs. Loss: 148.57
07/24/24 11:27:35 (0m 12s) | [2/15] Batch 84 (0.006s) | LR: 0.001 | KLD: 0.023, KLW: 0.1, Rec. Loss: 0.234 | Loss: 0.24 | Abs. Loss: 148.80
07/24/24 11:27:35 (0m 12s) | [2/15] Batch 85 (0.006s) | LR: 0.001 | KLD: 0.024, KLW: 0.1, Rec. Loss: 0.224 | Loss: 0.23 | Abs. Loss: 149.03
