07/24/24 11:59:38 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))

07/24/24 11:59:39 (0m 00s) | [1/8] Batch 0 (0.669s) | LR: 0.001 | KLD: 8.067, KLW: 0.1, Rec. Loss: 0.689 | Loss: 1.50 | Abs. Loss: 1.50
07/24/24 11:59:53 (0m 14s) | [2/8] Batch 227 (0.004s) | LR: 0.001 | KLD: 0.028, KLW: 0.1, Rec. Loss: 0.223 | Loss: 0.23 | Abs. Loss: 179.58
07/24/24 11:59:53 (0m 14s) | [2/8] Batch 228 (0.006s) | LR: 0.001 | KLD: 0.031, KLW: 0.1, Rec. Loss: 0.228 | Loss: 0.23 | Abs. Loss: 179.82
07/24/24 11:59:53 (0m 14s) | [2/8] Batch 229 (0.004s) | LR: 0.001 | KLD: 0.027, KLW: 0.1, Rec. Loss: 0.220 | Loss: 0.22 | Abs. Loss: 180.04
07/24/24 11:59:53 (0m 14s) | [2/8] Batch 230 (0.005s) | LR: 0.001 | KLD: 0.029, KLW: 0.1, Rec. Loss: 0.212 | Loss: 0.21 | Abs. Loss: 180.25
07/24/24 11:59:53 (0m 14s) | [2/8] Batch 231 (0.006s) | LR: 0.001 | KLD: 0.028, KLW: 0.1, Rec. Loss: 0.220 | Loss: 0.22 | Abs. Loss: 180.48
07/24/24 11:59:53 (0m 14s) | [2/8] Batch 232 (0.005s) | LR: 0.001 | KLD: 0.025, KLW: 0.1, Rec. Loss: 0.230 | Loss: 0.23 | Abs. Loss: 180.71
07/24/24 11:59:53 (0m 14s) | [2/8] Batch 233 (0.006s) | LR: 0.001 | KLD: 0.023, KLW: 0.1, Rec. Loss: 0.228 | Loss: 0.23 | Abs. Loss: 180.94
07/24/24 11:59:53 (0m 14s) | [2/8] Batch 234 (0.006s) | LR: 0.001 | KLD: 0.026, KLW: 0.1, Rec. Loss: 0.217 | Loss: 0.22 | Abs. Loss: 181.16
07/24/24 11:59:53 (0m 14s) | [2/8] Batch 235 (0.005s) | LR: 0.001 | KLD: 0.023, KLW: 0.1, Rec. Loss: 0.215 | Loss: 0.22 | Abs. Loss: 181.38
07/24/24 11:59:53 (0m 14s) | [2/8] Batch 236 (0.006s) | LR: 0.001 | KLD: 0.031, KLW: 0.1, Rec. Loss: 0.217 | Loss: 0.22 | Abs. Loss: 181.60
07/24/24 11:59:53 (0m 14s) | [2/8] Batch 237 (0.006s) | LR: 0.001 | KLD: 0.025, KLW: 0.1, Rec. Loss: 0.225 | Loss: 0.23 | Abs. Loss: 181.82
07/24/24 11:59:53 (0m 14s) | [2/8] Batch 238 (0.005s) | LR: 0.001 | KLD: 0.028, KLW: 0.1, Rec. Loss: 0.218 | Loss: 0.22 | Abs. Loss: 182.04
07/24/24 11:59:53 (0m 14s) | [2/8] Batch 239 (0.006s) | LR: 0.001 | KLD: 0.028, KLW: 0.1, Rec. Loss: 0.213 | Loss: 0.22 | Abs. Loss: 182.26
07/24/24 11:59:53 (0m 14s) | [2/8] Batch 240 (0.006s) | LR: 0.001 | KLD: 0.030, KLW: 0.1, Rec. Loss: 0.227 | Loss: 0.23 | Abs. Loss: 182.49
07/24/24 11:59:53 (0m 14s) | [2/8] Batch 241 (0.005s) | LR: 0.001 | KLD: 0.026, KLW: 0.1, Rec. Loss: 0.233 | Loss: 0.24 | Abs. Loss: 182.73
07/24/24 11:59:53 (0m 15s) | [2/8] Batch 242 (0.006s) | LR: 0.001 | KLD: 0.028, KLW: 0.1, Rec. Loss: 0.241 | Loss: 0.24 | Abs. Loss: 182.97
07/24/24 11:59:53 (0m 15s) | [2/8] Batch 243 (0.006s) | LR: 0.001 | KLD: 0.026, KLW: 0.1, Rec. Loss: 0.232 | Loss: 0.24 | Abs. Loss: 183.21
07/24/24 11:59:53 (0m 15s) | [2/8] Batch 244 (0.005s) | LR: 0.001 | KLD: 0.023, KLW: 0.1, Rec. Loss: 0.213 | Loss: 0.22 | Abs. Loss: 183.42
07/24/24 11:59:53 (0m 15s) | [2/8] Batch 245 (0.005s) | LR: 0.001 | KLD: 0.028, KLW: 0.1, Rec. Loss: 0.231 | Loss: 0.23 | Abs. Loss: 183.66
07/24/24 11:59:53 (0m 15s) | [2/8] Batch 246 (0.005s) | LR: 0.001 | KLD: 0.031, KLW: 0.1, Rec. Loss: 0.220 | Loss: 0.22 | Abs. Loss: 183.88
07/24/24 11:59:53 (0m 15s) | [2/8] Batch 247 (0.005s) | LR: 0.001 | KLD: 0.027, KLW: 0.1, Rec. Loss: 0.222 | Loss: 0.22 | Abs. Loss: 184.10
07/24/24 11:59:53 (0m 15s) | [2/8] Batch 248 (0.006s) | LR: 0.001 | KLD: 0.028, KLW: 0.1, Rec. Loss: 0.221 | Loss: 0.22 | Abs. Loss: 184.33
07/24/24 11:59:53 (0m 15s) | [2/8] Batch 249 (0.006s) | LR: 0.001 | KLD: 0.029, KLW: 0.1, Rec. Loss: 0.227 | Loss: 0.23 | Abs. Loss: 184.56
07/24/24 11:59:53 (0m 15s) | [2/8] Batch 250 (0.004s) | LR: 0.001 | KLD: 0.031, KLW: 0.1, Rec. Loss: 0.219 | Loss: 0.22 | Abs. Loss: 184.78
07/24/24 11:59:53 (0m 15s) | [2/8] Batch 251 (0.006s) | LR: 0.001 | KLD: 0.030, KLW: 0.1, Rec. Loss: 0.221 | Loss: 0.22 | Abs. Loss: 185.00
07/24/24 11:59:53 (0m 15s) | [2/8] Batch 252 (0.006s) | LR: 0.001 | KLD: 0.033, KLW: 0.1, Rec. Loss: 0.220 | Loss: 0.22 | Abs. Loss: 185.23
07/24/24 11:59:53 (0m 15s) | [2/8] Batch 253 (0.006s) | LR: 0.001 | KLD: 0.030, KLW: 0.1, Rec. Loss: 0.217 | Loss: 0.22 | Abs. Loss: 185.45
07/24/24 11:59:53 (0m 15s) | [2/8] Batch 254 (0.005s) | LR: 0.001 | KLD: 0.041, KLW: 0.1, Rec. Loss: 0.233 | Loss: 0.24 | Abs. Loss: 185.68
07/24/24 11:59:53 (0m 15s) | [2/8] Batch 255 (0.006s) | LR: 0.001 | KLD: 0.033, KLW: 0.1, Rec. Loss: 0.219 | Loss: 0.22 | Abs. Loss: 185.91
07/24/24 11:59:53 (0m 15s) | [2/8] Batch 256 (0.006s) | LR: 0.001 | KLD: 0.027, KLW: 0.1, Rec. Loss: 0.223 | Loss: 0.23 | Abs. Loss: 186.13
07/24/24 11:59:53 (0m 15s) | [2/8] Batch 257 (0.005s) | LR: 0.001 | KLD: 0.031, KLW: 0.1, Rec. Loss: 0.224 | Loss: 0.23 | Abs. Loss: 186.36
07/24/24 11:59:53 (0m 15s) | [2/8] Batch 258 (0.006s) | LR: 0.001 | KLD: 0.036, KLW: 0.1, Rec. Loss: 0.238 | Loss: 0.24 | Abs. Loss: 186.60
07/24/24 11:59:53 (0m 15s) | [2/8] Batch 259 (0.005s) | LR: 0.001 | KLD: 0.031, KLW: 0.1, Rec. Loss: 0.227 | Loss: 0.23 | Abs. Loss: 186.83
07/24/24 11:59:53 (0m 15s) | [2/8] Batch 260 (0.006s) | LR: 0.001 | KLD: 0.032, KLW: 0.1, Rec. Loss: 0.223 | Loss: 0.23 | Abs. Loss: 187.06
07/24/24 11:59:53 (0m 15s) | [2/8] Batch 261 (0.006s) | LR: 0.001 | KLD: 0.034, KLW: 0.1, Rec. Loss: 0.223 | Loss: 0.23 | Abs. Loss: 187.28
07/24/24 11:59:53 (0m 15s) | [2/8] Batch 262 (0.005s) | LR: 0.001 | KLD: 0.041, KLW: 0.1, Rec. Loss: 0.216 | Loss: 0.22 | Abs. Loss: 187.50
07/24/24 11:59:53 (0m 15s) | [2/8] Batch 263 (0.005s) | LR: 0.001 | KLD: 0.042, KLW: 0.1, Rec. Loss: 0.213 | Loss: 0.22 | Abs. Loss: 187.72
07/24/24 11:59:53 (0m 15s) | [2/8] Batch 264 (0.005s) | LR: 0.001 | KLD: 0.045, KLW: 0.1, Rec. Loss: 0.224 | Loss: 0.23 | Abs. Loss: 187.95
07/24/24 11:59:53 (0m 15s) | [2/8] Batch 265 (0.004s) | LR: 0.001 | KLD: 0.046, KLW: 0.1, Rec. Loss: 0.224 | Loss: 0.23 | Abs. Loss: 188.18
07/24/24 11:59:53 (0m 15s) | [2/8] Batch 266 (0.006s) | LR: 0.001 | KLD: 0.037, KLW: 0.1, Rec. Loss: 0.223 | Loss: 0.23 | Abs. Loss: 188.40
07/24/24 11:59:53 (0m 15s) | [2/8] Batch 267 (0.006s) | LR: 0.001 | KLD: 0.035, KLW: 0.1, Rec. Loss: 0.224 | Loss: 0.23 | Abs. Loss: 188.63
07/24/24 11:59:53 (0m 15s) | [2/8] Batch 268 (0.005s) | LR: 0.001 | KLD: 0.033, KLW: 0.1, Rec. Loss: 0.214 | Loss: 0.22 | Abs. Loss: 188.85
07/24/24 11:59:53 (0m 15s) | [2/8] Batch 269 (0.005s) | LR: 0.001 | KLD: 0.033, KLW: 0.1, Rec. Loss: 0.223 | Loss: 0.23 | Abs. Loss: 189.08
07/24/24 11:59:53 (0m 15s) | [2/8] Batch 270 (0.005s) | LR: 0.001 | KLD: 0.044, KLW: 0.1, Rec. Loss: 0.232 | Loss: 0.24 | Abs. Loss: 189.31
07/24/24 11:59:53 (0m 15s) | [2/8] Batch 271 (0.005s) | LR: 0.001 | KLD: 0.044, KLW: 0.1, Rec. Loss: 0.223 | Loss: 0.23 | Abs. Loss: 189.54
07/24/24 11:59:53 (0m 15s) | [2/8] Batch 272 (0.006s) | LR: 0.001 | KLD: 0.044, KLW: 0.1, Rec. Loss: 0.214 | Loss: 0.22 | Abs. Loss: 189.76
07/24/24 11:59:53 (0m 15s) | [2/8] Batch 273 (0.006s) | LR: 0.001 | KLD: 0.047, KLW: 0.1, Rec. Loss: 0.223 | Loss: 0.23 | Abs. Loss: 189.99
07/24/24 11:59:53 (0m 15s) | [2/8] Batch 274 (0.005s) | LR: 0.001 | KLD: 0.050, KLW: 0.1, Rec. Loss: 0.224 | Loss: 0.23 | Abs. Loss: 190.22
07/24/24 11:59:53 (0m 15s) | [2/8] Batch 275 (0.006s) | LR: 0.001 | KLD: 0.049, KLW: 0.1, Rec. Loss: 0.217 | Loss: 0.22 | Abs. Loss: 190.44
07/24/24 11:59:53 (0m 15s) | [2/8] Batch 276 (0.006s) | LR: 0.001 | KLD: 0.047, KLW: 0.1, Rec. Loss: 0.217 | Loss: 0.22 | Abs. Loss: 190.66
07/24/24 11:59:54 (0m 15s) | [2/8] Batch 277 (0.006s) | LR: 0.001 | KLD: 0.046, KLW: 0.1, Rec. Loss: 0.210 | Loss: 0.21 | Abs. Loss: 190.87
07/24/24 11:59:54 (0m 15s) | [2/8] Batch 278 (0.005s) | LR: 0.001 | KLD: 0.053, KLW: 0.1, Rec. Loss: 0.222 | Loss: 0.23 | Abs. Loss: 191.10
07/24/24 11:59:54 (0m 15s) | [2/8] Batch 279 (0.005s) | LR: 0.001 | KLD: 0.048, KLW: 0.1, Rec. Loss: 0.220 | Loss: 0.23 | Abs. Loss: 191.33
07/24/24 11:59:54 (0m 15s) | [2/8] Batch 280 (0.005s) | LR: 0.001 | KLD: 0.045, KLW: 0.1, Rec. Loss: 0.232 | Loss: 0.24 | Abs. Loss: 191.56
07/24/24 11:59:54 (0m 15s) | [2/8] Batch 281 (0.006s) | LR: 0.001 | KLD: 0.053, KLW: 0.1, Rec. Loss: 0.205 | Loss: 0.21 | Abs. Loss: 191.77
07/24/24 11:59:54 (0m 15s) | [2/8] Batch 282 (0.006s) | LR: 0.001 | KLD: 0.053, KLW: 0.1, Rec. Loss: 0.212 | Loss: 0.22 | Abs. Loss: 191.99
07/24/24 11:59:54 (0m 15s) | [2/8] Batch 283 (0.004s) | LR: 0.001 | KLD: 0.047, KLW: 0.1, Rec. Loss: 0.211 | Loss: 0.22 | Abs. Loss: 192.21
07/24/24 11:59:54 (0m 15s) | [2/8] Batch 284 (0.006s) | LR: 0.001 | KLD: 0.063, KLW: 0.1, Rec. Loss: 0.217 | Loss: 0.22 | Abs. Loss: 192.43
07/24/24 11:59:54 (0m 15s) | [2/8] Batch 285 (0.006s) | LR: 0.001 | KLD: 0.053, KLW: 0.1, Rec. Loss: 0.208 | Loss: 0.21 | Abs. Loss: 192.64
07/24/24 11:59:54 (0m 15s) | [2/8] Batch 286 (0.004s) | LR: 0.001 | KLD: 0.055, KLW: 0.1, Rec. Loss: 0.216 | Loss: 0.22 | Abs. Loss: 192.86
07/24/24 11:59:54 (0m 15s) | [2/8] Batch 287 (0.005s) | LR: 0.001 | KLD: 0.050, KLW: 0.1, Rec. Loss: 0.217 | Loss: 0.22 | Abs. Loss: 193.09
07/24/24 11:59:54 (0m 15s) | [2/8] Batch 288 (0.005s) | LR: 0.001 | KLD: 0.046, KLW: 0.1, Rec. Loss: 0.214 | Loss: 0.22 | Abs. Loss: 193.30
07/24/24 11:59:54 (0m 15s) | [2/8] Batch 289 (0.004s) | LR: 0.001 | KLD: 0.046, KLW: 0.1, Rec. Loss: 0.219 | Loss: 0.22 | Abs. Loss: 193.53
07/24/24 11:59:54 (0m 15s) | [2/8] Batch 290 (0.006s) | LR: 0.001 | KLD: 0.055, KLW: 0.1, Rec. Loss: 0.217 | Loss: 0.22 | Abs. Loss: 193.75
07/24/24 11:59:54 (0m 15s) | [2/8] Batch 291 (0.006s) | LR: 0.001 | KLD: 0.041, KLW: 0.1, Rec. Loss: 0.221 | Loss: 0.23 | Abs. Loss: 193.98
07/24/24 11:59:54 (0m 15s) | [2/8] Batch 292 (0.006s) | LR: 0.001 | KLD: 0.045, KLW: 0.1, Rec. Loss: 0.227 | Loss: 0.23 | Abs. Loss: 194.21
07/24/24 11:59:54 (0m 15s) | [2/8] Batch 293 (0.005s) | LR: 0.001 | KLD: 0.047, KLW: 0.1, Rec. Loss: 0.224 | Loss: 0.23 | Abs. Loss: 194.44
07/24/24 11:59:54 (0m 15s) | [2/8] Batch 294 (0.005s) | LR: 0.001 | KLD: 0.050, KLW: 0.1, Rec. Loss: 0.219 | Loss: 0.22 | Abs. Loss: 194.66
07/24/24 11:59:54 (0m 15s) | [2/8] Batch 295 (0.004s) | LR: 0.001 | KLD: 0.043, KLW: 0.1, Rec. Loss: 0.219 | Loss: 0.22 | Abs. Loss: 194.88
07/24/24 11:59:54 (0m 15s) | [2/8] Batch 296 (0.005s) | LR: 0.001 | KLD: 0.050, KLW: 0.1, Rec. Loss: 0.218 | Loss: 0.22 | Abs. Loss: 195.11
07/24/24 11:59:54 (0m 15s) | [2/8] Batch 297 (0.006s) | LR: 0.001 | KLD: 0.049, KLW: 0.1, Rec. Loss: 0.208 | Loss: 0.21 | Abs. Loss: 195.32
07/24/24 11:59:54 (0m 15s) | [2/8] Batch 298 (0.005s) | LR: 0.001 | KLD: 0.047, KLW: 0.1, Rec. Loss: 0.220 | Loss: 0.22 | Abs. Loss: 195.54
07/24/24 11:59:54 (0m 15s) | [2/8] Batch 299 (0.006s) | LR: 0.001 | KLD: 0.051, KLW: 0.1, Rec. Loss: 0.211 | Loss: 0.22 | Abs. Loss: 195.76
07/24/24 11:59:54 (0m 15s) | [2/8] Batch 300 (0.004s) | LR: 0.001 | KLD: 0.053, KLW: 0.1, Rec. Loss: 0.200 | Loss: 0.21 | Abs. Loss: 195.96
07/24/24 11:59:54 (0m 15s) | [2/8] Batch 301 (0.004s) | LR: 0.001 | KLD: 0.048, KLW: 0.1, Rec. Loss: 0.222 | Loss: 0.23 | Abs. Loss: 196.19
07/24/24 11:59:54 (0m 16s) | [2/8] Batch 302 (0.004s) | LR: 0.001 | KLD: 0.046, KLW: 0.1, Rec. Loss: 0.218 | Loss: 0.22 | Abs. Loss: 196.41
07/24/24 11:59:54 (0m 16s) | [2/8] Batch 303 (0.005s) | LR: 0.001 | KLD: 0.040, KLW: 0.1, Rec. Loss: 0.215 | Loss: 0.22 | Abs. Loss: 196.63
07/24/24 11:59:54 (0m 16s) | [2/8] Batch 304 (0.004s) | LR: 0.001 | KLD: 0.045, KLW: 0.1, Rec. Loss: 0.211 | Loss: 0.22 | Abs. Loss: 196.85
07/24/24 11:59:54 (0m 16s) | [2/8] Batch 305 (0.004s) | LR: 0.001 | KLD: 0.041, KLW: 0.1, Rec. Loss: 0.208 | Loss: 0.21 | Abs. Loss: 197.06
07/24/24 11:59:54 (0m 16s) | [2/8] Batch 306 (0.004s) | LR: 0.001 | KLD: 0.043, KLW: 0.1, Rec. Loss: 0.219 | Loss: 0.22 | Abs. Loss: 197.28
07/24/24 11:59:54 (0m 16s) | [2/8] Batch 307 (0.004s) | LR: 0.001 | KLD: 0.048, KLW: 0.1, Rec. Loss: 0.213 | Loss: 0.22 | Abs. Loss: 197.50
07/24/24 11:59:54 (0m 16s) | [2/8] Batch 308 (0.004s) | LR: 0.001 | KLD: 0.046, KLW: 0.1, Rec. Loss: 0.218 | Loss: 0.22 | Abs. Loss: 197.72
07/24/24 11:59:54 (0m 16s) | [2/8] Batch 309 (0.005s) | LR: 0.001 | KLD: 0.051, KLW: 0.1, Rec. Loss: 0.216 | Loss: 0.22 | Abs. Loss: 197.95
07/24/24 11:59:54 (0m 16s) | [2/8] Batch 310 (0.006s) | LR: 0.001 | KLD: 0.042, KLW: 0.1, Rec. Loss: 0.208 | Loss: 0.21 | Abs. Loss: 198.16
07/24/24 11:59:54 (0m 16s) | [2/8] Batch 311 (0.005s) | LR: 0.001 | KLD: 0.045, KLW: 0.1, Rec. Loss: 0.215 | Loss: 0.22 | Abs. Loss: 198.38
07/24/24 11:59:54 (0m 16s) | [2/8] Batch 312 (0.005s) | LR: 0.001 | KLD: 0.050, KLW: 0.1, Rec. Loss: 0.219 | Loss: 0.22 | Abs. Loss: 198.60
07/24/24 11:59:54 (0m 16s) | [2/8] Batch 313 (0.005s) | LR: 0.001 | KLD: 0.046, KLW: 0.1, Rec. Loss: 0.217 | Loss: 0.22 | Abs. Loss: 198.82
07/24/24 11:59:54 (0m 16s) | [2/8] Batch 314 (0.004s) | LR: 0.001 | KLD: 0.045, KLW: 0.1, Rec. Loss: 0.208 | Loss: 0.21 | Abs. Loss: 199.03
07/24/24 11:59:54 (0m 16s) | [2/8] Batch 315 (0.006s) | LR: 0.001 | KLD: 0.048, KLW: 0.1, Rec. Loss: 0.213 | Loss: 0.22 | Abs. Loss: 199.25
07/24/24 11:59:54 (0m 16s) | [2/8] Batch 316 (0.006s) | LR: 0.001 | KLD: 0.049, KLW: 0.1, Rec. Loss: 0.211 | Loss: 0.22 | Abs. Loss: 199.47
07/24/24 11:59:54 (0m 16s) | [2/8] Batch 317 (0.005s) | LR: 0.001 | KLD: 0.051, KLW: 0.1, Rec. Loss: 0.218 | Loss: 0.22 | Abs. Loss: 199.69
07/24/24 11:59:54 (0m 16s) | [2/8] Batch 318 (0.006s) | LR: 0.001 | KLD: 0.054, KLW: 0.1, Rec. Loss: 0.209 | Loss: 0.21 | Abs. Loss: 199.91
07/24/24 11:59:54 (0m 16s) | [2/8] Batch 319 (0.005s) | LR: 0.001 | KLD: 0.049, KLW: 0.1, Rec. Loss: 0.193 | Loss: 0.20 | Abs. Loss: 200.10
07/24/24 11:59:54 (0m 16s) | [2/8] Batch 320 (0.006s) | LR: 0.001 | KLD: 0.048, KLW: 0.1, Rec. Loss: 0.212 | Loss: 0.22 | Abs. Loss: 200.32
07/24/24 11:59:54 (0m 16s) | [2/8] Batch 321 (0.006s) | LR: 0.001 | KLD: 0.050, KLW: 0.1, Rec. Loss: 0.201 | Loss: 0.21 | Abs. Loss: 200.53
07/24/24 11:59:54 (0m 16s) | [2/8] Batch 322 (0.004s) | LR: 0.001 | KLD: 0.043, KLW: 0.1, Rec. Loss: 0.217 | Loss: 0.22 | Abs. Loss: 200.75
07/24/24 11:59:54 (0m 16s) | [2/8] Batch 323 (0.006s) | LR: 0.001 | KLD: 0.041, KLW: 0.1, Rec. Loss: 0.203 | Loss: 0.21 | Abs. Loss: 200.96
07/24/24 11:59:54 (0m 16s) | [2/8] Batch 324 (0.006s) | LR: 0.001 | KLD: 0.039, KLW: 0.1, Rec. Loss: 0.204 | Loss: 0.21 | Abs. Loss: 201.16
07/24/24 11:59:54 (0m 16s) | [2/8] Batch 325 (0.005s) | LR: 0.001 | KLD: 0.042, KLW: 0.1, Rec. Loss: 0.201 | Loss: 0.21 | Abs. Loss: 201.37
07/24/24 11:59:54 (0m 16s) | [2/8] Batch 326 (0.005s) | LR: 0.001 | KLD: 0.047, KLW: 0.1, Rec. Loss: 0.212 | Loss: 0.22 | Abs. Loss: 201.59
07/24/24 11:59:54 (0m 16s) | [2/8] Batch 327 (0.005s) | LR: 0.001 | KLD: 0.043, KLW: 0.1, Rec. Loss: 0.216 | Loss: 0.22 | Abs. Loss: 201.81
07/24/24 11:59:54 (0m 16s) | [2/8] Batch 328 (0.004s) | LR: 0.001 | KLD: 0.042, KLW: 0.1, Rec. Loss: 0.213 | Loss: 0.22 | Abs. Loss: 202.02
07/24/24 11:59:54 (0m 16s) | [2/8] Batch 329 (0.006s) | LR: 0.001 | KLD: 0.041, KLW: 0.1, Rec. Loss: 0.221 | Loss: 0.23 | Abs. Loss: 202.25
07/24/24 11:59:54 (0m 16s) | [2/8] Batch 330 (0.006s) | LR: 0.001 | KLD: 0.042, KLW: 0.1, Rec. Loss: 0.203 | Loss: 0.21 | Abs. Loss: 202.46
07/24/24 11:59:54 (0m 16s) | [2/8] Batch 331 (0.005s) | LR: 0.001 | KLD: 0.041, KLW: 0.1, Rec. Loss: 0.199 | Loss: 0.20 | Abs. Loss: 202.66
07/24/24 11:59:54 (0m 16s) | [2/8] Batch 332 (0.006s) | LR: 0.001 | KLD: 0.037, KLW: 0.1, Rec. Loss: 0.202 | Loss: 0.21 | Abs. Loss: 202.86
07/24/24 11:59:54 (0m 16s) | [2/8] Batch 333 (0.006s) | LR: 0.001 | KLD: 0.048, KLW: 0.1, Rec. Loss: 0.206 | Loss: 0.21 | Abs. Loss: 203.07
07/24/24 11:59:54 (0m 16s) | [2/8] Batch 334 (0.005s) | LR: 0.001 | KLD: 0.049, KLW: 0.1, Rec. Loss: 0.209 | Loss: 0.21 | Abs. Loss: 203.29
07/24/24 11:59:54 (0m 16s) | [2/8] Batch 335 (0.006s) | LR: 0.001 | KLD: 0.045, KLW: 0.1, Rec. Loss: 0.218 | Loss: 0.22 | Abs. Loss: 203.51
07/24/24 11:59:54 (0m 16s) | [2/8] Batch 336 (0.006s) | LR: 0.001 | KLD: 0.040, KLW: 0.1, Rec. Loss: 0.207 | Loss: 0.21 | Abs. Loss: 203.72
07/24/24 11:59:54 (0m 16s) | [2/8] Batch 337 (0.005s) | LR: 0.001 | KLD: 0.042, KLW: 0.1, Rec. Loss: 0.210 | Loss: 0.21 | Abs. Loss: 203.94
07/24/24 11:59:55 (0m 16s) | [2/8] Batch 338 (0.005s) | LR: 0.001 | KLD: 0.038, KLW: 0.1, Rec. Loss: 0.211 | Loss: 0.21 | Abs. Loss: 204.15
07/24/24 11:59:55 (0m 16s) | [2/8] Batch 339 (0.009s) | LR: 0.001 | KLD: 0.038, KLW: 0.1, Rec. Loss: 0.209 | Loss: 0.21 | Abs. Loss: 204.36
07/24/24 11:59:55 (0m 16s) | [2/8] Batch 340 (0.005s) | LR: 0.001 | KLD: 0.042, KLW: 0.1, Rec. Loss: 0.207 | Loss: 0.21 | Abs. Loss: 204.57
07/24/24 11:59:55 (0m 16s) | [2/8] Batch 341 (0.005s) | LR: 0.001 | KLD: 0.037, KLW: 0.1, Rec. Loss: 0.215 | Loss: 0.22 | Abs. Loss: 204.79
07/24/24 11:59:55 (0m 16s) | [2/8] Batch 342 (0.004s) | LR: 0.001 | KLD: 0.046, KLW: 0.1, Rec. Loss: 0.208 | Loss: 0.21 | Abs. Loss: 205.01
07/24/24 11:59:55 (0m 16s) | [2/8] Batch 343 (0.005s) | LR: 0.001 | KLD: 0.045, KLW: 0.1, Rec. Loss: 0.215 | Loss: 0.22 | Abs. Loss: 205.23
07/24/24 11:59:55 (0m 16s) | [2/8] Batch 344 (0.005s) | LR: 0.001 | KLD: 0.045, KLW: 0.1, Rec. Loss: 0.217 | Loss: 0.22 | Abs. Loss: 205.45
07/24/24 11:59:55 (0m 16s) | [2/8] Batch 345 (0.005s) | LR: 0.001 | KLD: 0.048, KLW: 0.1, Rec. Loss: 0.214 | Loss: 0.22 | Abs. Loss: 205.67
07/24/24 11:59:55 (0m 16s) | [2/8] Batch 346 (0.004s) | LR: 0.001 | KLD: 0.047, KLW: 0.1, Rec. Loss: 0.208 | Loss: 0.21 | Abs. Loss: 205.88
07/24/24 11:59:55 (0m 16s) | [2/8] Batch 347 (0.004s) | LR: 0.001 | KLD: 0.051, KLW: 0.1, Rec. Loss: 0.207 | Loss: 0.21 | Abs. Loss: 206.09
07/24/24 11:59:55 (0m 16s) | [2/8] Batch 348 (0.005s) | LR: 0.001 | KLD: 0.044, KLW: 0.1, Rec. Loss: 0.207 | Loss: 0.21 | Abs. Loss: 206.30
07/24/24 11:59:55 (0m 16s) | [2/8] Batch 349 (0.005s) | LR: 0.001 | KLD: 0.045, KLW: 0.1, Rec. Loss: 0.217 | Loss: 0.22 | Abs. Loss: 206.52
07/24/24 11:59:55 (0m 16s) | [2/8] Batch 350 (0.005s) | LR: 0.001 | KLD: 0.046, KLW: 0.1, Rec. Loss: 0.201 | Loss: 0.21 | Abs. Loss: 206.73
07/24/24 11:59:55 (0m 16s) | [2/8] Batch 351 (0.004s) | LR: 0.001 | KLD: 0.040, KLW: 0.1, Rec. Loss: 0.214 | Loss: 0.22 | Abs. Loss: 206.95
07/24/24 11:59:55 (0m 16s) | [2/8] Batch 352 (0.004s) | LR: 0.001 | KLD: 0.042, KLW: 0.1, Rec. Loss: 0.209 | Loss: 0.21 | Abs. Loss: 207.16
07/24/24 11:59:55 (0m 16s) | [2/8] Batch 353 (0.004s) | LR: 0.001 | KLD: 0.050, KLW: 0.1, Rec. Loss: 0.209 | Loss: 0.21 | Abs. Loss: 207.37
07/24/24 11:59:55 (0m 16s) | [2/8] Batch 354 (0.005s) | LR: 0.001 | KLD: 0.044, KLW: 0.1, Rec. Loss: 0.202 | Loss: 0.21 | Abs. Loss: 207.58
07/24/24 11:59:55 (0m 16s) | [2/8] Batch 355 (0.004s) | LR: 0.001 | KLD: 0.046, KLW: 0.1, Rec. Loss: 0.200 | Loss: 0.20 | Abs. Loss: 207.79
07/24/24 11:59:55 (0m 16s) | [2/8] Batch 356 (0.006s) | LR: 0.001 | KLD: 0.049, KLW: 0.1, Rec. Loss: 0.201 | Loss: 0.21 | Abs. Loss: 207.99
07/24/24 11:59:55 (0m 16s) | [2/8] Batch 357 (0.005s) | LR: 0.001 | KLD: 0.049, KLW: 0.1, Rec. Loss: 0.203 | Loss: 0.21 | Abs. Loss: 208.20
07/24/24 11:59:55 (0m 16s) | [2/8] Batch 358 (0.005s) | LR: 0.001 | KLD: 0.047, KLW: 0.1, Rec. Loss: 0.204 | Loss: 0.21 | Abs. Loss: 208.41
07/24/24 11:59:55 (0m 16s) | [2/8] Batch 359 (0.005s) | LR: 0.001 | KLD: 0.050, KLW: 0.1, Rec. Loss: 0.206 | Loss: 0.21 | Abs. Loss: 208.62
