08/08/24 16:47:23 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))

08/08/24 16:47:24 (0m 00s) | [1/8] Batch 0 (0.685s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 53456.191 | Loss: 53456.77 | Abs. Loss: 53456.77
08/08/24 16:47:36 (0m 12s) | [2/8] Batch 109 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11126.019 | Loss: 11149.71 | Abs. Loss: 8892466.23
08/08/24 16:47:36 (0m 12s) | [2/8] Batch 110 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11227.617 | Loss: 11252.13 | Abs. Loss: 8903718.35
08/08/24 16:47:36 (0m 12s) | [2/8] Batch 111 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11558.133 | Loss: 11582.40 | Abs. Loss: 8915300.75
08/08/24 16:47:36 (0m 12s) | [2/8] Batch 112 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11331.311 | Loss: 11355.95 | Abs. Loss: 8926656.70
08/08/24 16:47:36 (0m 12s) | [2/8] Batch 113 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11456.572 | Loss: 11478.75 | Abs. Loss: 8938135.45
08/08/24 16:47:36 (0m 12s) | [2/8] Batch 114 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10574.883 | Loss: 10597.62 | Abs. Loss: 8948733.07
08/08/24 16:47:36 (0m 12s) | [2/8] Batch 115 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10414.531 | Loss: 10437.42 | Abs. Loss: 8959170.50
08/08/24 16:47:36 (0m 12s) | [2/8] Batch 116 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11184.561 | Loss: 11207.21 | Abs. Loss: 8970377.71
08/08/24 16:47:36 (0m 12s) | [2/8] Batch 117 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11324.537 | Loss: 11349.03 | Abs. Loss: 8981726.74
08/08/24 16:47:36 (0m 12s) | [2/8] Batch 118 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10734.432 | Loss: 10757.88 | Abs. Loss: 8992484.62
08/08/24 16:47:36 (0m 12s) | [2/8] Batch 119 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10602.880 | Loss: 10625.86 | Abs. Loss: 9003110.48
08/08/24 16:47:36 (0m 12s) | [2/8] Batch 120 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11043.666 | Loss: 11067.55 | Abs. Loss: 9014178.04
08/08/24 16:47:36 (0m 12s) | [2/8] Batch 121 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10281.681 | Loss: 10304.51 | Abs. Loss: 9024482.55
08/08/24 16:47:36 (0m 12s) | [2/8] Batch 122 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10154.925 | Loss: 10179.03 | Abs. Loss: 9034661.58
08/08/24 16:47:36 (0m 12s) | [2/8] Batch 123 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10551.924 | Loss: 10576.96 | Abs. Loss: 9045238.53
08/08/24 16:47:36 (0m 12s) | [2/8] Batch 124 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11057.424 | Loss: 11080.80 | Abs. Loss: 9056319.33
08/08/24 16:47:36 (0m 12s) | [2/8] Batch 125 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11215.533 | Loss: 11239.01 | Abs. Loss: 9067558.34
08/08/24 16:47:36 (0m 12s) | [2/8] Batch 126 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10674.665 | Loss: 10698.06 | Abs. Loss: 9078256.41
08/08/24 16:47:36 (0m 12s) | [2/8] Batch 127 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11108.081 | Loss: 11130.54 | Abs. Loss: 9089386.95
08/08/24 16:47:36 (0m 12s) | [2/8] Batch 128 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10125.607 | Loss: 10148.31 | Abs. Loss: 9099535.25
08/08/24 16:47:36 (0m 12s) | [2/8] Batch 129 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11083.332 | Loss: 11105.58 | Abs. Loss: 9110640.83
08/08/24 16:47:36 (0m 12s) | [2/8] Batch 130 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10929.739 | Loss: 10952.14 | Abs. Loss: 9121592.97
08/08/24 16:47:36 (0m 12s) | [2/8] Batch 131 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10639.507 | Loss: 10663.16 | Abs. Loss: 9132256.13
08/08/24 16:47:36 (0m 12s) | [2/8] Batch 132 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11485.688 | Loss: 11507.65 | Abs. Loss: 9143763.79
08/08/24 16:47:36 (0m 13s) | [2/8] Batch 133 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10838.783 | Loss: 10862.40 | Abs. Loss: 9154626.19
08/08/24 16:47:36 (0m 13s) | [2/8] Batch 134 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11171.570 | Loss: 11194.71 | Abs. Loss: 9165820.90
08/08/24 16:47:36 (0m 13s) | [2/8] Batch 135 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10621.745 | Loss: 10644.03 | Abs. Loss: 9176464.93
08/08/24 16:47:36 (0m 13s) | [2/8] Batch 136 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10502.285 | Loss: 10523.95 | Abs. Loss: 9186988.87
08/08/24 16:47:36 (0m 13s) | [2/8] Batch 137 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11159.289 | Loss: 11182.32 | Abs. Loss: 9198171.20
08/08/24 16:47:36 (0m 13s) | [2/8] Batch 138 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10337.749 | Loss: 10358.88 | Abs. Loss: 9208530.08
08/08/24 16:47:36 (0m 13s) | [2/8] Batch 139 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10849.885 | Loss: 10873.19 | Abs. Loss: 9219403.26
08/08/24 16:47:36 (0m 13s) | [2/8] Batch 140 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11485.142 | Loss: 11510.41 | Abs. Loss: 9230913.67
08/08/24 16:47:36 (0m 13s) | [2/8] Batch 141 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10707.625 | Loss: 10731.28 | Abs. Loss: 9241644.95
08/08/24 16:47:36 (0m 13s) | [2/8] Batch 142 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10457.059 | Loss: 10482.87 | Abs. Loss: 9252127.81
08/08/24 16:47:36 (0m 13s) | [2/8] Batch 143 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10708.801 | Loss: 10731.71 | Abs. Loss: 9262859.52
08/08/24 16:47:36 (0m 13s) | [2/8] Batch 144 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11047.609 | Loss: 11070.68 | Abs. Loss: 9273930.20
08/08/24 16:47:36 (0m 13s) | [2/8] Batch 145 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11106.483 | Loss: 11128.78 | Abs. Loss: 9285058.97
08/08/24 16:47:36 (0m 13s) | [2/8] Batch 146 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11304.434 | Loss: 11328.17 | Abs. Loss: 9296387.15
08/08/24 16:47:36 (0m 13s) | [2/8] Batch 147 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11154.621 | Loss: 11178.41 | Abs. Loss: 9307565.56
08/08/24 16:47:36 (0m 13s) | [2/8] Batch 148 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10457.991 | Loss: 10478.90 | Abs. Loss: 9318044.46
08/08/24 16:47:36 (0m 13s) | [2/8] Batch 149 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11020.216 | Loss: 11043.37 | Abs. Loss: 9329087.83
08/08/24 16:47:36 (0m 13s) | [2/8] Batch 150 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10792.846 | Loss: 10814.46 | Abs. Loss: 9339902.28
08/08/24 16:47:36 (0m 13s) | [2/8] Batch 151 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10151.549 | Loss: 10174.68 | Abs. Loss: 9350076.97
08/08/24 16:47:36 (0m 13s) | [2/8] Batch 152 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10769.533 | Loss: 10792.42 | Abs. Loss: 9360869.39
08/08/24 16:47:36 (0m 13s) | [2/8] Batch 153 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11016.984 | Loss: 11040.55 | Abs. Loss: 9371909.94
08/08/24 16:47:36 (0m 13s) | [2/8] Batch 154 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10824.756 | Loss: 10846.20 | Abs. Loss: 9382756.14
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 155 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10639.038 | Loss: 10663.67 | Abs. Loss: 9393419.81
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 156 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10806.873 | Loss: 10828.58 | Abs. Loss: 9404248.39
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 157 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10516.377 | Loss: 10539.08 | Abs. Loss: 9414787.47
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 158 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10869.830 | Loss: 10893.83 | Abs. Loss: 9425681.30
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 159 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11065.126 | Loss: 11088.83 | Abs. Loss: 9436770.14
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 160 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10940.885 | Loss: 10963.07 | Abs. Loss: 9447733.20
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 161 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10555.217 | Loss: 10580.26 | Abs. Loss: 9458313.46
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 162 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10883.695 | Loss: 10906.41 | Abs. Loss: 9469219.87
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 163 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10918.195 | Loss: 10941.98 | Abs. Loss: 9480161.85
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 164 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10621.668 | Loss: 10643.21 | Abs. Loss: 9490805.06
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 165 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11013.684 | Loss: 11034.49 | Abs. Loss: 9501839.55
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 166 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11184.312 | Loss: 11205.30 | Abs. Loss: 9513044.85
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 167 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10812.652 | Loss: 10836.26 | Abs. Loss: 9523881.11
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 168 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10635.338 | Loss: 10657.63 | Abs. Loss: 9534538.75
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 169 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10286.068 | Loss: 10307.53 | Abs. Loss: 9544846.28
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 170 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10700.064 | Loss: 10719.65 | Abs. Loss: 9555565.93
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 171 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10481.428 | Loss: 10503.64 | Abs. Loss: 9566069.57
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 172 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10897.802 | Loss: 10920.43 | Abs. Loss: 9576990.01
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 173 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10225.928 | Loss: 10246.43 | Abs. Loss: 9587236.44
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 174 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10573.502 | Loss: 10596.48 | Abs. Loss: 9597832.91
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 175 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10439.426 | Loss: 10462.79 | Abs. Loss: 9608295.70
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 176 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11248.639 | Loss: 11272.77 | Abs. Loss: 9619568.47
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 177 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11146.019 | Loss: 11168.59 | Abs. Loss: 9630737.05
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 178 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11215.324 | Loss: 11238.87 | Abs. Loss: 9641975.93
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 179 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10865.771 | Loss: 10887.66 | Abs. Loss: 9652863.58
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 180 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10632.682 | Loss: 10654.09 | Abs. Loss: 9663517.68
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 181 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11272.770 | Loss: 11293.95 | Abs. Loss: 9674811.63
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 182 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10929.615 | Loss: 10951.58 | Abs. Loss: 9685763.21
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 183 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11294.766 | Loss: 11317.86 | Abs. Loss: 9697081.07
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 184 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11645.529 | Loss: 11665.92 | Abs. Loss: 9708746.98
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 185 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10512.482 | Loss: 10534.75 | Abs. Loss: 9719281.74
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 186 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10870.790 | Loss: 10894.14 | Abs. Loss: 9730175.88
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 187 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10470.072 | Loss: 10492.11 | Abs. Loss: 9740667.99
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 188 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10250.099 | Loss: 10271.87 | Abs. Loss: 9750939.86
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 189 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11080.700 | Loss: 11104.02 | Abs. Loss: 9762043.88
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 190 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10561.094 | Loss: 10584.04 | Abs. Loss: 9772627.92
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 191 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10853.480 | Loss: 10874.98 | Abs. Loss: 9783502.91
08/08/24 16:47:37 (0m 13s) | [2/8] Batch 192 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10755.158 | Loss: 10776.75 | Abs. Loss: 9794279.65
08/08/24 16:47:37 (0m 14s) | [2/8] Batch 193 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10788.224 | Loss: 10810.11 | Abs. Loss: 9805089.76
08/08/24 16:47:37 (0m 14s) | [2/8] Batch 194 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10959.923 | Loss: 10981.96 | Abs. Loss: 9816071.72
08/08/24 16:47:37 (0m 14s) | [2/8] Batch 195 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11057.621 | Loss: 11080.93 | Abs. Loss: 9827152.66
08/08/24 16:47:37 (0m 14s) | [2/8] Batch 196 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10737.957 | Loss: 10760.61 | Abs. Loss: 9837913.26
08/08/24 16:47:37 (0m 14s) | [2/8] Batch 197 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10856.045 | Loss: 10878.03 | Abs. Loss: 9848791.30
08/08/24 16:47:37 (0m 14s) | [2/8] Batch 198 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10423.797 | Loss: 10445.01 | Abs. Loss: 9859236.31
08/08/24 16:47:37 (0m 14s) | [2/8] Batch 199 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10651.671 | Loss: 10672.68 | Abs. Loss: 9869908.99
08/08/24 16:47:37 (0m 14s) | [2/8] Batch 200 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10761.745 | Loss: 10783.25 | Abs. Loss: 9880692.24
08/08/24 16:47:37 (0m 14s) | [2/8] Batch 201 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10016.434 | Loss: 10038.94 | Abs. Loss: 9890731.17
08/08/24 16:47:37 (0m 14s) | [2/8] Batch 202 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10952.977 | Loss: 10975.57 | Abs. Loss: 9901706.74
08/08/24 16:47:37 (0m 14s) | [2/8] Batch 203 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10829.992 | Loss: 10854.10 | Abs. Loss: 9912560.84
08/08/24 16:47:37 (0m 14s) | [2/8] Batch 204 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10417.506 | Loss: 10440.19 | Abs. Loss: 9923001.02
08/08/24 16:47:37 (0m 14s) | [2/8] Batch 205 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10486.207 | Loss: 10508.71 | Abs. Loss: 9933509.74
08/08/24 16:47:37 (0m 14s) | [2/8] Batch 206 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10845.973 | Loss: 10868.05 | Abs. Loss: 9944377.79
08/08/24 16:47:37 (0m 14s) | [2/8] Batch 207 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11303.018 | Loss: 11326.27 | Abs. Loss: 9955704.06
08/08/24 16:47:37 (0m 14s) | [2/8] Batch 208 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10084.072 | Loss: 10106.63 | Abs. Loss: 9965810.69
08/08/24 16:47:37 (0m 14s) | [2/8] Batch 209 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10327.312 | Loss: 10349.62 | Abs. Loss: 9976160.31
08/08/24 16:47:37 (0m 14s) | [2/8] Batch 210 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10937.598 | Loss: 10960.56 | Abs. Loss: 9987120.87
08/08/24 16:47:37 (0m 14s) | [2/8] Batch 211 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10629.257 | Loss: 10653.34 | Abs. Loss: 9997774.21
08/08/24 16:47:37 (0m 14s) | [2/8] Batch 212 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11001.791 | Loss: 11027.39 | Abs. Loss: 10008801.60
08/08/24 16:47:37 (0m 14s) | [2/8] Batch 213 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10937.613 | Loss: 10960.65 | Abs. Loss: 10019762.25
08/08/24 16:47:37 (0m 14s) | [2/8] Batch 214 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10444.021 | Loss: 10466.79 | Abs. Loss: 10030229.03
08/08/24 16:47:38 (0m 14s) | [2/8] Batch 215 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10718.432 | Loss: 10741.42 | Abs. Loss: 10040970.46
08/08/24 16:47:38 (0m 14s) | [2/8] Batch 216 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11039.335 | Loss: 11062.19 | Abs. Loss: 10052032.65
08/08/24 16:47:38 (0m 14s) | [2/8] Batch 217 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10568.057 | Loss: 10589.57 | Abs. Loss: 10062622.22
08/08/24 16:47:38 (0m 14s) | [2/8] Batch 218 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10461.196 | Loss: 10483.68 | Abs. Loss: 10073105.91
08/08/24 16:47:38 (0m 14s) | [2/8] Batch 219 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10769.881 | Loss: 10794.83 | Abs. Loss: 10083900.74
08/08/24 16:47:38 (0m 14s) | [2/8] Batch 220 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10409.930 | Loss: 10431.90 | Abs. Loss: 10094332.64
08/08/24 16:47:38 (0m 14s) | [2/8] Batch 221 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10264.016 | Loss: 10286.96 | Abs. Loss: 10104619.60
08/08/24 16:47:38 (0m 14s) | [2/8] Batch 222 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10797.748 | Loss: 10823.38 | Abs. Loss: 10115442.98
08/08/24 16:47:38 (0m 14s) | [2/8] Batch 223 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10507.772 | Loss: 10531.67 | Abs. Loss: 10125974.66
08/08/24 16:47:38 (0m 14s) | [2/8] Batch 224 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10298.777 | Loss: 10320.58 | Abs. Loss: 10136295.23
08/08/24 16:47:38 (0m 14s) | [2/8] Batch 225 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11081.517 | Loss: 11105.42 | Abs. Loss: 10147400.65
08/08/24 16:47:38 (0m 14s) | [2/8] Batch 226 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10062.597 | Loss: 10088.27 | Abs. Loss: 10157488.92
08/08/24 16:47:38 (0m 14s) | [2/8] Batch 227 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10554.707 | Loss: 10578.83 | Abs. Loss: 10168067.75
08/08/24 16:47:38 (0m 14s) | [2/8] Batch 228 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10617.572 | Loss: 10641.03 | Abs. Loss: 10178708.78
08/08/24 16:47:38 (0m 14s) | [2/8] Batch 229 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10059.679 | Loss: 10082.83 | Abs. Loss: 10188791.61
08/08/24 16:47:38 (0m 14s) | [2/8] Batch 230 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10234.479 | Loss: 10259.08 | Abs. Loss: 10199050.69
08/08/24 16:47:38 (0m 14s) | [2/8] Batch 231 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10655.568 | Loss: 10680.04 | Abs. Loss: 10209730.73
08/08/24 16:47:38 (0m 14s) | [2/8] Batch 232 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10221.828 | Loss: 10244.50 | Abs. Loss: 10219975.23
08/08/24 16:47:38 (0m 14s) | [2/8] Batch 233 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10510.709 | Loss: 10534.47 | Abs. Loss: 10230509.70
08/08/24 16:47:38 (0m 14s) | [2/8] Batch 234 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10639.633 | Loss: 10665.89 | Abs. Loss: 10241175.59
08/08/24 16:47:38 (0m 14s) | [2/8] Batch 235 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10513.588 | Loss: 10539.30 | Abs. Loss: 10251714.89
08/08/24 16:47:38 (0m 14s) | [2/8] Batch 236 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10746.576 | Loss: 10771.64 | Abs. Loss: 10262486.53
08/08/24 16:47:38 (0m 14s) | [2/8] Batch 237 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10557.305 | Loss: 10583.21 | Abs. Loss: 10273069.74
08/08/24 16:47:38 (0m 14s) | [2/8] Batch 238 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10168.751 | Loss: 10195.72 | Abs. Loss: 10283265.46
08/08/24 16:47:38 (0m 14s) | [2/8] Batch 239 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10110.769 | Loss: 10136.36 | Abs. Loss: 10293401.82
08/08/24 16:47:38 (0m 14s) | [2/8] Batch 240 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10268.194 | Loss: 10295.56 | Abs. Loss: 10303697.38
08/08/24 16:47:38 (0m 14s) | [2/8] Batch 241 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9974.836 | Loss: 9999.48 | Abs. Loss: 10313696.86
08/08/24 16:47:38 (0m 14s) | [2/8] Batch 242 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10663.078 | Loss: 10688.33 | Abs. Loss: 10324385.19
08/08/24 16:47:38 (0m 14s) | [2/8] Batch 243 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10544.400 | Loss: 10570.99 | Abs. Loss: 10334956.18
08/08/24 16:47:38 (0m 14s) | [2/8] Batch 244 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10380.775 | Loss: 10404.07 | Abs. Loss: 10345360.25
08/08/24 16:47:38 (0m 14s) | [2/8] Batch 245 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10354.295 | Loss: 10377.15 | Abs. Loss: 10355737.41
08/08/24 16:47:38 (0m 14s) | [2/8] Batch 246 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10556.219 | Loss: 10580.10 | Abs. Loss: 10366317.50
08/08/24 16:47:38 (0m 14s) | [2/8] Batch 247 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10217.854 | Loss: 10240.95 | Abs. Loss: 10376558.45
08/08/24 16:47:38 (0m 14s) | [2/8] Batch 248 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9787.373 | Loss: 9811.21 | Abs. Loss: 10386369.66
