09/26/24 19:38:36 Textual logger initiated. Now configuring tensorboard writer.
09/26/24 19:38:36 Tensorboard writers created. Tensorboard logs will be saved to "Training Logs/09-26-24__19-38-36/tensorboard".
09/26/24 19:38:36 Starting Tensorboard thread...
09/26/24 19:38:40 Tensorboard is ready at http://localhost:6006/.
09/26/24 19:38:40 Continuing to training script...
09/26/24 19:38:43 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))

09/26/24 19:38:43 Train Loader Image Data Size: (28, 28)
09/26/24 19:38:45 (0m 01s) | [1/10000] Batch 0 (1.166s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.197, Rec. Loss: 0.26181889 | Total Loss: 0.26181889
09/26/24 19:51:40 (12m 56s) | [4/10000] Batch 255 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 172084.500, Rec. Loss: 0.00001675 | Total Loss: 0.00001675
09/26/24 19:51:40 (12m 56s) | [4/10000] Batch 256 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 162475.438, Rec. Loss: 0.00001664 | Total Loss: 0.00001664
09/26/24 19:51:40 (12m 56s) | [4/10000] Batch 257 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 144281.688, Rec. Loss: 0.00002726 | Total Loss: 0.00002726
09/26/24 19:51:40 (12m 56s) | [4/10000] Batch 258 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 171649.812, Rec. Loss: 0.00001447 | Total Loss: 0.00001447
09/26/24 19:51:40 (12m 56s) | [4/10000] Batch 259 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 148118.734, Rec. Loss: 0.00003180 | Total Loss: 0.00003180
09/26/24 19:51:40 (12m 56s) | [4/10000] Batch 260 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 156614.609, Rec. Loss: 0.00002868 | Total Loss: 0.00002868
09/26/24 19:51:40 (12m 56s) | [4/10000] Batch 261 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 160449.781, Rec. Loss: 0.00001966 | Total Loss: 0.00001966
09/26/24 19:51:40 (12m 57s) | [4/10000] Batch 262 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 145499.094, Rec. Loss: 0.00002963 | Total Loss: 0.00002963
09/26/24 19:51:40 (12m 57s) | [4/10000] Batch 263 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 155462.766, Rec. Loss: 0.00001881 | Total Loss: 0.00001881
09/26/24 19:51:40 (12m 57s) | [4/10000] Batch 264 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 164433.922, Rec. Loss: 0.00002511 | Total Loss: 0.00002511
09/26/24 19:51:40 (12m 57s) | [4/10000] Batch 265 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 161792.156, Rec. Loss: 0.00001890 | Total Loss: 0.00001890
09/26/24 19:51:40 (12m 57s) | [4/10000] Batch 266 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 154070.609, Rec. Loss: 0.00002943 | Total Loss: 0.00002943
09/26/24 19:51:40 (12m 57s) | [4/10000] Batch 267 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 159183.500, Rec. Loss: 0.00002867 | Total Loss: 0.00002867
09/26/24 19:51:40 (12m 57s) | [4/10000] Batch 268 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 147520.188, Rec. Loss: 0.00002309 | Total Loss: 0.00002309
09/26/24 19:51:40 (12m 57s) | [4/10000] Batch 269 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 151809.438, Rec. Loss: 0.00002524 | Total Loss: 0.00002524
09/26/24 19:51:40 (12m 57s) | [4/10000] Batch 270 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 151783.531, Rec. Loss: 0.00002638 | Total Loss: 0.00002638
09/26/24 19:51:40 (12m 57s) | [4/10000] Batch 271 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 171282.031, Rec. Loss: 0.00001605 | Total Loss: 0.00001605
09/26/24 19:51:40 (12m 57s) | [4/10000] Batch 272 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 157282.062, Rec. Loss: 0.00002164 | Total Loss: 0.00002164
09/26/24 19:51:40 (12m 57s) | [4/10000] Batch 273 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 155020.594, Rec. Loss: 0.00001773 | Total Loss: 0.00001773
09/26/24 19:51:41 (12m 57s) | [4/10000] Batch 274 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 146767.406, Rec. Loss: 0.00002401 | Total Loss: 0.00002401
09/26/24 19:51:41 (12m 57s) | [4/10000] Batch 275 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 151520.375, Rec. Loss: 0.00002623 | Total Loss: 0.00002623
09/26/24 19:51:41 (12m 57s) | [4/10000] Batch 276 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 168772.672, Rec. Loss: 0.00001133 | Total Loss: 0.00001133
09/26/24 19:51:41 (12m 57s) | [4/10000] Batch 277 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 163031.469, Rec. Loss: 0.00001864 | Total Loss: 0.00001864
09/26/24 19:51:41 (12m 57s) | [4/10000] Batch 278 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 163482.156, Rec. Loss: 0.00002321 | Total Loss: 0.00002321
09/26/24 19:51:41 (12m 57s) | [4/10000] Batch 279 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 156567.672, Rec. Loss: 0.00002519 | Total Loss: 0.00002519
09/26/24 19:51:41 (12m 57s) | [4/10000] Batch 280 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 147089.641, Rec. Loss: 0.00002481 | Total Loss: 0.00002481
09/26/24 19:51:41 (12m 57s) | [4/10000] Batch 281 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 156114.422, Rec. Loss: 0.00002677 | Total Loss: 0.00002677
09/26/24 19:51:41 (12m 57s) | [4/10000] Batch 282 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 168055.875, Rec. Loss: 0.00001439 | Total Loss: 0.00001439
09/26/24 19:51:41 (12m 57s) | [4/10000] Batch 283 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 145969.875, Rec. Loss: 0.00002624 | Total Loss: 0.00002624
09/26/24 19:51:41 (12m 57s) | [4/10000] Batch 284 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 157469.719, Rec. Loss: 0.00001306 | Total Loss: 0.00001306
09/26/24 19:51:41 (12m 57s) | [4/10000] Batch 285 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 173231.406, Rec. Loss: 0.00001594 | Total Loss: 0.00001594
09/26/24 19:51:41 (12m 57s) | [4/10000] Batch 286 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 153914.203, Rec. Loss: 0.00001783 | Total Loss: 0.00001783
09/26/24 19:51:41 (12m 57s) | [4/10000] Batch 287 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 134965.297, Rec. Loss: 0.00003572 | Total Loss: 0.00003572
09/26/24 19:51:41 (12m 57s) | [4/10000] Batch 288 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 173987.188, Rec. Loss: 0.00001639 | Total Loss: 0.00001639
09/26/24 19:51:41 (12m 57s) | [4/10000] Batch 289 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 163777.906, Rec. Loss: 0.00001985 | Total Loss: 0.00001985
09/26/24 19:51:41 (12m 58s) | [4/10000] Batch 290 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 165269.594, Rec. Loss: 0.00001512 | Total Loss: 0.00001512
09/26/24 19:51:41 (12m 58s) | [4/10000] Batch 291 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 150139.812, Rec. Loss: 0.00002068 | Total Loss: 0.00002068
09/26/24 19:51:41 (12m 58s) | [4/10000] Batch 292 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 152626.125, Rec. Loss: 0.00003181 | Total Loss: 0.00003181
09/26/24 19:51:41 (12m 58s) | [4/10000] Batch 293 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 156005.469, Rec. Loss: 0.00002515 | Total Loss: 0.00002515
09/26/24 19:51:41 (12m 58s) | [4/10000] Batch 294 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 156171.250, Rec. Loss: 0.00002454 | Total Loss: 0.00002454
09/26/24 19:51:41 (12m 58s) | [4/10000] Batch 295 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 154115.438, Rec. Loss: 0.00002557 | Total Loss: 0.00002557
09/26/24 19:51:41 (12m 58s) | [4/10000] Batch 296 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 137355.156, Rec. Loss: 0.00003519 | Total Loss: 0.00003519
09/26/24 19:51:41 (12m 58s) | [4/10000] Batch 297 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 177768.641, Rec. Loss: 0.00001383 | Total Loss: 0.00001383
09/26/24 19:51:41 (12m 58s) | [4/10000] Batch 298 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 154398.484, Rec. Loss: 0.00002147 | Total Loss: 0.00002147
09/26/24 19:51:41 (12m 58s) | [4/10000] Batch 299 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 163850.953, Rec. Loss: 0.00001851 | Total Loss: 0.00001851
09/26/24 19:51:41 (12m 58s) | [4/10000] Batch 300 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 142303.953, Rec. Loss: 0.00002045 | Total Loss: 0.00002045
09/26/24 19:51:41 (12m 58s) | [4/10000] Batch 301 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 155369.875, Rec. Loss: 0.00003150 | Total Loss: 0.00003150
09/26/24 19:51:42 (12m 58s) | [4/10000] Batch 302 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 157057.016, Rec. Loss: 0.00002755 | Total Loss: 0.00002755
09/26/24 19:51:42 (12m 58s) | [4/10000] Batch 303 (0.007s) | LR: 1e-06 | KLW: 0, KLD (loss): 154301.406, Rec. Loss: 0.00002635 | Total Loss: 0.00002635
09/26/24 19:51:42 (12m 58s) | [4/10000] Batch 304 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 165330.031, Rec. Loss: 0.00002096 | Total Loss: 0.00002096
09/26/24 19:51:42 (12m 58s) | [4/10000] Batch 305 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 156278.219, Rec. Loss: 0.00002227 | Total Loss: 0.00002227
09/26/24 19:51:42 (12m 58s) | [4/10000] Batch 306 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 169895.516, Rec. Loss: 0.00001617 | Total Loss: 0.00001617
09/26/24 19:51:42 (12m 58s) | [4/10000] Batch 307 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 169028.156, Rec. Loss: 0.00001094 | Total Loss: 0.00001094
09/26/24 19:51:42 (12m 58s) | [4/10000] Batch 308 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 154354.172, Rec. Loss: 0.00002067 | Total Loss: 0.00002067
09/26/24 19:51:42 (12m 58s) | [4/10000] Batch 309 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 157269.125, Rec. Loss: 0.00002334 | Total Loss: 0.00002334
09/26/24 19:51:42 (12m 58s) | [4/10000] Batch 310 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 154493.750, Rec. Loss: 0.00002137 | Total Loss: 0.00002137
09/26/24 19:51:42 (12m 58s) | [4/10000] Batch 311 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 149431.797, Rec. Loss: 0.00002791 | Total Loss: 0.00002791
09/26/24 19:51:42 (12m 58s) | [4/10000] Batch 312 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 159031.312, Rec. Loss: 0.00002327 | Total Loss: 0.00002327
09/26/24 19:51:42 (12m 58s) | [4/10000] Batch 313 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 157702.688, Rec. Loss: 0.00002192 | Total Loss: 0.00002192
09/26/24 19:51:42 (12m 58s) | [4/10000] Batch 314 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 149166.734, Rec. Loss: 0.00002407 | Total Loss: 0.00002407
09/26/24 19:51:42 (12m 58s) | [4/10000] Batch 315 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 153066.938, Rec. Loss: 0.00002623 | Total Loss: 0.00002623
09/26/24 19:51:42 (12m 58s) | [4/10000] Batch 316 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 152643.812, Rec. Loss: 0.00002547 | Total Loss: 0.00002547
09/26/24 19:51:42 (12m 58s) | [4/10000] Batch 317 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 183528.406, Rec. Loss: 0.00001154 | Total Loss: 0.00001154
09/26/24 19:51:42 (12m 58s) | [4/10000] Batch 318 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 155004.031, Rec. Loss: 0.00001657 | Total Loss: 0.00001657
09/26/24 19:51:42 (12m 59s) | [4/10000] Batch 319 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 161379.406, Rec. Loss: 0.00002688 | Total Loss: 0.00002688
09/26/24 19:51:42 (12m 59s) | [4/10000] Batch 320 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 162966.609, Rec. Loss: 0.00002230 | Total Loss: 0.00002230
09/26/24 19:51:42 (12m 59s) | [4/10000] Batch 321 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 134396.031, Rec. Loss: 0.00003162 | Total Loss: 0.00003162
09/26/24 19:51:42 (12m 59s) | [4/10000] Batch 322 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 162340.219, Rec. Loss: 0.00001826 | Total Loss: 0.00001826
09/26/24 19:51:42 (12m 59s) | [4/10000] Batch 323 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 155597.969, Rec. Loss: 0.00003238 | Total Loss: 0.00003238
09/26/24 19:51:42 (12m 59s) | [4/10000] Batch 324 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 158603.375, Rec. Loss: 0.00001487 | Total Loss: 0.00001487
09/26/24 19:51:42 (12m 59s) | [4/10000] Batch 325 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 169917.188, Rec. Loss: 0.00002077 | Total Loss: 0.00002077
09/26/24 19:51:42 (12m 59s) | [4/10000] Batch 326 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 171196.641, Rec. Loss: 0.00001421 | Total Loss: 0.00001421
09/26/24 19:51:42 (12m 59s) | [4/10000] Batch 327 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 157644.078, Rec. Loss: 0.00002288 | Total Loss: 0.00002288
09/26/24 19:51:42 (12m 59s) | [4/10000] Batch 328 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 153013.297, Rec. Loss: 0.00002444 | Total Loss: 0.00002444
09/26/24 19:51:42 (12m 59s) | [4/10000] Batch 329 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 167997.953, Rec. Loss: 0.00001719 | Total Loss: 0.00001719
09/26/24 19:51:43 (12m 59s) | [4/10000] Batch 330 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 162377.406, Rec. Loss: 0.00002022 | Total Loss: 0.00002022
09/26/24 19:51:43 (12m 59s) | [4/10000] Batch 331 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 171694.797, Rec. Loss: 0.00001841 | Total Loss: 0.00001841
09/26/24 19:51:43 (12m 59s) | [4/10000] Batch 332 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 176415.109, Rec. Loss: 0.00001287 | Total Loss: 0.00001287
09/26/24 19:51:43 (12m 59s) | [4/10000] Batch 333 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 172125.172, Rec. Loss: 0.00001668 | Total Loss: 0.00001668
09/26/24 19:51:43 (12m 59s) | [4/10000] Batch 334 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 161465.500, Rec. Loss: 0.00002102 | Total Loss: 0.00002102
09/26/24 19:51:43 (12m 59s) | [4/10000] Batch 335 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 166228.875, Rec. Loss: 0.00002106 | Total Loss: 0.00002106
09/26/24 19:51:43 (12m 59s) | [4/10000] Batch 336 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 154009.297, Rec. Loss: 0.00002060 | Total Loss: 0.00002060
09/26/24 19:51:43 (12m 59s) | [4/10000] Batch 337 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 156004.094, Rec. Loss: 0.00002595 | Total Loss: 0.00002595
09/26/24 19:51:43 (12m 59s) | [4/10000] Batch 338 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 151969.562, Rec. Loss: 0.00002188 | Total Loss: 0.00002188
09/26/24 19:51:43 (12m 59s) | [4/10000] Batch 339 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 166518.969, Rec. Loss: 0.00002428 | Total Loss: 0.00002428
09/26/24 19:51:43 (12m 59s) | [4/10000] Batch 340 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 156167.344, Rec. Loss: 0.00001621 | Total Loss: 0.00001621
09/26/24 19:51:43 (12m 59s) | [4/10000] Batch 341 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 150833.094, Rec. Loss: 0.00001967 | Total Loss: 0.00001967
09/26/24 19:51:43 (12m 59s) | [4/10000] Batch 342 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 165266.984, Rec. Loss: 0.00001806 | Total Loss: 0.00001806
09/26/24 19:51:43 (12m 59s) | [4/10000] Batch 343 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 167330.266, Rec. Loss: 0.00001811 | Total Loss: 0.00001811
09/26/24 19:51:43 (12m 59s) | [4/10000] Batch 344 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 140009.688, Rec. Loss: 0.00003063 | Total Loss: 0.00003063
09/26/24 19:51:43 (12m 59s) | [4/10000] Batch 345 (0.007s) | LR: 1e-06 | KLW: 0, KLD (loss): 171835.562, Rec. Loss: 0.00001291 | Total Loss: 0.00001291
09/26/24 19:51:43 (12m 59s) | [4/10000] Batch 346 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 160844.750, Rec. Loss: 0.00001313 | Total Loss: 0.00001313
09/26/24 19:51:43 (13m 00s) | [4/10000] Batch 347 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 170493.125, Rec. Loss: 0.00002111 | Total Loss: 0.00002111
09/26/24 19:51:43 (13m 00s) | [4/10000] Batch 348 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 150061.797, Rec. Loss: 0.00002226 | Total Loss: 0.00002226
09/26/24 19:51:43 (13m 00s) | [4/10000] Batch 349 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 159583.375, Rec. Loss: 0.00001999 | Total Loss: 0.00001999
09/26/24 19:51:43 (13m 00s) | [4/10000] Batch 350 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 162869.625, Rec. Loss: 0.00002132 | Total Loss: 0.00002132
09/26/24 19:51:43 (13m 00s) | [4/10000] Batch 351 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 164817.984, Rec. Loss: 0.00003217 | Total Loss: 0.00003217
09/26/24 19:51:43 (13m 00s) | [4/10000] Batch 352 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 159144.078, Rec. Loss: 0.00001990 | Total Loss: 0.00001990
09/26/24 19:51:43 (13m 00s) | [4/10000] Batch 353 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 161920.781, Rec. Loss: 0.00001726 | Total Loss: 0.00001726
09/26/24 19:51:43 (13m 00s) | [4/10000] Batch 354 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 179513.422, Rec. Loss: 0.00001210 | Total Loss: 0.00001210
09/26/24 19:51:43 (13m 00s) | [4/10000] Batch 355 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 169951.984, Rec. Loss: 0.00001570 | Total Loss: 0.00001570
09/26/24 19:51:43 (13m 00s) | [4/10000] Batch 356 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 178315.062, Rec. Loss: 0.00001547 | Total Loss: 0.00001547
09/26/24 19:51:43 (13m 00s) | [4/10000] Batch 357 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 158338.250, Rec. Loss: 0.00002112 | Total Loss: 0.00002112
09/26/24 19:51:44 (13m 00s) | [4/10000] Batch 358 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 167081.156, Rec. Loss: 0.00001933 | Total Loss: 0.00001933
09/26/24 19:51:44 (13m 00s) | [4/10000] Batch 359 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 168170.047, Rec. Loss: 0.00001979 | Total Loss: 0.00001979
09/26/24 19:51:44 (13m 00s) | [4/10000] Batch 360 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 158611.672, Rec. Loss: 0.00002264 | Total Loss: 0.00002264
09/26/24 19:51:44 (13m 00s) | [4/10000] Batch 361 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 169810.234, Rec. Loss: 0.00002063 | Total Loss: 0.00002063
09/26/24 19:51:44 (13m 00s) | [4/10000] Batch 362 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 156382.719, Rec. Loss: 0.00003031 | Total Loss: 0.00003031
09/26/24 19:51:44 (13m 00s) | [4/10000] Batch 363 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 150645.281, Rec. Loss: 0.00002026 | Total Loss: 0.00002026
09/26/24 19:51:44 (13m 00s) | [4/10000] Batch 364 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 166423.750, Rec. Loss: 0.00002161 | Total Loss: 0.00002161
09/26/24 19:51:44 (13m 00s) | [4/10000] Batch 365 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 144377.484, Rec. Loss: 0.00003313 | Total Loss: 0.00003313
09/26/24 19:51:44 (13m 00s) | [4/10000] Batch 366 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 163679.500, Rec. Loss: 0.00002040 | Total Loss: 0.00002040
09/26/24 19:51:44 (13m 00s) | [4/10000] Batch 367 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 156195.656, Rec. Loss: 0.00002278 | Total Loss: 0.00002278
09/26/24 19:51:44 (13m 00s) | [4/10000] Batch 368 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 167782.406, Rec. Loss: 0.00001458 | Total Loss: 0.00001458
09/26/24 19:51:44 (13m 00s) | [4/10000] Batch 369 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 164580.766, Rec. Loss: 0.00002166 | Total Loss: 0.00002166
09/26/24 19:51:44 (13m 00s) | [4/10000] Batch 370 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 156851.219, Rec. Loss: 0.00001977 | Total Loss: 0.00001977
09/26/24 19:51:44 (13m 00s) | [4/10000] Batch 371 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 159565.875, Rec. Loss: 0.00002075 | Total Loss: 0.00002075
09/26/24 19:51:44 (13m 00s) | [4/10000] Batch 372 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 175135.844, Rec. Loss: 0.00001924 | Total Loss: 0.00001924
09/26/24 19:51:44 (13m 00s) | [4/10000] Batch 373 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 163106.391, Rec. Loss: 0.00002321 | Total Loss: 0.00002321
09/26/24 19:51:44 (13m 00s) | [4/10000] Batch 374 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 147844.406, Rec. Loss: 0.00002507 | Total Loss: 0.00002507
09/26/24 19:51:44 (13m 01s) | [4/10000] Batch 375 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 174389.781, Rec. Loss: 0.00001720 | Total Loss: 0.00001720
09/26/24 19:51:44 (13m 01s) | [4/10000] Batch 376 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 153125.719, Rec. Loss: 0.00002847 | Total Loss: 0.00002847
09/26/24 19:51:44 (13m 01s) | [4/10000] Batch 377 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 162136.031, Rec. Loss: 0.00001841 | Total Loss: 0.00001841
09/26/24 19:51:44 (13m 01s) | [4/10000] Batch 378 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 148611.938, Rec. Loss: 0.00002539 | Total Loss: 0.00002539
09/26/24 19:51:44 (13m 01s) | [4/10000] Batch 379 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 168413.969, Rec. Loss: 0.00002362 | Total Loss: 0.00002362
09/26/24 19:51:44 (13m 01s) | [4/10000] Batch 380 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 167615.562, Rec. Loss: 0.00001906 | Total Loss: 0.00001906
09/26/24 19:51:44 (13m 01s) | [4/10000] Batch 381 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 161064.281, Rec. Loss: 0.00002709 | Total Loss: 0.00002709
09/26/24 19:51:44 (13m 01s) | [4/10000] Batch 382 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 164078.625, Rec. Loss: 0.00001874 | Total Loss: 0.00001874
09/26/24 19:51:44 (13m 01s) | [4/10000] Batch 383 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 171457.688, Rec. Loss: 0.00002053 | Total Loss: 0.00002053
09/26/24 19:51:44 (13m 01s) | [4/10000] Batch 384 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 159421.953, Rec. Loss: 0.00002451 | Total Loss: 0.00002451
09/26/24 19:51:44 (13m 01s) | [4/10000] Batch 385 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 160416.688, Rec. Loss: 0.00001884 | Total Loss: 0.00001884
09/26/24 19:51:45 (13m 01s) | [4/10000] Batch 386 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 182098.750, Rec. Loss: 0.00001565 | Total Loss: 0.00001565
09/26/24 19:51:45 (13m 01s) | [4/10000] Batch 387 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 166910.375, Rec. Loss: 0.00001721 | Total Loss: 0.00001721
09/26/24 19:51:45 (13m 01s) | [4/10000] Batch 388 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 182123.969, Rec. Loss: 0.00001266 | Total Loss: 0.00001266
09/26/24 19:51:45 (13m 01s) | [4/10000] Batch 389 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 154139.594, Rec. Loss: 0.00002490 | Total Loss: 0.00002490
09/26/24 19:51:45 (13m 01s) | [4/10000] Batch 390 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 171102.938, Rec. Loss: 0.00001217 | Total Loss: 0.00001217
