07/24/24 11:57:49 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))

07/24/24 11:57:50 (0m 00s) | [1/5] Batch 0 (0.679s) | LR: 0.001 | KLD: 7.563, KLW: 0.1, Rec. Loss: 0.697 | Loss: 1.45 | Abs. Loss: 1.45
07/24/24 11:58:02 (0m 12s) | [2/5] Batch 133 (0.005s) | LR: 0.001 | KLD: 0.048, KLW: 0.1, Rec. Loss: 0.225 | Loss: 0.23 | Abs. Loss: 157.18
07/24/24 11:58:02 (0m 12s) | [2/5] Batch 134 (0.006s) | LR: 0.001 | KLD: 0.048, KLW: 0.1, Rec. Loss: 0.216 | Loss: 0.22 | Abs. Loss: 157.40
07/24/24 11:58:02 (0m 12s) | [2/5] Batch 135 (0.004s) | LR: 0.001 | KLD: 0.042, KLW: 0.1, Rec. Loss: 0.222 | Loss: 0.23 | Abs. Loss: 157.62
07/24/24 11:58:02 (0m 12s) | [2/5] Batch 136 (0.004s) | LR: 0.001 | KLD: 0.051, KLW: 0.1, Rec. Loss: 0.215 | Loss: 0.22 | Abs. Loss: 157.84
07/24/24 11:58:02 (0m 12s) | [2/5] Batch 137 (0.006s) | LR: 0.001 | KLD: 0.049, KLW: 0.1, Rec. Loss: 0.218 | Loss: 0.22 | Abs. Loss: 158.07
07/24/24 11:58:02 (0m 12s) | [2/5] Batch 138 (0.006s) | LR: 0.001 | KLD: 0.050, KLW: 0.1, Rec. Loss: 0.210 | Loss: 0.21 | Abs. Loss: 158.28
07/24/24 11:58:02 (0m 12s) | [2/5] Batch 139 (0.006s) | LR: 0.001 | KLD: 0.048, KLW: 0.1, Rec. Loss: 0.220 | Loss: 0.22 | Abs. Loss: 158.51
07/24/24 11:58:02 (0m 12s) | [2/5] Batch 140 (0.005s) | LR: 0.001 | KLD: 0.052, KLW: 0.1, Rec. Loss: 0.217 | Loss: 0.22 | Abs. Loss: 158.73
07/24/24 11:58:02 (0m 12s) | [2/5] Batch 141 (0.004s) | LR: 0.001 | KLD: 0.043, KLW: 0.1, Rec. Loss: 0.222 | Loss: 0.23 | Abs. Loss: 158.95
07/24/24 11:58:02 (0m 12s) | [2/5] Batch 142 (0.006s) | LR: 0.001 | KLD: 0.046, KLW: 0.1, Rec. Loss: 0.217 | Loss: 0.22 | Abs. Loss: 159.18
07/24/24 11:58:02 (0m 12s) | [2/5] Batch 143 (0.005s) | LR: 0.001 | KLD: 0.048, KLW: 0.1, Rec. Loss: 0.222 | Loss: 0.23 | Abs. Loss: 159.40
07/24/24 11:58:02 (0m 13s) | [2/5] Batch 144 (0.004s) | LR: 0.001 | KLD: 0.038, KLW: 0.1, Rec. Loss: 0.223 | Loss: 0.23 | Abs. Loss: 159.63
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 145 (0.005s) | LR: 0.001 | KLD: 0.041, KLW: 0.1, Rec. Loss: 0.216 | Loss: 0.22 | Abs. Loss: 159.85
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 146 (0.006s) | LR: 0.001 | KLD: 0.047, KLW: 0.1, Rec. Loss: 0.218 | Loss: 0.22 | Abs. Loss: 160.07
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 147 (0.004s) | LR: 0.001 | KLD: 0.042, KLW: 0.1, Rec. Loss: 0.215 | Loss: 0.22 | Abs. Loss: 160.29
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 148 (0.006s) | LR: 0.001 | KLD: 0.045, KLW: 0.1, Rec. Loss: 0.217 | Loss: 0.22 | Abs. Loss: 160.51
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 149 (0.005s) | LR: 0.001 | KLD: 0.050, KLW: 0.1, Rec. Loss: 0.221 | Loss: 0.23 | Abs. Loss: 160.74
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 150 (0.004s) | LR: 0.001 | KLD: 0.045, KLW: 0.1, Rec. Loss: 0.223 | Loss: 0.23 | Abs. Loss: 160.96
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 151 (0.006s) | LR: 0.001 | KLD: 0.049, KLW: 0.1, Rec. Loss: 0.211 | Loss: 0.22 | Abs. Loss: 161.18
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 152 (0.005s) | LR: 0.001 | KLD: 0.047, KLW: 0.1, Rec. Loss: 0.215 | Loss: 0.22 | Abs. Loss: 161.40
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 153 (0.005s) | LR: 0.001 | KLD: 0.045, KLW: 0.1, Rec. Loss: 0.210 | Loss: 0.21 | Abs. Loss: 161.62
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 154 (0.005s) | LR: 0.001 | KLD: 0.044, KLW: 0.1, Rec. Loss: 0.203 | Loss: 0.21 | Abs. Loss: 161.82
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 155 (0.006s) | LR: 0.001 | KLD: 0.038, KLW: 0.1, Rec. Loss: 0.216 | Loss: 0.22 | Abs. Loss: 162.04
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 156 (0.004s) | LR: 0.001 | KLD: 0.042, KLW: 0.1, Rec. Loss: 0.215 | Loss: 0.22 | Abs. Loss: 162.26
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 157 (0.005s) | LR: 0.001 | KLD: 0.044, KLW: 0.1, Rec. Loss: 0.225 | Loss: 0.23 | Abs. Loss: 162.49
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 158 (0.005s) | LR: 0.001 | KLD: 0.036, KLW: 0.1, Rec. Loss: 0.233 | Loss: 0.24 | Abs. Loss: 162.73
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 159 (0.005s) | LR: 0.001 | KLD: 0.036, KLW: 0.1, Rec. Loss: 0.218 | Loss: 0.22 | Abs. Loss: 162.95
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 160 (0.005s) | LR: 0.001 | KLD: 0.038, KLW: 0.1, Rec. Loss: 0.214 | Loss: 0.22 | Abs. Loss: 163.17
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 161 (0.006s) | LR: 0.001 | KLD: 0.041, KLW: 0.1, Rec. Loss: 0.215 | Loss: 0.22 | Abs. Loss: 163.39
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 162 (0.005s) | LR: 0.001 | KLD: 0.044, KLW: 0.1, Rec. Loss: 0.212 | Loss: 0.22 | Abs. Loss: 163.60
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 163 (0.006s) | LR: 0.001 | KLD: 0.039, KLW: 0.1, Rec. Loss: 0.220 | Loss: 0.22 | Abs. Loss: 163.83
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 164 (0.006s) | LR: 0.001 | KLD: 0.041, KLW: 0.1, Rec. Loss: 0.210 | Loss: 0.21 | Abs. Loss: 164.04
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 165 (0.006s) | LR: 0.001 | KLD: 0.043, KLW: 0.1, Rec. Loss: 0.223 | Loss: 0.23 | Abs. Loss: 164.27
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 166 (0.006s) | LR: 0.001 | KLD: 0.034, KLW: 0.1, Rec. Loss: 0.219 | Loss: 0.22 | Abs. Loss: 164.49
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 167 (0.006s) | LR: 0.001 | KLD: 0.041, KLW: 0.1, Rec. Loss: 0.215 | Loss: 0.22 | Abs. Loss: 164.71
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 168 (0.005s) | LR: 0.001 | KLD: 0.038, KLW: 0.1, Rec. Loss: 0.223 | Loss: 0.23 | Abs. Loss: 164.94
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 169 (0.005s) | LR: 0.001 | KLD: 0.036, KLW: 0.1, Rec. Loss: 0.210 | Loss: 0.21 | Abs. Loss: 165.15
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 170 (0.005s) | LR: 0.001 | KLD: 0.043, KLW: 0.1, Rec. Loss: 0.223 | Loss: 0.23 | Abs. Loss: 165.38
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 171 (0.004s) | LR: 0.001 | KLD: 0.039, KLW: 0.1, Rec. Loss: 0.223 | Loss: 0.23 | Abs. Loss: 165.60
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 172 (0.005s) | LR: 0.001 | KLD: 0.041, KLW: 0.1, Rec. Loss: 0.223 | Loss: 0.23 | Abs. Loss: 165.83
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 173 (0.006s) | LR: 0.001 | KLD: 0.045, KLW: 0.1, Rec. Loss: 0.221 | Loss: 0.23 | Abs. Loss: 166.06
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 174 (0.004s) | LR: 0.001 | KLD: 0.042, KLW: 0.1, Rec. Loss: 0.221 | Loss: 0.22 | Abs. Loss: 166.28
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 175 (0.004s) | LR: 0.001 | KLD: 0.044, KLW: 0.1, Rec. Loss: 0.209 | Loss: 0.21 | Abs. Loss: 166.49
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 176 (0.006s) | LR: 0.001 | KLD: 0.042, KLW: 0.1, Rec. Loss: 0.218 | Loss: 0.22 | Abs. Loss: 166.72
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 177 (0.006s) | LR: 0.001 | KLD: 0.039, KLW: 0.1, Rec. Loss: 0.227 | Loss: 0.23 | Abs. Loss: 166.95
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 178 (0.006s) | LR: 0.001 | KLD: 0.036, KLW: 0.1, Rec. Loss: 0.216 | Loss: 0.22 | Abs. Loss: 167.17
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 179 (0.006s) | LR: 0.001 | KLD: 0.043, KLW: 0.1, Rec. Loss: 0.209 | Loss: 0.21 | Abs. Loss: 167.38
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 180 (0.005s) | LR: 0.001 | KLD: 0.045, KLW: 0.1, Rec. Loss: 0.217 | Loss: 0.22 | Abs. Loss: 167.60
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 181 (0.006s) | LR: 0.001 | KLD: 0.046, KLW: 0.1, Rec. Loss: 0.206 | Loss: 0.21 | Abs. Loss: 167.81
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 182 (0.005s) | LR: 0.001 | KLD: 0.040, KLW: 0.1, Rec. Loss: 0.227 | Loss: 0.23 | Abs. Loss: 168.04
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 183 (0.005s) | LR: 0.001 | KLD: 0.038, KLW: 0.1, Rec. Loss: 0.222 | Loss: 0.23 | Abs. Loss: 168.27
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 184 (0.005s) | LR: 0.001 | KLD: 0.040, KLW: 0.1, Rec. Loss: 0.217 | Loss: 0.22 | Abs. Loss: 168.49
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 185 (0.006s) | LR: 0.001 | KLD: 0.040, KLW: 0.1, Rec. Loss: 0.225 | Loss: 0.23 | Abs. Loss: 168.72
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 186 (0.004s) | LR: 0.001 | KLD: 0.043, KLW: 0.1, Rec. Loss: 0.211 | Loss: 0.22 | Abs. Loss: 168.93
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 187 (0.006s) | LR: 0.001 | KLD: 0.038, KLW: 0.1, Rec. Loss: 0.212 | Loss: 0.22 | Abs. Loss: 169.15
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 188 (0.004s) | LR: 0.001 | KLD: 0.042, KLW: 0.1, Rec. Loss: 0.205 | Loss: 0.21 | Abs. Loss: 169.36
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 189 (0.005s) | LR: 0.001 | KLD: 0.043, KLW: 0.1, Rec. Loss: 0.219 | Loss: 0.22 | Abs. Loss: 169.58
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 190 (0.004s) | LR: 0.001 | KLD: 0.039, KLW: 0.1, Rec. Loss: 0.214 | Loss: 0.22 | Abs. Loss: 169.80
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 191 (0.006s) | LR: 0.001 | KLD: 0.038, KLW: 0.1, Rec. Loss: 0.206 | Loss: 0.21 | Abs. Loss: 170.01
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 192 (0.006s) | LR: 0.001 | KLD: 0.043, KLW: 0.1, Rec. Loss: 0.213 | Loss: 0.22 | Abs. Loss: 170.23
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 193 (0.006s) | LR: 0.001 | KLD: 0.044, KLW: 0.1, Rec. Loss: 0.210 | Loss: 0.21 | Abs. Loss: 170.44
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 194 (0.005s) | LR: 0.001 | KLD: 0.038, KLW: 0.1, Rec. Loss: 0.207 | Loss: 0.21 | Abs. Loss: 170.65
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 195 (0.005s) | LR: 0.001 | KLD: 0.035, KLW: 0.1, Rec. Loss: 0.207 | Loss: 0.21 | Abs. Loss: 170.86
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 196 (0.005s) | LR: 0.001 | KLD: 0.036, KLW: 0.1, Rec. Loss: 0.213 | Loss: 0.22 | Abs. Loss: 171.08
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 197 (0.004s) | LR: 0.001 | KLD: 0.041, KLW: 0.1, Rec. Loss: 0.220 | Loss: 0.22 | Abs. Loss: 171.30
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 198 (0.006s) | LR: 0.001 | KLD: 0.037, KLW: 0.1, Rec. Loss: 0.210 | Loss: 0.21 | Abs. Loss: 171.52
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 199 (0.006s) | LR: 0.001 | KLD: 0.038, KLW: 0.1, Rec. Loss: 0.213 | Loss: 0.22 | Abs. Loss: 171.73
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 200 (0.005s) | LR: 0.001 | KLD: 0.041, KLW: 0.1, Rec. Loss: 0.214 | Loss: 0.22 | Abs. Loss: 171.95
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 201 (0.005s) | LR: 0.001 | KLD: 0.044, KLW: 0.1, Rec. Loss: 0.221 | Loss: 0.22 | Abs. Loss: 172.18
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 202 (0.006s) | LR: 0.001 | KLD: 0.034, KLW: 0.1, Rec. Loss: 0.204 | Loss: 0.21 | Abs. Loss: 172.38
07/24/24 11:58:03 (0m 13s) | [2/5] Batch 203 (0.005s) | LR: 0.001 | KLD: 0.034, KLW: 0.1, Rec. Loss: 0.209 | Loss: 0.21 | Abs. Loss: 172.60
07/24/24 11:58:03 (0m 14s) | [2/5] Batch 204 (0.005s) | LR: 0.001 | KLD: 0.038, KLW: 0.1, Rec. Loss: 0.217 | Loss: 0.22 | Abs. Loss: 172.82
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 205 (0.005s) | LR: 0.001 | KLD: 0.035, KLW: 0.1, Rec. Loss: 0.218 | Loss: 0.22 | Abs. Loss: 173.04
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 206 (0.006s) | LR: 0.001 | KLD: 0.036, KLW: 0.1, Rec. Loss: 0.202 | Loss: 0.21 | Abs. Loss: 173.24
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 207 (0.006s) | LR: 0.001 | KLD: 0.035, KLW: 0.1, Rec. Loss: 0.213 | Loss: 0.22 | Abs. Loss: 173.46
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 208 (0.006s) | LR: 0.001 | KLD: 0.041, KLW: 0.1, Rec. Loss: 0.209 | Loss: 0.21 | Abs. Loss: 173.67
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 209 (0.005s) | LR: 0.001 | KLD: 0.035, KLW: 0.1, Rec. Loss: 0.220 | Loss: 0.22 | Abs. Loss: 173.90
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 210 (0.006s) | LR: 0.001 | KLD: 0.042, KLW: 0.1, Rec. Loss: 0.217 | Loss: 0.22 | Abs. Loss: 174.12
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 211 (0.005s) | LR: 0.001 | KLD: 0.037, KLW: 0.1, Rec. Loss: 0.216 | Loss: 0.22 | Abs. Loss: 174.34
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 212 (0.005s) | LR: 0.001 | KLD: 0.036, KLW: 0.1, Rec. Loss: 0.216 | Loss: 0.22 | Abs. Loss: 174.56
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 213 (0.005s) | LR: 0.001 | KLD: 0.033, KLW: 0.1, Rec. Loss: 0.200 | Loss: 0.20 | Abs. Loss: 174.76
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 214 (0.005s) | LR: 0.001 | KLD: 0.025, KLW: 0.1, Rec. Loss: 0.225 | Loss: 0.23 | Abs. Loss: 174.99
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 215 (0.004s) | LR: 0.001 | KLD: 0.030, KLW: 0.1, Rec. Loss: 0.218 | Loss: 0.22 | Abs. Loss: 175.21
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 216 (0.005s) | LR: 0.001 | KLD: 0.032, KLW: 0.1, Rec. Loss: 0.206 | Loss: 0.21 | Abs. Loss: 175.42
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 217 (0.004s) | LR: 0.001 | KLD: 0.037, KLW: 0.1, Rec. Loss: 0.217 | Loss: 0.22 | Abs. Loss: 175.64
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 218 (0.006s) | LR: 0.001 | KLD: 0.042, KLW: 0.1, Rec. Loss: 0.206 | Loss: 0.21 | Abs. Loss: 175.85
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 219 (0.006s) | LR: 0.001 | KLD: 0.034, KLW: 0.1, Rec. Loss: 0.210 | Loss: 0.21 | Abs. Loss: 176.06
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 220 (0.006s) | LR: 0.001 | KLD: 0.037, KLW: 0.1, Rec. Loss: 0.220 | Loss: 0.22 | Abs. Loss: 176.29
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 221 (0.005s) | LR: 0.001 | KLD: 0.037, KLW: 0.1, Rec. Loss: 0.207 | Loss: 0.21 | Abs. Loss: 176.50
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 222 (0.005s) | LR: 0.001 | KLD: 0.034, KLW: 0.1, Rec. Loss: 0.217 | Loss: 0.22 | Abs. Loss: 176.72
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 223 (0.006s) | LR: 0.001 | KLD: 0.034, KLW: 0.1, Rec. Loss: 0.214 | Loss: 0.22 | Abs. Loss: 176.94
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 224 (0.004s) | LR: 0.001 | KLD: 0.031, KLW: 0.1, Rec. Loss: 0.217 | Loss: 0.22 | Abs. Loss: 177.16
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 225 (0.006s) | LR: 0.001 | KLD: 0.035, KLW: 0.1, Rec. Loss: 0.217 | Loss: 0.22 | Abs. Loss: 177.38
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 226 (0.005s) | LR: 0.001 | KLD: 0.035, KLW: 0.1, Rec. Loss: 0.214 | Loss: 0.22 | Abs. Loss: 177.59
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 227 (0.004s) | LR: 0.001 | KLD: 0.033, KLW: 0.1, Rec. Loss: 0.203 | Loss: 0.21 | Abs. Loss: 177.80
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 228 (0.005s) | LR: 0.001 | KLD: 0.031, KLW: 0.1, Rec. Loss: 0.215 | Loss: 0.22 | Abs. Loss: 178.02
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 229 (0.006s) | LR: 0.001 | KLD: 0.035, KLW: 0.1, Rec. Loss: 0.224 | Loss: 0.23 | Abs. Loss: 178.25
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 230 (0.004s) | LR: 0.001 | KLD: 0.034, KLW: 0.1, Rec. Loss: 0.208 | Loss: 0.21 | Abs. Loss: 178.46
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 231 (0.006s) | LR: 0.001 | KLD: 0.036, KLW: 0.1, Rec. Loss: 0.211 | Loss: 0.21 | Abs. Loss: 178.67
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 232 (0.005s) | LR: 0.001 | KLD: 0.040, KLW: 0.1, Rec. Loss: 0.206 | Loss: 0.21 | Abs. Loss: 178.88
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 233 (0.004s) | LR: 0.001 | KLD: 0.034, KLW: 0.1, Rec. Loss: 0.222 | Loss: 0.22 | Abs. Loss: 179.11
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 234 (0.005s) | LR: 0.001 | KLD: 0.037, KLW: 0.1, Rec. Loss: 0.221 | Loss: 0.23 | Abs. Loss: 179.33
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 235 (0.005s) | LR: 0.001 | KLD: 0.036, KLW: 0.1, Rec. Loss: 0.221 | Loss: 0.22 | Abs. Loss: 179.56
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 236 (0.004s) | LR: 0.001 | KLD: 0.032, KLW: 0.1, Rec. Loss: 0.204 | Loss: 0.21 | Abs. Loss: 179.76
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 237 (0.006s) | LR: 0.001 | KLD: 0.025, KLW: 0.1, Rec. Loss: 0.209 | Loss: 0.21 | Abs. Loss: 179.98
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 238 (0.006s) | LR: 0.001 | KLD: 0.034, KLW: 0.1, Rec. Loss: 0.203 | Loss: 0.21 | Abs. Loss: 180.18
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 239 (0.004s) | LR: 0.001 | KLD: 0.034, KLW: 0.1, Rec. Loss: 0.208 | Loss: 0.21 | Abs. Loss: 180.39
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 240 (0.005s) | LR: 0.001 | KLD: 0.034, KLW: 0.1, Rec. Loss: 0.214 | Loss: 0.22 | Abs. Loss: 180.61
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 241 (0.006s) | LR: 0.001 | KLD: 0.034, KLW: 0.1, Rec. Loss: 0.213 | Loss: 0.22 | Abs. Loss: 180.83
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 242 (0.004s) | LR: 0.001 | KLD: 0.034, KLW: 0.1, Rec. Loss: 0.205 | Loss: 0.21 | Abs. Loss: 181.04
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 243 (0.005s) | LR: 0.001 | KLD: 0.032, KLW: 0.1, Rec. Loss: 0.210 | Loss: 0.21 | Abs. Loss: 181.25
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 244 (0.004s) | LR: 0.001 | KLD: 0.030, KLW: 0.1, Rec. Loss: 0.217 | Loss: 0.22 | Abs. Loss: 181.47
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 245 (0.006s) | LR: 0.001 | KLD: 0.032, KLW: 0.1, Rec. Loss: 0.209 | Loss: 0.21 | Abs. Loss: 181.68
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 246 (0.006s) | LR: 0.001 | KLD: 0.035, KLW: 0.1, Rec. Loss: 0.216 | Loss: 0.22 | Abs. Loss: 181.90
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 247 (0.005s) | LR: 0.001 | KLD: 0.037, KLW: 0.1, Rec. Loss: 0.220 | Loss: 0.22 | Abs. Loss: 182.12
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 248 (0.004s) | LR: 0.001 | KLD: 0.036, KLW: 0.1, Rec. Loss: 0.209 | Loss: 0.21 | Abs. Loss: 182.34
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 249 (0.006s) | LR: 0.001 | KLD: 0.037, KLW: 0.1, Rec. Loss: 0.223 | Loss: 0.23 | Abs. Loss: 182.56
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 250 (0.005s) | LR: 0.001 | KLD: 0.033, KLW: 0.1, Rec. Loss: 0.210 | Loss: 0.21 | Abs. Loss: 182.78
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 251 (0.004s) | LR: 0.001 | KLD: 0.033, KLW: 0.1, Rec. Loss: 0.216 | Loss: 0.22 | Abs. Loss: 183.00
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 252 (0.005s) | LR: 0.001 | KLD: 0.033, KLW: 0.1, Rec. Loss: 0.221 | Loss: 0.22 | Abs. Loss: 183.22
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 253 (0.005s) | LR: 0.001 | KLD: 0.032, KLW: 0.1, Rec. Loss: 0.207 | Loss: 0.21 | Abs. Loss: 183.43
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 254 (0.005s) | LR: 0.001 | KLD: 0.033, KLW: 0.1, Rec. Loss: 0.204 | Loss: 0.21 | Abs. Loss: 183.64
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 255 (0.005s) | LR: 0.001 | KLD: 0.037, KLW: 0.1, Rec. Loss: 0.215 | Loss: 0.22 | Abs. Loss: 183.86
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 256 (0.005s) | LR: 0.001 | KLD: 0.035, KLW: 0.1, Rec. Loss: 0.209 | Loss: 0.21 | Abs. Loss: 184.07
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 257 (0.004s) | LR: 0.001 | KLD: 0.035, KLW: 0.1, Rec. Loss: 0.212 | Loss: 0.22 | Abs. Loss: 184.28
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 258 (0.005s) | LR: 0.001 | KLD: 0.039, KLW: 0.1, Rec. Loss: 0.212 | Loss: 0.22 | Abs. Loss: 184.50
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 259 (0.004s) | LR: 0.001 | KLD: 0.033, KLW: 0.1, Rec. Loss: 0.209 | Loss: 0.21 | Abs. Loss: 184.71
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 260 (0.006s) | LR: 0.001 | KLD: 0.036, KLW: 0.1, Rec. Loss: 0.214 | Loss: 0.22 | Abs. Loss: 184.93
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 261 (0.006s) | LR: 0.001 | KLD: 0.033, KLW: 0.1, Rec. Loss: 0.205 | Loss: 0.21 | Abs. Loss: 185.14
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 262 (0.006s) | LR: 0.001 | KLD: 0.034, KLW: 0.1, Rec. Loss: 0.219 | Loss: 0.22 | Abs. Loss: 185.36
07/24/24 11:58:04 (0m 14s) | [2/5] Batch 263 (0.006s) | LR: 0.001 | KLD: 0.038, KLW: 0.1, Rec. Loss: 0.212 | Loss: 0.22 | Abs. Loss: 185.58
07/24/24 11:58:04 (0m 15s) | [2/5] Batch 264 (0.005s) | LR: 0.001 | KLD: 0.034, KLW: 0.1, Rec. Loss: 0.194 | Loss: 0.20 | Abs. Loss: 185.77
07/24/24 11:58:05 (0m 15s) | [2/5] Batch 265 (0.005s) | LR: 0.001 | KLD: 0.041, KLW: 0.1, Rec. Loss: 0.216 | Loss: 0.22 | Abs. Loss: 186.00
