07/24/24 12:04:38 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01), ('stochastic', False))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))

07/24/24 12:04:39 (0m 00s) | [1/15] Batch 0 (0.683s) | LR: 0.001 | KLD: 6.990, KLW: 0.1, Rec. Loss: 56284.473 | Loss: 56285.17 | Abs. Loss: 56285.17
07/24/24 12:04:50 (0m 12s) | [2/15] Batch 22 (0.006s) | LR: 0.001 | KLD: 247.966, KLW: 0.1, Rec. Loss: 11068.521 | Loss: 11093.32 | Abs. Loss: 7541619.89
07/24/24 12:04:50 (0m 12s) | [2/15] Batch 23 (0.006s) | LR: 0.001 | KLD: 255.423, KLW: 0.1, Rec. Loss: 11438.100 | Loss: 11463.64 | Abs. Loss: 7553083.53
07/24/24 12:04:50 (0m 12s) | [2/15] Batch 24 (0.006s) | LR: 0.001 | KLD: 258.614, KLW: 0.1, Rec. Loss: 10651.096 | Loss: 10676.96 | Abs. Loss: 7563760.49
07/24/24 12:04:50 (0m 12s) | [2/15] Batch 25 (0.004s) | LR: 0.001 | KLD: 255.642, KLW: 0.1, Rec. Loss: 10530.287 | Loss: 10555.85 | Abs. Loss: 7574316.34
07/24/24 12:04:50 (0m 12s) | [2/15] Batch 26 (0.006s) | LR: 0.001 | KLD: 245.758, KLW: 0.1, Rec. Loss: 10443.105 | Loss: 10467.68 | Abs. Loss: 7584784.02
07/24/24 12:04:50 (0m 12s) | [2/15] Batch 27 (0.006s) | LR: 0.001 | KLD: 280.391, KLW: 0.1, Rec. Loss: 10589.186 | Loss: 10617.22 | Abs. Loss: 7595401.24
07/24/24 12:04:50 (0m 12s) | [2/15] Batch 28 (0.004s) | LR: 0.001 | KLD: 260.498, KLW: 0.1, Rec. Loss: 10948.970 | Loss: 10975.02 | Abs. Loss: 7606376.26
07/24/24 12:04:50 (0m 12s) | [2/15] Batch 29 (0.005s) | LR: 0.001 | KLD: 260.050, KLW: 0.1, Rec. Loss: 10891.059 | Loss: 10917.06 | Abs. Loss: 7617293.33
07/24/24 12:04:50 (0m 12s) | [2/15] Batch 30 (0.005s) | LR: 0.001 | KLD: 270.152, KLW: 0.1, Rec. Loss: 10980.705 | Loss: 11007.72 | Abs. Loss: 7628301.05
07/24/24 12:04:50 (0m 12s) | [2/15] Batch 31 (0.004s) | LR: 0.001 | KLD: 256.116, KLW: 0.1, Rec. Loss: 10260.320 | Loss: 10285.93 | Abs. Loss: 7638586.98
07/24/24 12:04:50 (0m 12s) | [2/15] Batch 32 (0.005s) | LR: 0.001 | KLD: 242.920, KLW: 0.1, Rec. Loss: 10437.791 | Loss: 10462.08 | Abs. Loss: 7649049.06
07/24/24 12:04:51 (0m 12s) | [2/15] Batch 33 (0.005s) | LR: 0.001 | KLD: 261.341, KLW: 0.1, Rec. Loss: 10869.267 | Loss: 10895.40 | Abs. Loss: 7659944.46
07/24/24 12:04:51 (0m 12s) | [2/15] Batch 34 (0.006s) | LR: 0.001 | KLD: 252.679, KLW: 0.1, Rec. Loss: 11153.062 | Loss: 11178.33 | Abs. Loss: 7671122.79
07/24/24 12:04:51 (0m 12s) | [2/15] Batch 35 (0.006s) | LR: 0.001 | KLD: 260.560, KLW: 0.1, Rec. Loss: 11185.740 | Loss: 11211.80 | Abs. Loss: 7682334.59
07/24/24 12:04:51 (0m 12s) | [2/15] Batch 36 (0.006s) | LR: 0.001 | KLD: 268.019, KLW: 0.1, Rec. Loss: 10350.397 | Loss: 10377.20 | Abs. Loss: 7692711.79
07/24/24 12:04:51 (0m 12s) | [2/15] Batch 37 (0.006s) | LR: 0.001 | KLD: 236.262, KLW: 0.1, Rec. Loss: 10417.989 | Loss: 10441.62 | Abs. Loss: 7703153.40
07/24/24 12:04:51 (0m 12s) | [2/15] Batch 38 (0.005s) | LR: 0.001 | KLD: 238.849, KLW: 0.1, Rec. Loss: 10800.465 | Loss: 10824.35 | Abs. Loss: 7713977.75
07/24/24 12:04:51 (0m 12s) | [2/15] Batch 39 (0.006s) | LR: 0.001 | KLD: 251.770, KLW: 0.1, Rec. Loss: 10352.525 | Loss: 10377.70 | Abs. Loss: 7724355.45
07/24/24 12:04:51 (0m 12s) | [2/15] Batch 40 (0.004s) | LR: 0.001 | KLD: 255.820, KLW: 0.1, Rec. Loss: 11072.882 | Loss: 11098.46 | Abs. Loss: 7735453.92
07/24/24 12:04:51 (0m 12s) | [2/15] Batch 41 (0.005s) | LR: 0.001 | KLD: 244.749, KLW: 0.1, Rec. Loss: 10569.734 | Loss: 10594.21 | Abs. Loss: 7746048.13
07/24/24 12:04:51 (0m 12s) | [2/15] Batch 42 (0.006s) | LR: 0.001 | KLD: 253.567, KLW: 0.1, Rec. Loss: 10522.381 | Loss: 10547.74 | Abs. Loss: 7756595.86
07/24/24 12:04:51 (0m 12s) | [2/15] Batch 43 (0.005s) | LR: 0.001 | KLD: 254.351, KLW: 0.1, Rec. Loss: 10866.227 | Loss: 10891.66 | Abs. Loss: 7767487.53
07/24/24 12:04:51 (0m 12s) | [2/15] Batch 44 (0.005s) | LR: 0.001 | KLD: 249.203, KLW: 0.1, Rec. Loss: 10160.338 | Loss: 10185.26 | Abs. Loss: 7777672.78
07/24/24 12:04:51 (0m 12s) | [2/15] Batch 45 (0.004s) | LR: 0.001 | KLD: 236.786, KLW: 0.1, Rec. Loss: 10261.633 | Loss: 10285.31 | Abs. Loss: 7787958.10
07/24/24 12:04:51 (0m 12s) | [2/15] Batch 46 (0.006s) | LR: 0.001 | KLD: 270.269, KLW: 0.1, Rec. Loss: 10844.602 | Loss: 10871.63 | Abs. Loss: 7798829.72
07/24/24 12:04:51 (0m 12s) | [2/15] Batch 47 (0.006s) | LR: 0.001 | KLD: 270.651, KLW: 0.1, Rec. Loss: 10637.736 | Loss: 10664.80 | Abs. Loss: 7809494.53
07/24/24 12:04:51 (0m 12s) | [2/15] Batch 48 (0.005s) | LR: 0.001 | KLD: 264.529, KLW: 0.1, Rec. Loss: 10921.215 | Loss: 10947.67 | Abs. Loss: 7820442.19
07/24/24 12:04:51 (0m 12s) | [2/15] Batch 49 (0.005s) | LR: 0.001 | KLD: 255.026, KLW: 0.1, Rec. Loss: 10502.820 | Loss: 10528.32 | Abs. Loss: 7830970.52
07/24/24 12:04:51 (0m 12s) | [2/15] Batch 50 (0.005s) | LR: 0.001 | KLD: 249.029, KLW: 0.1, Rec. Loss: 11034.404 | Loss: 11059.31 | Abs. Loss: 7842029.83
07/24/24 12:04:51 (0m 12s) | [2/15] Batch 51 (0.005s) | LR: 0.001 | KLD: 244.407, KLW: 0.1, Rec. Loss: 10821.582 | Loss: 10846.02 | Abs. Loss: 7852875.85
07/24/24 12:04:51 (0m 12s) | [2/15] Batch 52 (0.004s) | LR: 0.001 | KLD: 247.383, KLW: 0.1, Rec. Loss: 11182.932 | Loss: 11207.67 | Abs. Loss: 7864083.52
07/24/24 12:04:51 (0m 12s) | [2/15] Batch 53 (0.006s) | LR: 0.001 | KLD: 238.179, KLW: 0.1, Rec. Loss: 10840.691 | Loss: 10864.51 | Abs. Loss: 7874948.03
07/24/24 12:04:51 (0m 12s) | [2/15] Batch 54 (0.006s) | LR: 0.001 | KLD: 254.748, KLW: 0.1, Rec. Loss: 10295.791 | Loss: 10321.27 | Abs. Loss: 7885269.29
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 55 (0.004s) | LR: 0.001 | KLD: 244.234, KLW: 0.1, Rec. Loss: 11407.311 | Loss: 11431.73 | Abs. Loss: 7896701.03
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 56 (0.005s) | LR: 0.001 | KLD: 231.298, KLW: 0.1, Rec. Loss: 10737.882 | Loss: 10761.01 | Abs. Loss: 7907462.04
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 57 (0.006s) | LR: 0.001 | KLD: 235.511, KLW: 0.1, Rec. Loss: 10512.401 | Loss: 10535.95 | Abs. Loss: 7917997.99
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 58 (0.004s) | LR: 0.001 | KLD: 241.323, KLW: 0.1, Rec. Loss: 10597.158 | Loss: 10621.29 | Abs. Loss: 7928619.28
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 59 (0.004s) | LR: 0.001 | KLD: 267.908, KLW: 0.1, Rec. Loss: 10936.158 | Loss: 10962.95 | Abs. Loss: 7939582.23
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 60 (0.005s) | LR: 0.001 | KLD: 241.017, KLW: 0.1, Rec. Loss: 10285.877 | Loss: 10309.98 | Abs. Loss: 7949892.21
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 61 (0.005s) | LR: 0.001 | KLD: 252.796, KLW: 0.1, Rec. Loss: 10531.793 | Loss: 10557.07 | Abs. Loss: 7960449.28
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 62 (0.005s) | LR: 0.001 | KLD: 252.961, KLW: 0.1, Rec. Loss: 10541.564 | Loss: 10566.86 | Abs. Loss: 7971016.14
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 63 (0.005s) | LR: 0.001 | KLD: 235.307, KLW: 0.1, Rec. Loss: 10677.412 | Loss: 10700.94 | Abs. Loss: 7981717.08
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 64 (0.005s) | LR: 0.001 | KLD: 256.968, KLW: 0.1, Rec. Loss: 10495.508 | Loss: 10521.21 | Abs. Loss: 7992238.29
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 65 (0.004s) | LR: 0.001 | KLD: 252.059, KLW: 0.1, Rec. Loss: 10396.934 | Loss: 10422.14 | Abs. Loss: 8002660.43
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 66 (0.004s) | LR: 0.001 | KLD: 238.053, KLW: 0.1, Rec. Loss: 11142.890 | Loss: 11166.70 | Abs. Loss: 8013827.12
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 67 (0.004s) | LR: 0.001 | KLD: 256.378, KLW: 0.1, Rec. Loss: 10334.641 | Loss: 10360.28 | Abs. Loss: 8024187.40
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 68 (0.005s) | LR: 0.001 | KLD: 256.065, KLW: 0.1, Rec. Loss: 11122.699 | Loss: 11148.31 | Abs. Loss: 8035335.71
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 69 (0.004s) | LR: 0.001 | KLD: 261.443, KLW: 0.1, Rec. Loss: 9922.080 | Loss: 9948.22 | Abs. Loss: 8045283.93
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 70 (0.004s) | LR: 0.001 | KLD: 259.382, KLW: 0.1, Rec. Loss: 10534.641 | Loss: 10560.58 | Abs. Loss: 8055844.51
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 71 (0.004s) | LR: 0.001 | KLD: 262.452, KLW: 0.1, Rec. Loss: 10500.549 | Loss: 10526.79 | Abs. Loss: 8066371.31
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 72 (0.005s) | LR: 0.001 | KLD: 237.394, KLW: 0.1, Rec. Loss: 10346.603 | Loss: 10370.34 | Abs. Loss: 8076741.65
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 73 (0.004s) | LR: 0.001 | KLD: 235.351, KLW: 0.1, Rec. Loss: 10982.334 | Loss: 11005.87 | Abs. Loss: 8087747.52
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 74 (0.004s) | LR: 0.001 | KLD: 249.773, KLW: 0.1, Rec. Loss: 10360.234 | Loss: 10385.21 | Abs. Loss: 8098132.73
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 75 (0.004s) | LR: 0.001 | KLD: 254.499, KLW: 0.1, Rec. Loss: 10473.549 | Loss: 10499.00 | Abs. Loss: 8108631.73
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 76 (0.005s) | LR: 0.001 | KLD: 232.725, KLW: 0.1, Rec. Loss: 10477.651 | Loss: 10500.92 | Abs. Loss: 8119132.65
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 77 (0.004s) | LR: 0.001 | KLD: 245.867, KLW: 0.1, Rec. Loss: 10746.092 | Loss: 10770.68 | Abs. Loss: 8129903.33
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 78 (0.005s) | LR: 0.001 | KLD: 261.755, KLW: 0.1, Rec. Loss: 10240.838 | Loss: 10267.01 | Abs. Loss: 8140170.34
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 79 (0.005s) | LR: 0.001 | KLD: 266.268, KLW: 0.1, Rec. Loss: 10504.146 | Loss: 10530.77 | Abs. Loss: 8150701.12
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 80 (0.005s) | LR: 0.001 | KLD: 265.536, KLW: 0.1, Rec. Loss: 10685.209 | Loss: 10711.76 | Abs. Loss: 8161412.88
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 81 (0.006s) | LR: 0.001 | KLD: 266.145, KLW: 0.1, Rec. Loss: 10695.142 | Loss: 10721.76 | Abs. Loss: 8172134.64
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 82 (0.004s) | LR: 0.001 | KLD: 240.294, KLW: 0.1, Rec. Loss: 10781.724 | Loss: 10805.75 | Abs. Loss: 8182940.39
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 83 (0.006s) | LR: 0.001 | KLD: 249.947, KLW: 0.1, Rec. Loss: 10590.901 | Loss: 10615.90 | Abs. Loss: 8193556.29
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 84 (0.006s) | LR: 0.001 | KLD: 248.332, KLW: 0.1, Rec. Loss: 10662.041 | Loss: 10686.87 | Abs. Loss: 8204243.16
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 85 (0.006s) | LR: 0.001 | KLD: 240.092, KLW: 0.1, Rec. Loss: 10145.535 | Loss: 10169.54 | Abs. Loss: 8214412.70
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 86 (0.004s) | LR: 0.001 | KLD: 264.988, KLW: 0.1, Rec. Loss: 10135.687 | Loss: 10162.19 | Abs. Loss: 8224574.89
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 87 (0.005s) | LR: 0.001 | KLD: 244.850, KLW: 0.1, Rec. Loss: 10839.944 | Loss: 10864.43 | Abs. Loss: 8235439.32
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 88 (0.005s) | LR: 0.001 | KLD: 243.433, KLW: 0.1, Rec. Loss: 10228.291 | Loss: 10252.63 | Abs. Loss: 8245691.95
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 89 (0.005s) | LR: 0.001 | KLD: 249.891, KLW: 0.1, Rec. Loss: 10239.557 | Loss: 10264.55 | Abs. Loss: 8255956.50
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 90 (0.005s) | LR: 0.001 | KLD: 275.708, KLW: 0.1, Rec. Loss: 11381.623 | Loss: 11409.19 | Abs. Loss: 8267365.69
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 91 (0.004s) | LR: 0.001 | KLD: 243.679, KLW: 0.1, Rec. Loss: 10636.076 | Loss: 10660.44 | Abs. Loss: 8278026.14
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 92 (0.004s) | LR: 0.001 | KLD: 251.727, KLW: 0.1, Rec. Loss: 10243.648 | Loss: 10268.82 | Abs. Loss: 8288294.96
07/24/24 12:04:51 (0m 13s) | [2/15] Batch 93 (0.004s) | LR: 0.001 | KLD: 242.684, KLW: 0.1, Rec. Loss: 10493.162 | Loss: 10517.43 | Abs. Loss: 8298812.39
07/24/24 12:04:52 (0m 13s) | [2/15] Batch 94 (0.005s) | LR: 0.001 | KLD: 244.759, KLW: 0.1, Rec. Loss: 9998.990 | Loss: 10023.47 | Abs. Loss: 8308835.85
07/24/24 12:04:52 (0m 13s) | [2/15] Batch 95 (0.004s) | LR: 0.001 | KLD: 243.624, KLW: 0.1, Rec. Loss: 10110.631 | Loss: 10134.99 | Abs. Loss: 8318970.85
07/24/24 12:04:52 (0m 13s) | [2/15] Batch 96 (0.004s) | LR: 0.001 | KLD: 248.208, KLW: 0.1, Rec. Loss: 10517.035 | Loss: 10541.86 | Abs. Loss: 8329512.70
07/24/24 12:04:52 (0m 13s) | [2/15] Batch 97 (0.004s) | LR: 0.001 | KLD: 254.507, KLW: 0.1, Rec. Loss: 9913.844 | Loss: 9939.29 | Abs. Loss: 8339452.00
07/24/24 12:04:52 (0m 13s) | [2/15] Batch 98 (0.005s) | LR: 0.001 | KLD: 266.736, KLW: 0.1, Rec. Loss: 10766.892 | Loss: 10793.57 | Abs. Loss: 8350245.56
07/24/24 12:04:52 (0m 13s) | [2/15] Batch 99 (0.004s) | LR: 0.001 | KLD: 264.672, KLW: 0.1, Rec. Loss: 10931.772 | Loss: 10958.24 | Abs. Loss: 8361203.80
07/24/24 12:04:52 (0m 13s) | [2/15] Batch 100 (0.004s) | LR: 0.001 | KLD: 267.571, KLW: 0.1, Rec. Loss: 10524.887 | Loss: 10551.64 | Abs. Loss: 8371755.45
07/24/24 12:04:52 (0m 13s) | [2/15] Batch 101 (0.004s) | LR: 0.001 | KLD: 242.485, KLW: 0.1, Rec. Loss: 10363.459 | Loss: 10387.71 | Abs. Loss: 8382143.15
07/24/24 12:04:52 (0m 13s) | [2/15] Batch 102 (0.005s) | LR: 0.001 | KLD: 235.732, KLW: 0.1, Rec. Loss: 10423.961 | Loss: 10447.53 | Abs. Loss: 8392590.69
07/24/24 12:04:52 (0m 13s) | [2/15] Batch 103 (0.006s) | LR: 0.001 | KLD: 235.266, KLW: 0.1, Rec. Loss: 10242.773 | Loss: 10266.30 | Abs. Loss: 8402856.99
07/24/24 12:04:52 (0m 13s) | [2/15] Batch 104 (0.007s) | LR: 0.001 | KLD: 236.022, KLW: 0.1, Rec. Loss: 10355.779 | Loss: 10379.38 | Abs. Loss: 8413236.37
07/24/24 12:04:52 (0m 13s) | [2/15] Batch 105 (0.006s) | LR: 0.001 | KLD: 238.200, KLW: 0.1, Rec. Loss: 10736.774 | Loss: 10760.59 | Abs. Loss: 8423996.96
07/24/24 12:04:52 (0m 13s) | [2/15] Batch 106 (0.006s) | LR: 0.001 | KLD: 245.122, KLW: 0.1, Rec. Loss: 10370.607 | Loss: 10395.12 | Abs. Loss: 8434392.08
07/24/24 12:04:52 (0m 13s) | [2/15] Batch 107 (0.004s) | LR: 0.001 | KLD: 238.914, KLW: 0.1, Rec. Loss: 9980.316 | Loss: 10004.21 | Abs. Loss: 8444396.29
07/24/24 12:04:52 (0m 13s) | [2/15] Batch 108 (0.006s) | LR: 0.001 | KLD: 255.541, KLW: 0.1, Rec. Loss: 10077.631 | Loss: 10103.18 | Abs. Loss: 8454499.48
07/24/24 12:04:52 (0m 13s) | [2/15] Batch 109 (0.006s) | LR: 0.001 | KLD: 263.853, KLW: 0.1, Rec. Loss: 10381.196 | Loss: 10407.58 | Abs. Loss: 8464907.06
07/24/24 12:04:52 (0m 13s) | [2/15] Batch 110 (0.004s) | LR: 0.001 | KLD: 244.517, KLW: 0.1, Rec. Loss: 10182.412 | Loss: 10206.86 | Abs. Loss: 8475113.92
07/24/24 12:04:52 (0m 13s) | [2/15] Batch 111 (0.006s) | LR: 0.001 | KLD: 259.704, KLW: 0.1, Rec. Loss: 10830.131 | Loss: 10856.10 | Abs. Loss: 8485970.02
07/24/24 12:04:52 (0m 13s) | [2/15] Batch 112 (0.006s) | LR: 0.001 | KLD: 254.030, KLW: 0.1, Rec. Loss: 10451.977 | Loss: 10477.38 | Abs. Loss: 8496447.40
07/24/24 12:04:52 (0m 13s) | [2/15] Batch 113 (0.004s) | LR: 0.001 | KLD: 242.609, KLW: 0.1, Rec. Loss: 10195.503 | Loss: 10219.76 | Abs. Loss: 8506667.17
07/24/24 12:04:52 (0m 13s) | [2/15] Batch 114 (0.006s) | LR: 0.001 | KLD: 261.041, KLW: 0.1, Rec. Loss: 10686.235 | Loss: 10712.34 | Abs. Loss: 8517379.51
07/24/24 12:04:52 (0m 13s) | [2/15] Batch 115 (0.005s) | LR: 0.001 | KLD: 252.240, KLW: 0.1, Rec. Loss: 10153.973 | Loss: 10179.20 | Abs. Loss: 8527558.70
07/24/24 12:04:52 (0m 13s) | [2/15] Batch 116 (0.005s) | LR: 0.001 | KLD: 258.443, KLW: 0.1, Rec. Loss: 10076.929 | Loss: 10102.77 | Abs. Loss: 8537661.48
07/24/24 12:04:52 (0m 14s) | [2/15] Batch 117 (0.006s) | LR: 0.001 | KLD: 257.931, KLW: 0.1, Rec. Loss: 10286.660 | Loss: 10312.45 | Abs. Loss: 8547973.93
07/24/24 12:04:52 (0m 14s) | [2/15] Batch 118 (0.006s) | LR: 0.001 | KLD: 260.632, KLW: 0.1, Rec. Loss: 10440.326 | Loss: 10466.39 | Abs. Loss: 8558440.32
07/24/24 12:04:52 (0m 14s) | [2/15] Batch 119 (0.004s) | LR: 0.001 | KLD: 265.636, KLW: 0.1, Rec. Loss: 10448.928 | Loss: 10475.49 | Abs. Loss: 8568915.81
07/24/24 12:04:52 (0m 14s) | [2/15] Batch 120 (0.006s) | LR: 0.001 | KLD: 254.493, KLW: 0.1, Rec. Loss: 9860.922 | Loss: 9886.37 | Abs. Loss: 8578802.18
07/24/24 12:04:52 (0m 14s) | [2/15] Batch 121 (0.005s) | LR: 0.001 | KLD: 252.331, KLW: 0.1, Rec. Loss: 10452.062 | Loss: 10477.29 | Abs. Loss: 8589279.48
07/24/24 12:04:52 (0m 14s) | [2/15] Batch 122 (0.005s) | LR: 0.001 | KLD: 266.632, KLW: 0.1, Rec. Loss: 10042.033 | Loss: 10068.70 | Abs. Loss: 8599348.17
07/24/24 12:04:52 (0m 14s) | [2/15] Batch 123 (0.006s) | LR: 0.001 | KLD: 254.008, KLW: 0.1, Rec. Loss: 9770.488 | Loss: 9795.89 | Abs. Loss: 8609144.06
07/24/24 12:04:52 (0m 14s) | [2/15] Batch 124 (0.005s) | LR: 0.001 | KLD: 257.493, KLW: 0.1, Rec. Loss: 10807.032 | Loss: 10832.78 | Abs. Loss: 8619976.84
07/24/24 12:04:52 (0m 14s) | [2/15] Batch 125 (0.006s) | LR: 0.001 | KLD: 250.457, KLW: 0.1, Rec. Loss: 10873.950 | Loss: 10899.00 | Abs. Loss: 8630875.84
07/24/24 12:04:52 (0m 14s) | [2/15] Batch 126 (0.006s) | LR: 0.001 | KLD: 259.138, KLW: 0.1, Rec. Loss: 10030.113 | Loss: 10056.03 | Abs. Loss: 8640931.87
07/24/24 12:04:52 (0m 14s) | [2/15] Batch 127 (0.006s) | LR: 0.001 | KLD: 246.282, KLW: 0.1, Rec. Loss: 10391.777 | Loss: 10416.41 | Abs. Loss: 8651348.27
07/24/24 12:04:52 (0m 14s) | [2/15] Batch 128 (0.004s) | LR: 0.001 | KLD: 238.306, KLW: 0.1, Rec. Loss: 10070.936 | Loss: 10094.77 | Abs. Loss: 8661443.04
07/24/24 12:04:52 (0m 14s) | [2/15] Batch 129 (0.004s) | LR: 0.001 | KLD: 247.054, KLW: 0.1, Rec. Loss: 9525.223 | Loss: 9549.93 | Abs. Loss: 8670992.97
07/24/24 12:04:52 (0m 14s) | [2/15] Batch 130 (0.006s) | LR: 0.001 | KLD: 231.408, KLW: 0.1, Rec. Loss: 10344.420 | Loss: 10367.56 | Abs. Loss: 8681360.53
07/24/24 12:04:52 (0m 14s) | [2/15] Batch 131 (0.005s) | LR: 0.001 | KLD: 246.208, KLW: 0.1, Rec. Loss: 10476.088 | Loss: 10500.71 | Abs. Loss: 8691861.24
07/24/24 12:04:52 (0m 14s) | [2/15] Batch 132 (0.006s) | LR: 0.001 | KLD: 231.624, KLW: 0.1, Rec. Loss: 10145.392 | Loss: 10168.55 | Abs. Loss: 8702029.79
07/24/24 12:04:52 (0m 14s) | [2/15] Batch 133 (0.006s) | LR: 0.001 | KLD: 245.051, KLW: 0.1, Rec. Loss: 10343.653 | Loss: 10368.16 | Abs. Loss: 8712397.95
07/24/24 12:04:52 (0m 14s) | [2/15] Batch 134 (0.004s) | LR: 0.001 | KLD: 235.045, KLW: 0.1, Rec. Loss: 10158.622 | Loss: 10182.13 | Abs. Loss: 8722580.07
07/24/24 12:04:52 (0m 14s) | [2/15] Batch 135 (0.006s) | LR: 0.001 | KLD: 228.622, KLW: 0.1, Rec. Loss: 10173.686 | Loss: 10196.55 | Abs. Loss: 8732776.62
07/24/24 12:04:52 (0m 14s) | [2/15] Batch 136 (0.005s) | LR: 0.001 | KLD: 238.546, KLW: 0.1, Rec. Loss: 10757.090 | Loss: 10780.94 | Abs. Loss: 8743557.57
07/24/24 12:04:52 (0m 14s) | [2/15] Batch 137 (0.005s) | LR: 0.001 | KLD: 253.521, KLW: 0.1, Rec. Loss: 10189.382 | Loss: 10214.73 | Abs. Loss: 8753772.30
07/24/24 12:04:52 (0m 14s) | [2/15] Batch 138 (0.006s) | LR: 0.001 | KLD: 245.925, KLW: 0.1, Rec. Loss: 10420.367 | Loss: 10444.96 | Abs. Loss: 8764217.26
07/24/24 12:04:52 (0m 14s) | [2/15] Batch 139 (0.006s) | LR: 0.001 | KLD: 239.159, KLW: 0.1, Rec. Loss: 10118.170 | Loss: 10142.09 | Abs. Loss: 8774359.35
07/24/24 12:04:52 (0m 14s) | [2/15] Batch 140 (0.006s) | LR: 0.001 | KLD: 239.846, KLW: 0.1, Rec. Loss: 10415.113 | Loss: 10439.10 | Abs. Loss: 8784798.44
07/24/24 12:04:52 (0m 14s) | [2/15] Batch 141 (0.006s) | LR: 0.001 | KLD: 239.893, KLW: 0.1, Rec. Loss: 10792.301 | Loss: 10816.29 | Abs. Loss: 8795614.73
07/24/24 12:04:52 (0m 14s) | [2/15] Batch 142 (0.006s) | LR: 0.001 | KLD: 247.557, KLW: 0.1, Rec. Loss: 9892.932 | Loss: 9917.69 | Abs. Loss: 8805532.42
07/24/24 12:04:52 (0m 14s) | [2/15] Batch 143 (0.004s) | LR: 0.001 | KLD: 243.468, KLW: 0.1, Rec. Loss: 9933.465 | Loss: 9957.81 | Abs. Loss: 8815490.23
07/24/24 12:04:52 (0m 14s) | [2/15] Batch 144 (0.005s) | LR: 0.001 | KLD: 233.503, KLW: 0.1, Rec. Loss: 10169.445 | Loss: 10192.80 | Abs. Loss: 8825683.03
07/24/24 12:04:52 (0m 14s) | [2/15] Batch 145 (0.005s) | LR: 0.001 | KLD: 247.381, KLW: 0.1, Rec. Loss: 9912.875 | Loss: 9937.61 | Abs. Loss: 8835620.64
07/24/24 12:04:52 (0m 14s) | [2/15] Batch 146 (0.006s) | LR: 0.001 | KLD: 249.119, KLW: 0.1, Rec. Loss: 10453.190 | Loss: 10478.10 | Abs. Loss: 8846098.75
07/24/24 12:04:52 (0m 14s) | [2/15] Batch 147 (0.006s) | LR: 0.001 | KLD: 242.629, KLW: 0.1, Rec. Loss: 10193.965 | Loss: 10218.23 | Abs. Loss: 8856316.97
07/24/24 12:04:52 (0m 14s) | [2/15] Batch 148 (0.006s) | LR: 0.001 | KLD: 239.860, KLW: 0.1, Rec. Loss: 10564.602 | Loss: 10588.59 | Abs. Loss: 8866905.56
07/24/24 12:04:52 (0m 14s) | [2/15] Batch 149 (0.006s) | LR: 0.001 | KLD: 234.590, KLW: 0.1, Rec. Loss: 10662.193 | Loss: 10685.65 | Abs. Loss: 8877591.21
